formid,Type of Financial Product/Service Accessed,2  Did your cooperative facilitate access to this (____) financial Product/Service?,Date,4  Has your cooperative ever given you access to the following business development support services? | None,4  Has your cooperative ever given you access to the following business development support services? | Training_in_microenterprise_management,4  Has your cooperative ever given you access to the following business development support services? | Preparing_bankable_business_plans,4  Has your cooperative ever given you access to the following business development support services? | Business_planning_and_strategy,4  Has your cooperative ever given you access to the following business development support services? | Export_assistance,4  Has your cooperative ever given you access to the following business development support services? | Financial_management,4  Has your cooperative ever given you access to the following business development support services? | Marketing_and_advertising,4  Has your cooperative ever given you access to the following business development support services? | Personnel_administration,4  Has your cooperative ever given you access to the following business development support services? | Sales_and_customer_service,4  Has your cooperative ever given you access to the following business development support services? | Others,4  Has your cooperative ever given you access to the following business development support services? | extra,5  Has your cooperative ever facilitated access to market opportunities for its members?,Comm_Partner_ID,State,Cooperative_ID,username
2a364809-2835-4ee5-9656-fb33bd212282,Deposit_Account,Yes,2024-08-24,,1,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
e70e4157-6d31-4098-8500-792ad597c93b,Deposit_Account,Yes,2024-08-24,,1,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
9ddfe059-d0f3-4a51-a9de-1e228a3f65ad,Deposit_Account,Yes,2024-08-24,,1,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
ffec1f71-2244-48bb-abe2-42a8d472c6fc,Deposit_Account,Yes,2024-08-24,,1,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
c7317812-ed66-40e0-ac30-1e2fd1322d66,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
b7ef45c8-2c19-4b3a-a415-2114af65bc5a,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
8de4e3a5-ed3c-4fbd-a6b7-729c2abfa0e0,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
d2202075-2f10-4688-8ec2-ac0fed4d1196,Deposit_Account,Yes,2024-08-25,,,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
546f3cf0-3dd5-48e2-8712-c62135ad507d,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
4d891971-0e91-4aaf-9a73-461008c5729f,Deposit_Account,Yes,2024-08-26,,1,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
9830daf0-61d2-4c5a-b270-d2f00c8a814d,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
9a8efc2f-2dc2-4718-89d8-cce2d41579f3,Deposit_Account,Yes,2024-08-26,,1,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
4fd41687-7b55-4f9d-8350-20b5e4d20252,Deposit_Account,Yes,2024-08-24,,1,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
9fa6b914-797c-4773-aac7-405c70eb9086,Deposit_Account,Yes,2024-08-24,,1,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
de39d50e-62f9-4399-b355-7655ef6463f2,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
33b5e66f-20d7-4e82-ab8e-84fe80577495,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
0d0fbe90-fb29-43b1-b688-929972b50e8d,Deposit_Account,Yes,2024-08-24,,1,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
78a0401b-305a-4d8f-b6f9-dbe3283bd94f,Deposit_Account,Yes,2024-08-24,,1,1,1,,1,1,1,1,,,Yes,,FCT,,gwa18
d749e29e-55f8-4dde-ac8e-c11f59398e82,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
b0f2ad65-4cdd-49f8-8a68-8e5340f57dd0,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
aba66e0e-de2b-4478-b476-91e33adb284a,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
4d74519d-5f90-4d2b-b136-ccb280e7c219,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
409fbc85-3fd4-4f85-b308-f85597b0ba46,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
e582801f-2958-44ba-a33c-9eb56a3f6555,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
155f1c45-3c38-4e57-a104-43f662f556c2,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
659c4780-0e33-4207-a52e-8bc09c696d06,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
9622476b-85bc-4c61-82db-e3f195191907,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
cd2607e8-c80f-4816-8a9f-b414d6e7a49a,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
63c3b266-08e8-45d0-b554-95229f5fb878,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
851cf138-9c02-4af6-9df9-75545076656a,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
43174e6e-26a3-45be-860a-5510b97d7c7d,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
37452364-f738-4e0c-b5de-f405e939a372,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
3613cbac-083f-469d-abc1-db867eef7b8b,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
de7f9cd2-67fe-42c9-9723-4391ea71517b,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
768b6cc3-febe-4549-a27b-e6150ef721fd,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
388019ae-a8ae-4cad-a5ed-33052b13780e,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
663ca72c-90a7-43f1-b3ae-5b6885d57043,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
4cf9ea7d-148d-4b27-876b-149e3b1e04fd,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
60683d6a-9c84-4d08-82e7-ed7e833fc4b8,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
f760dc7e-b1df-4d6c-b898-46d1078c459e,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
d979514d-a19e-4ce4-9480-1539ccbcf4de,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
f0d59d06-6129-41e1-a80a-13790495b0e7,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
713715be-99cd-45ac-9899-77da0b1555c8,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
b4bf90a0-ec3e-498c-a6bf-9856aaa1f1a9,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
13b760cc-94b6-4bd0-87fa-a6ae158e07cf,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
21fbb9c0-fdfd-404f-bc15-30fa09c413d8,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
30d3a2e7-449d-4e2f-8333-cb3a874eab61,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
9736c9d0-874f-40f1-9960-dd284004bf43,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
35859bf2-d5e0-4c69-9dbe-6ca109dfe5b5,Deposit_Account,Yes,2024-08-24,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
ec3209c7-76e0-4929-8177-8f18a341c881,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
6ddd89ce-82c0-4f00-94a3-dd5f9d25132f,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
29ffca72-dabc-434a-a40e-f6ffd68dc47e,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
ec7b3dbb-6a0e-44fc-a986-d3e9b66b1764,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
4722d079-a2ff-4a6d-91da-4ac7889e07e2,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
b424249a-58e4-4563-8ae3-ba51a5ff8a0e,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
74b1489b-e02d-4ec4-bd0b-3f335889af7c,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
16adf282-1ff7-4a0d-9311-4f3d06748187,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
75fc57f8-9673-4c7a-9003-339010946b5e,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
3a07debb-cd97-440f-a600-3971c07c4ba3,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
223d6c53-936f-4bad-872e-35a24cbe06cf,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
2676b82c-2799-46be-b624-07621779f858,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
7337f23b-fd18-4a37-9ccf-e6e9f273dd2f,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
95cea9c2-ef9c-4e65-acfc-4b1b3b3673cf,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
5ea0af3e-350e-4824-b1c3-d22c0e1cc098,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
cff1236f-ec77-4997-933a-b291983b8083,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
d62fd495-f1a2-422a-ae77-30f71ce64c19,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
753555d2-7e8b-4b6a-baa4-9bb58af3b4fc,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
ac9c4699-5a71-4bc2-a9c5-e735238c1dbc,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
8eb254fa-dda3-4563-a6c8-93f872939ac4,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
2238eea8-965c-4ebb-a8f9-6617d64b5f20,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
0d863fa8-7ea9-4c4e-b818-6537c01f409d,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
5aeadb5f-e9f3-4880-8b50-ff3d65f79b9d,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
8e9a027b-da56-453d-b6e6-a03120ab461f,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
dd4f44cf-d082-443f-9981-349fd1792c09,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
fd4b5c42-e4ab-4e7e-9b90-a34180349544,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
4f5b2fe8-a437-4a07-a3ba-9bd1186711e7,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
ce12881b-bd5a-4fd6-bd38-f2a624e6161b,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
6480e9fc-0e2b-474a-b5bd-441ea3c871b5,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
fb9c88f8-307f-46cf-a408-bbe16bcae5bd,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
4475320a-ac2f-4fb1-8711-f375e1a7f7cc,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
a149b1b5-f44f-4a27-bd47-6f8268c93836,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
541489f9-9aee-4ace-ac02-b793dda4b4d2,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
f90a6fbd-279b-4652-b70f-1340c2ef4645,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
8fc2be5c-4ad7-4cad-82df-b05926b7000e,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
e887b188-42e8-425d-80b7-0a53a71a020c,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
32f28a9a-3990-4bf4-8504-d87dd1fcc728,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
e535a32e-7c6e-4a30-8fac-c9993262bcec,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
384b2f8c-e6b1-4ccf-a2b0-031b3793c133,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
01eecae2-93f6-4b8e-8adc-d668564ef4e4,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
f08b6e74-1374-408b-a037-74af90cdd9db,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
f81c9ebf-706d-4096-8a58-586b590d93e0,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
748fa396-a48d-4819-ae3d-828dda57300c,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika26
d4320393-c00a-4bb1-85dc-8c2787120bac,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
0f796b17-f27c-4210-b214-0072e498ab17,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
298e491b-00ab-4756-ae78-ed2cd3dfac38,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
c87ca424-d01a-4abf-84f3-d281ac4165e9,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
ecd4f3dc-9a4b-4570-a239-a25a07a2af26,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
44bdc658-3be7-49f6-a598-a83824481f78,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
9366a8ba-0d01-4703-b4bd-013a7deda381,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
2d0bf703-d7d0-421d-9f04-de83117c97d7,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
2fed5f43-4845-47d2-8a48-e4bb7509edd8,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
0ccc3383-a59f-4c9a-8faf-ea043717f2ce,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
793065d6-9393-413c-95a7-6b7db10f0dd3,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm54
e36a30f1-5ae7-4db7-9e04-5aada8315cce,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
c1153b72-3d84-45ec-810f-c35f04ee4476,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
b9381829-1aea-41ab-947c-8690629fc166,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
d0b17c1a-b284-4802-aee5-e7ace902af86,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
695ace4a-1805-43d7-9c06-99925206fbc0,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
1fb3046c-1fef-4040-b709-cd888f8cd1e5,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
e8f369d0-5842-42fd-b202-8ba1116ec579,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
d526c2b9-ee01-4be9-a41f-e8db210c5c08,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
0be8ef1a-490c-4191-a706-91c3fcbd1f5c,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
0a67a624-4520-4449-9fbb-612d8bf1f44a,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
c188c829-d785-42d1-9b55-12cfc80c23cb,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
d5230f49-b6e6-4b52-93cd-f3d42571515c,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
9102ba55-a47f-49b1-a6ff-cb0f0ef113c0,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
cd892085-5c40-4895-b332-b4c4c120610d,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
d708de50-85b1-4d9c-b2e9-fe04b8f4c223,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
98802696-ad22-4957-8e7c-6c13a831ee87,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
a8e3daf7-7fc0-4080-89f6-72bf73eb1f48,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
17bc7fce-1c8a-4739-96db-16295b697f6c,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
98f06a71-f2d3-4cba-b63e-d4ca2d40d98c,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
98733875-ccf2-4bb2-a1fa-c66e5c2ff4c4,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
5e79d995-5c53-43ab-9720-c846081e55df,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
c7f63466-17a1-40d1-85d0-79011ff7a94a,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
23944894-3dc4-4c80-aea3-de55a82a4e05,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
8bef924f-7835-42eb-b1fa-b2971152673a,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
7e50befe-446f-4aae-8904-577cd09a4fab,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
40d5a251-939f-4c60-ac4f-af905064c84a,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
65cb51ee-f810-4439-8f26-f1d342a597ec,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
aa0d18e8-4d27-4397-92ce-579f92fb1405,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
bd961291-d93a-4fde-a6c5-c8bd0c483501,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
26ff7d82-a539-444c-88cb-3c044fbfa3b7,Deposit_Account,Yes,2024-08-27,,1,1,1,,1,1,1,1,,,Yes,,Kaduna,,ika30
83060ad7-6e8c-4503-840b-33e5aa3d7a8e,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
6f67ad20-2ce0-4526-ae2d-469663a1bac5,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
4acc31fe-3218-43d8-9957-175a5513ec9d,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
b2cbd78b-d711-4094-bcea-b0adb11f18fc,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
d2f5e7de-ee1f-409a-9e15-5b3450686f0f,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
96bec8dd-8407-487b-98b4-c968f20f2d49,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
4acaf66d-b3f7-4a45-826a-bcdf00f2dd85,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
5c391c59-c25e-416b-8faa-0b5a11340e15,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
52277c84-fc29-4a3a-9966-f7ec65ac1191,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
53c4a578-1475-4954-8852-02bc22ee4ede,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
2487a729-4935-4bad-9c76-780ca21ea14f,Deposit_Account,Yes,2024-07-27,,1,1,1,,1,1,1,1,,,Yes,,Kano,,bun07
e32edb2b-ef99-45b5-a7a4-b4219b6ec64b,Deposit_Account,Yes,2024-07-27,,1,1,1,,1,1,1,1,,,Yes,,Kano,,bun07
8f9d581c-0a72-4437-bc60-53eb804b0d34,Deposit_Account,Yes,2024-07-27,,1,1,1,,1,1,1,1,,,Yes,,Kano,,bun07
98e55ca8-9544-46ef-9d5c-a6a69d33b5b8,Deposit_Account,Yes,2024-07-27,,1,1,1,,1,1,1,1,,,Yes,,Kano,,bun07
4cf31de1-284c-4247-a0cd-f8f6533cbd5c,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
fb200975-95d8-4b6f-a121-620bd31f0d01,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
0c9898f4-b8c4-407f-a212-357e5309d2a5,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
64d7fd88-d07f-49f5-b315-5fbd75948bdf,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
c8287bbf-187b-4f52-af7f-b5d62d31ba4d,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
1ac20473-a370-494d-a1e2-befbf176ab8d,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
33be5da2-f6ff-41d7-b290-d8802d71f5e6,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
6d2a626f-6f11-47fa-b95d-c402d150d5c1,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
ff267033-213b-4781-b754-036a31c15fc9,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
bd4bdfa4-8b51-4fc1-b165-4abd1174608b,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
f4bdb82c-8290-4c08-bad5-d1ec0c6164c7,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
70548035-0583-444d-944b-ef52c069f1af,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
5ccf9b4e-1c47-4a5e-a9dd-b172c8d22425,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
c459bfad-119e-4cae-944d-dca6cfea9df7,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
931dd5a6-1387-485d-b3a6-2f64cb05c933,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
ea3c8f72-1cff-4126-b687-d53cbe757a41,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
e983d356-ff8c-47c5-b82c-0873eca7338c,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
28172883-8328-48da-af44-50b2c564daf0,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
27cbc699-cbf7-40c8-b842-af104f3c784b,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
d549ff16-0b2b-44cf-a875-67cd849d4ab6,Deposit_Account,Yes,2024-08-24,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
cfe8bfb2-4148-4f54-8b96-f2184352633f,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
e330d6b9-22fe-43cb-98c8-547e6ec313a2,Deposit_Account,Yes,2024-08-25,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
b81912f4-76e2-4c40-90bd-6575f68bcf69,Deposit_Account,Yes,2024-08-24,,1,1,1,,1,1,1,1,,,Yes,,Kano,,gmm55
