formid,CommPartnersGender,CommPartnerMaritalStatus,Stateofresidence,Farming_Seasons_to_Participate_in_2024,LandAvailableIn2024WetSeason,LandAvailableIn2024DrySeason,ReasonForDisplacement,CommPartnerHouseHoldStatus,Cooperative_unique_ID,Implementing_Partner,PovertyClassification,Comm_Partners_Age_group,Sex_and_AgeGroup,IDP_classification,disability_classification,Beneficiaryuniqueid,completed_time,started_time,username,received_on
f774fcf6-7e2d-4b55-bdf1-d708fd2100f0,Female,Separated,Kano,---,---,---,Armed_Conflict,Spouse_to_household_head,GarG5SU13,WOFAN,Ultra-Poor,Youth,Female Youth,IDP,Persons with disability,GarKNWAVD59,17/02/2024 18:19,17/02/2024 18:15,gmm65,17/02/2024 18:57
7b7ecb24-2f4c-4e19-b97e-2a120de9ec46,Female,Separated,Kano,---,---,---,Armed_Conflict,Child_to_head_of_household,GarG5SU13,WOFAN,Ultra-Poor,Youth,Female Youth,IDP,Persons with disability,GarO56JOF21,17/02/2024 18:36,17/02/2024 18:27,gmm65,17/02/2024 18:57
c39c9a79-e02c-4310-87a1-8be316800287,Female,Separated,Kano,---,---,---,Natural_Disaster,Child_to_head_of_household,GarG5SU13,WOFAN,Poor,Youth,Female Youth,IDP,Persons with disability,Gar61HU7Z25,17/02/2024 18:41,17/02/2024 18:37,gmm65,17/02/2024 18:57
16281947-b2b9-47a3-ba23-b732903c08f0,Female,Separated,Kano,---,---,---,Natural_Disaster,Child_to_head_of_household,GarG5SU13,WOFAN,Ultra-Poor,Youth,Female Youth,IDP,Persons with disability,GarHIK18I59,17/02/2024 18:47,17/02/2024 18:41,gmm65,17/02/2024 18:57
f8741b12-f62f-4732-88ec-b86faf20ccd0,Female,Divorced,Kano,---,---,---,Natural_Disaster,Child_to_head_of_household,GarG5SU13,WOFAN,Poor,Youth,Female Youth,IDP,Persons with disability,GarTADOUB57,17/02/2024 18:52,17/02/2024 18:47,gmm65,17/02/2024 18:57
27201bf8-d875-44e3-af17-240fbb84d495,Female,Single,Gombe,---,---,---,I_am_an_indigene,Relative_to_household_head_or_spouse,GomDI9H19,WOFAN,Poor,Youth,Female Youth,Non-IDP,Persons with disability,GomGJ87M240,17/02/2024 18:59,17/02/2024 18:54,gom22,17/02/2024 18:59
a25f4892-ae92-4d75-ba1c-381cbfc020ce,Female,Divorced,Kano,---,---,---,Natural_Disaster,Child_to_head_of_household,GarG5SU13,WOFAN,Poor,Youth,Female Youth,IDP,Persons with disability,Gar6KT58L34,17/02/2024 19:00,17/02/2024 18:52,gmm65,17/02/2024 19:00
d4ceb9a7-b579-49e9-b407-eb18e179ceb8,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb01TKP624,17/02/2024 10:46,17/02/2024 10:43,tun25,17/02/2024 19:03
29d7db8c-2a92-4097-8057-6232a1a24941,Female,Single,Kano,---,---,---,I_am_an_indigene,Other_member_of_household,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb4ZBZC851,17/02/2024 10:51,17/02/2024 10:46,tun25,17/02/2024 19:03
e4eb03f5-04df-45f8-9f1d-f4d60f5c2a43,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebMY8PC727,17/02/2024 10:54,17/02/2024 10:51,tun25,17/02/2024 19:03
20ba95c8-ebb2-4820-aa3a-5be2e38077ce,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebCLJ8WV36,17/02/2024 10:57,17/02/2024 10:54,tun25,17/02/2024 19:03
9f78afcb-e2b2-4732-8bb2-0ee57d54f2ae,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebOYOZ8J39,17/02/2024 11:01,17/02/2024 10:57,tun25,17/02/2024 19:03
93d924b2-18d0-4f20-9fb3-800bff2e64a6,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebM6XGN813,17/02/2024 11:05,17/02/2024 11:01,tun25,17/02/2024 19:03
6ed30736-ed68-4665-a3ad-f1e64c166292,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebWAOYBK43,17/02/2024 11:09,17/02/2024 11:05,tun25,17/02/2024 19:03
e6ed2c76-d4ee-4998-9745-50ca0787a988,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebRBG9QR49,17/02/2024 11:13,17/02/2024 11:09,tun25,17/02/2024 19:03
39192bfe-c79d-4f83-968f-ff5768bac867,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahKWZFW621,17/02/2024 17:06,17/02/2024 17:00,jah71,17/02/2024 19:03
5d50ba3e-79a9-47c0-b059-e88cea7193d1,Female,Single,Kano,---,---,---,I_am_an_indigene,Other_member_of_household,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb63D18G18,17/02/2024 11:15,17/02/2024 11:13,tun25,17/02/2024 19:03
310c5ee1-512a-4eda-aa46-303567fb2be7,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahEINUNT08,17/02/2024 17:10,17/02/2024 17:06,jah71,17/02/2024 19:03
4dc2f9f9-414d-4c86-94f2-9720ab937be0,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb03R83Z14,17/02/2024 11:19,17/02/2024 11:15,tun25,17/02/2024 19:03
80e273d7-37c5-4134-af5d-4bc55520faaa,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah593CHV05,17/02/2024 17:16,17/02/2024 17:10,jah71,17/02/2024 19:03
27a0d4fb-793e-4934-a2f5-47caccd01684,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebLBBWV932,17/02/2024 11:22,17/02/2024 11:19,tun25,17/02/2024 19:03
4b26db59-66a7-4f48-a7a3-6d42e7f6c74e,Female,Married,Kano,Wet_Season,0.0,---,I_am_an_indigene,Household_head,GarU2Y540,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Gar66IDCD34,17/02/2024 18:58,17/02/2024 18:55,kur11,17/02/2024 19:03
b746b9c0-6f73-4f31-9b67-7fcac1d77592,Female,Divorced,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahVSH5ON22,17/02/2024 17:21,17/02/2024 17:16,jah71,17/02/2024 19:03
1fdcd437-7815-40c3-a5c5-6c0d67446ffd,Female,Single,Kano,---,---,---,I_am_an_indigene,Other_member_of_household,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb7BDJ0V41,17/02/2024 11:25,17/02/2024 11:22,tun25,17/02/2024 19:03
4bbfcee0-abb0-401e-97db-34e956ea49d2,Female,Divorced,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah85607G10,17/02/2024 17:24,17/02/2024 17:21,jah71,17/02/2024 19:03
45ac4290-cbf5-4bc3-be40-456aa24ae843,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb2MTWK553,17/02/2024 11:28,17/02/2024 11:25,tun25,17/02/2024 19:03
9da59adb-37d1-4a13-96fb-2100a80c8466,Female,Married,Kano,Wet_Season,0.0,---,I_am_an_indigene,Household_head,GarU2Y540,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,GarEZ931Q29,17/02/2024 19:01,17/02/2024 18:59,kur11,17/02/2024 19:03
9ec34ebe-ebfc-4186-9723-1e10d8fe9196,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah8A7K5344,17/02/2024 17:49,17/02/2024 17:25,jah71,17/02/2024 19:03
75e33f7d-4eac-4fca-b7d8-f5f2a364144d,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebNUI03Z58,17/02/2024 11:31,17/02/2024 11:28,tun25,17/02/2024 19:03
f56616d1-b9ee-46a4-9caa-61e9500e23cd,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahBWFF5J24,17/02/2024 17:52,17/02/2024 17:50,jah71,17/02/2024 19:03
191b3a27-082e-46c2-a0df-856e54827938,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb2V2ZW745,17/02/2024 11:34,17/02/2024 11:31,tun25,17/02/2024 19:03
f185362d-7413-48ec-9a6a-1ad136fa5dd4,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah2C8YPF35,17/02/2024 17:54,17/02/2024 17:52,jah71,17/02/2024 19:03
e40a5cd7-27c8-4da6-bc47-dacf31dda89e,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebQ7724O22,17/02/2024 11:44,17/02/2024 11:41,tun25,17/02/2024 19:03
0c037cda-65d4-4b5b-aa8d-a08615c66820,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahYJ0WK948,17/02/2024 17:58,17/02/2024 17:56,jah71,17/02/2024 19:03
19b49747-9d05-4952-a14a-8a7abb1eda0e,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebC4FJVI17,17/02/2024 11:46,17/02/2024 11:44,tun25,17/02/2024 19:03
e131939d-85e3-4143-817a-128c1bfc421f,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahMOA6GC50,17/02/2024 18:04,17/02/2024 18:01,jah71,17/02/2024 19:03
70e5231a-5e2b-4949-bfbb-9e508392f1bc,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebYCDC3W03,17/02/2024 11:49,17/02/2024 11:46,tun25,17/02/2024 19:03
f4172948-ed15-490a-b0db-2397f3b4a5aa,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah5TEK5833,17/02/2024 18:07,17/02/2024 18:04,jah71,17/02/2024 19:03
4ebdbda5-c6dc-4daf-9ad8-5bcaf7a16263,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahZ62XZN24,17/02/2024 18:12,17/02/2024 18:09,jah71,17/02/2024 19:03
cce353c1-894c-41d5-aeb9-674f5376ed88,Female,Single,Kano,---,---,---,I_am_an_indigene,Other_member_of_household,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebW4RAEI00,17/02/2024 11:53,17/02/2024 11:49,tun25,17/02/2024 19:03
c1adf0a6-4334-436e-bbc6-31453d213e53,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahPFCBVW17,17/02/2024 18:15,17/02/2024 18:12,jah71,17/02/2024 19:03
8f9a52a1-0675-44ca-a209-506214179ea7,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb2J2RWA14,17/02/2024 11:54,17/02/2024 11:34,tun25,17/02/2024 19:03
a79721c2-1919-450f-acba-176ca6b22b84,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Spouse_to_household_head,Jah44ED17,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahAQMB1V38,17/02/2024 18:18,17/02/2024 18:15,jah71,17/02/2024 19:03
8987ca87-a51e-47d2-8a0a-04056172a257,Female,Single,Kano,---,---,---,I_am_an_indigene,Other_member_of_household,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebYY1K6S25,17/02/2024 14:56,17/02/2024 14:50,tun25,17/02/2024 19:03
80622e35-6ba8-4915-9fec-1e396c4a04de,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah4FURWX59,17/02/2024 18:22,17/02/2024 18:18,jah71,17/02/2024 19:03
fe4eb282-1b92-495a-9865-a7a34f3480f6,Female,Separated,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahV2R3ZS25,17/02/2024 18:29,17/02/2024 18:22,jah71,17/02/2024 19:03
8d1fd19a-af88-4248-9ef8-d2e213d0957b,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebBP3VPW44,17/02/2024 15:09,17/02/2024 14:56,tun25,17/02/2024 19:03
47156b3d-9ef3-41cd-882d-2e1c0f9203ae,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah0XIWRB08,17/02/2024 18:32,17/02/2024 18:29,jah71,17/02/2024 19:03
ac707061-527e-48c0-a513-a8f0d2fe1614,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebPQ4NAO25,17/02/2024 15:12,17/02/2024 15:09,tun25,17/02/2024 19:03
a2eec016-6202-41eb-a1dd-ac5440cae949,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah151W4Q02,17/02/2024 18:34,17/02/2024 18:32,jah71,17/02/2024 19:03
827f9adc-d703-4310-9f56-76fbbdc1691b,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebUN105435,17/02/2024 15:15,17/02/2024 15:12,tun25,17/02/2024 19:03
d30e4119-1641-4aae-bdf2-fcacf3a4230d,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Poor,Youth,Female Youth,Non-IDP,Persons with disability,Jah3TD5UB11,17/02/2024 18:36,17/02/2024 18:34,jah71,17/02/2024 19:03
15ff9151-2d9b-4fcd-afdd-426ea655f467,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebZBT7VZ52,17/02/2024 15:18,17/02/2024 15:15,tun25,17/02/2024 19:03
74ae6287-c63b-411f-8087-8c51be5f648f,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahAM2L5425,17/02/2024 18:38,17/02/2024 18:36,jah71,17/02/2024 19:03
65cb4881-4c9c-49d1-a09b-c6fbe7c551bf,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahEWT11940,17/02/2024 18:42,17/02/2024 18:40,jah71,17/02/2024 19:03
a433fb13-5433-4328-a1cc-b9ea0b7402e1,Female,Single,Kano,---,---,---,I_am_an_indigene,Other_member_of_household,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebJL5KQN26,17/02/2024 15:20,17/02/2024 15:18,tun25,17/02/2024 19:04
a2206cfc-8cd5-4e15-9b1e-48ca7081afa0,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahQN8QHR44,17/02/2024 18:44,17/02/2024 18:42,jah71,17/02/2024 19:04
8e627862-262e-4a99-b34c-8a56235449af,Female,Single,Kano,---,---,---,I_am_an_indigene,Other_member_of_household,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebI578X059,17/02/2024 15:23,17/02/2024 15:21,tun25,17/02/2024 19:04
8d123c8d-0e4e-4fda-94de-9a456a3afd00,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,Jah44ED17,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahDKUFF648,17/02/2024 18:46,17/02/2024 18:44,jah71,17/02/2024 19:04
8c0d095c-f065-4fdb-b644-db514353c105,Female,Married,Jigawa,---,---,---,I_am_an_indigene,Household_head,JahMG5716,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,JahD07A7023,17/02/2024 19:03,12/02/2024 20:05,jah71,17/02/2024 19:04
ae221c45-8660-41ed-97cf-846689f31214,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb09ZV2T44,17/02/2024 15:26,17/02/2024 15:23,tun25,17/02/2024 19:04
446e4c8d-1e51-4418-b485-69b02c7b3bf0,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb8CO1WR20,17/02/2024 15:29,17/02/2024 15:26,tun25,17/02/2024 19:04
7ad75b8e-5f01-4b50-9681-8b338261b1ad,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,BebZGQ037,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebRFJNOT22,17/02/2024 15:30,17/02/2024 14:45,tun25,17/02/2024 19:04
7d175755-9d96-4c21-aada-d368595fa332,Female,Single,Kano,---,---,---,I_am_an_indigene,Other_member_of_household,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebU1YBNB11,17/02/2024 15:46,17/02/2024 15:41,tun25,17/02/2024 19:04
e34ea3c0-9892-4e9d-aee8-6b72f4035e4d,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebLXKRZJ15,17/02/2024 15:49,17/02/2024 15:46,tun25,17/02/2024 19:04
a68558e5-c861-4198-bb03-462f9df33c90,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb90268Q22,17/02/2024 15:54,17/02/2024 15:50,tun25,17/02/2024 19:04
d44a3652-6497-465a-a6ef-71f34a9443e0,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebMBU7M842,17/02/2024 15:57,17/02/2024 15:54,tun25,17/02/2024 19:04
318eb0d6-b7e5-4298-b976-4ea505cb3f67,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebPLQ74A50,17/02/2024 16:02,17/02/2024 15:57,tun25,17/02/2024 19:04
b4837d8b-4e77-4b73-b894-912356774c73,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebRWFBQK54,17/02/2024 16:07,17/02/2024 16:03,tun25,17/02/2024 19:04
999f912d-7ade-4e8e-8c98-b182fe240ebb,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb7O2MBV17,17/02/2024 16:12,17/02/2024 16:07,tun25,17/02/2024 19:04
0f59a3c3-161d-408a-bb6c-fbd44c50d86a,Female,Separated,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebE9G0KY51,17/02/2024 16:35,17/02/2024 16:20,tun25,17/02/2024 19:04
ff483f98-c240-4ff9-b340-304f1f728de3,Female,Single,Kano,---,---,---,I_am_an_indigene,Other_member_of_household,Beb5B9926,WOFAN,Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebJ25ZVH32,17/02/2024 16:38,17/02/2024 16:35,tun25,17/02/2024 19:04
0c3ccc9b-97c0-4471-b22b-62c86070bb12,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb9GURZQ42,17/02/2024 16:41,17/02/2024 16:38,tun25,17/02/2024 19:04
a8c6037d-0ca2-47ca-99f1-61679be05788,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb9D2HA809,17/02/2024 16:43,17/02/2024 16:41,tun25,17/02/2024 19:04
4aa0799d-d2c4-4ea1-91f6-d72b07d75c34,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb1UWGJ410,17/02/2024 16:46,17/02/2024 16:43,tun25,17/02/2024 19:04
b68c97ad-b89b-43f4-95d1-02c71cbbc7f0,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb76J02704,17/02/2024 16:49,17/02/2024 16:46,tun25,17/02/2024 19:04
c3f1209a-0aeb-4567-be32-75e5d040ed49,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb776D7552,17/02/2024 16:53,17/02/2024 16:49,tun25,17/02/2024 19:04
de3cf570-8b4f-4228-a034-dfc3022d09d4,Female,Single,Kano,---,---,---,I_am_an_indigene,Other_member_of_household,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,Beb08QLIM16,17/02/2024 16:57,17/02/2024 16:53,tun25,17/02/2024 19:04
c9772dc7-f226-4c7c-bf7f-4da9d767db26,Female,Single,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebBL1D3121,17/02/2024 17:02,17/02/2024 16:57,tun25,17/02/2024 19:04
474672e6-ec6b-4b42-bae7-2635c2bcf6b6,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebCVVU7408,17/02/2024 17:07,17/02/2024 17:02,tun25,17/02/2024 19:04
8b11d367-ea6f-42d9-983e-7af25848f7c9,Female,Single,Kano,---,---,---,Natural_Disaster,Child_to_head_of_household,GarG5SU13,WOFAN,Ultra-Poor,Youth,Female Youth,IDP,Persons with disability,GarTSV3GB59,17/02/2024 19:04,17/02/2024 19:00,gmm65,17/02/2024 19:04
a5ca69c9-7a8d-42f7-be06-3be69a3a1c97,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebV65SV942,17/02/2024 17:11,17/02/2024 17:07,tun25,17/02/2024 19:04
fad6fd1f-3d4e-425d-85a4-a93607a88433,Female,Single,Kano,---,---,---,I_am_an_indigene,Other_member_of_household,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebQLY90D05,17/02/2024 17:12,17/02/2024 16:18,tun25,17/02/2024 19:04
b3a636ea-d0d3-4586-9bca-7b7909b33fbb,Female,Separated,Kano,---,---,---,I_am_an_indigene,Other_member_of_household,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebYCYBT639,17/02/2024 17:16,17/02/2024 17:12,tun25,17/02/2024 19:04
53306c0d-5b13-4c06-bfa5-9feccc54e5c6,Female,Single,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebQD60JD05,17/02/2024 17:22,17/02/2024 17:16,tun25,17/02/2024 19:04
ee0902b9-fe8e-4602-b035-e13b190e5c9e,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebDUCSQX44,17/02/2024 17:26,17/02/2024 17:22,tun25,17/02/2024 19:04
388b82d2-bfef-4107-aba1-1dc581c71f35,Female,Single,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebMB4L6O01,17/02/2024 17:30,17/02/2024 17:26,tun25,17/02/2024 19:04
567f630e-3380-4ba6-9af4-b9bbabf90922,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebXHUXMA32,17/02/2024 17:34,17/02/2024 17:30,tun25,17/02/2024 19:05
60a8d07d-6289-4211-b1d2-2170c21e4cb4,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebC19F6A10,17/02/2024 17:36,17/02/2024 16:16,tun25,17/02/2024 19:05
a6da9dc9-0646-4eb0-81c2-63f8f9756c8f,Female,Married,Kano,---,---,---,I_am_an_indigene,Household_head,Beb5B9926,WOFAN,Ultra-Poor,Youth,Female Youth,Non-IDP,Persons with disability,BebYQAX3I16,17/02/2024 17:41,17/02/2024 17:36,tun25,17/02/2024 19:05
