formid,CommPartnerMaritalStatus,Stateofresidence,CommPartnerHouseHoldStatus,Cooperative_unique_ID,IDP_classification,implementing_Partner,Comm_Partners_Age_group,Sex_and_AgeGroup,disability_classification,Beneficiaryuniqueid,completed_time,started_time,username,received_on,CommPartnerPovertyClass
b02f93cc-564a-4468-a8e8-ca6e12baa072,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebLGRH9U22,24/06/2024 15:54,24/06/2024 15:51,tun21,24/06/2024 17:26,N/A
9bb45e36-c48c-4bf3-ad80-a6f88f469fc2,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebSEZLUP28,24/06/2024 15:56,24/06/2024 15:54,tun21,24/06/2024 17:26,N/A
dd2aadaa-9c61-47b6-997e-4d5ed8fdd1bc,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebC8S86V39,24/06/2024 16:00,24/06/2024 15:57,tun21,24/06/2024 17:26,N/A
100ac81e-b2f7-4d51-8553-afc4354bf301,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,BebQ99KSO14,24/06/2024 16:03,24/06/2024 16:01,tun21,24/06/2024 17:26,N/A
239ef86d-db0f-482d-a7b1-0f97f6cb1a98,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahHCNAW003,24/06/2024 17:27,24/06/2024 17:22,jah52,24/06/2024 17:27,N/A
1e694b31-a0ae-4205-9927-d7cfb2640ea2,Married,Jigawa,Relative_to_household_head_or_spouse,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah5B7FBK23,24/06/2024 17:27,24/06/2024 17:25,jah66,24/06/2024 17:27,N/A
1b96c1dd-c0e2-4d73-a72d-9caf656881e3,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahB2QD1741,24/06/2024 17:27,24/06/2024 17:24,jah43,24/06/2024 17:27,N/A
88ac5153-ea57-4f0a-8f86-dac97d1c162d,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,GwaIDYS1T15,24/06/2024 17:23,24/06/2024 17:14,gwa28,24/06/2024 17:27,N/A
e67c24f2-e5aa-48b2-b3b9-7a00bb52a946,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimJS5KPU11,24/06/2024 16:44,24/06/2024 16:37,rig06,24/06/2024 17:27,N/A
7b3bd927-7ebc-4986-a812-83d6144449f2,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimRHB1LG17,24/06/2024 16:48,24/06/2024 16:44,rig06,24/06/2024 17:27,N/A
51cadb95-41b2-4c0b-bec8-c756343ad361,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimW8AQ8I00,24/06/2024 16:54,24/06/2024 16:48,rig06,24/06/2024 17:28,N/A
907db9c3-1a2f-4a44-b0f0-255af5cf83ab,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimE58LUN40,24/06/2024 16:57,24/06/2024 16:54,rig06,24/06/2024 17:28,N/A
ac9bff6d-26ca-4b08-9f92-fa59654286d5,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimRZRRJK24,24/06/2024 16:59,24/06/2024 16:57,rig06,24/06/2024 17:28,N/A
c133890c-9a5e-42de-a600-b8c1c62c48ac,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimLLWXQM44,24/06/2024 17:03,24/06/2024 17:00,rig06,24/06/2024 17:28,N/A
6031fb87-fa76-4a56-b9dc-ec5c6c6a9744,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimTDDRX501,24/06/2024 17:06,24/06/2024 17:04,rig06,24/06/2024 17:28,N/A
80481afd-af7b-4821-9778-e2a8ae6c85f5,Widowed,Kano,Relative_to_household_head_or_spouse,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimZYAKAZ07,24/06/2024 17:08,24/06/2024 17:06,rig06,24/06/2024 17:28,N/A
062dd736-3ab0-4650-9b68-ea9e1467ff38,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimLMNWOX00,24/06/2024 17:11,24/06/2024 17:08,rig06,24/06/2024 17:28,N/A
bfed62b4-f562-4015-a91b-2ea9e17dfd68,Single,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Rim8K06P630,24/06/2024 17:14,24/06/2024 17:11,rig06,24/06/2024 17:28,N/A
92911e5f-13f5-4e3d-8259-e521c8fb653b,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Rim08HH0R39,24/06/2024 17:27,24/06/2024 17:25,rig06,24/06/2024 17:28,N/A
e4cd6c11-e28f-4851-8e51-31167a41cd7a,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahIVZZRR19,24/06/2024 17:28,24/06/2024 17:26,jah39,24/06/2024 17:28,N/A
52962455-ee57-459a-90ab-b04d5a4053f0,Single,Jigawa,Relative_to_household_head_or_spouse,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahSSOJKB18,24/06/2024 17:29,24/06/2024 17:27,jah66,24/06/2024 17:29,N/A
9a643d66-d51c-4f97-b3c1-abdb1ee75e3a,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RinCGUIXA52,24/06/2024 17:29,24/06/2024 17:26,rin14,24/06/2024 17:29,N/A
b28d2137-41d1-4386-847d-61d0f8dda015,Single,Jigawa,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahYSM89F42,24/06/2024 17:30,24/06/2024 17:29,jah66,24/06/2024 17:30,N/A
756810b2-d5cc-4832-8b41-073b6eb91eb4,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahN5UNA813,24/06/2024 17:30,24/06/2024 17:28,jah39,24/06/2024 17:30,N/A
0c0cd1fa-f76c-47ef-a60c-1afafc31c252,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kwa26ENNV19,24/06/2024 13:38,24/06/2024 13:28,kwl10,24/06/2024 17:30,N/A
88c220b6-b43a-44c8-a244-c755507b784a,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kwa5U9P1G54,24/06/2024 13:47,24/06/2024 13:38,kwl10,24/06/2024 17:30,N/A
9661fd3b-82cf-43fb-9e9e-ba30f4a4be34,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaOOWOCA47,24/06/2024 13:52,24/06/2024 13:47,kwl10,24/06/2024 17:30,N/A
100fda3d-3762-46aa-98a0-2dd3b7643342,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kwa70H9OQ38,24/06/2024 13:57,24/06/2024 13:53,kwl10,24/06/2024 17:30,N/A
7fd73284-7db5-42c0-bb3e-c96d92475f09,Single,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaGE4SKE46,24/06/2024 14:02,24/06/2024 13:57,kwl10,24/06/2024 17:30,N/A
fc1dec26-ed0d-4ea5-b881-b1fca8518eef,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaSP9PIP05,24/06/2024 14:09,24/06/2024 14:03,kwl10,24/06/2024 17:30,N/A
98f0b3c6-691c-42e3-a281-404ab808b703,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaXJZIFU02,24/06/2024 14:14,24/06/2024 14:09,kwl10,24/06/2024 17:31,N/A
ca7e79d6-326e-4dfe-b9d5-6e3f897cb5fa,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaKUOZ9I00,24/06/2024 14:21,24/06/2024 14:14,kwl10,24/06/2024 17:31,N/A
9e8c24e5-4c2e-43ec-bc21-c47f398b2db9,Single,FCT,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaP1MVWH36,24/06/2024 14:26,24/06/2024 14:22,kwl10,24/06/2024 17:31,N/A
0c0c11f3-d2e0-4ead-a50d-309497854ceb,Single,FCT,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaULQ1ID51,24/06/2024 14:31,24/06/2024 14:26,kwl10,24/06/2024 17:31,N/A
10abfe2b-d14a-4c94-9829-349f742d4c0a,Single,FCT,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kwa0SCX8E06,24/06/2024 14:39,24/06/2024 14:31,kwl10,24/06/2024 17:31,N/A
ef221ac4-d2c1-4673-afa0-3f8253df1c51,Single,FCT,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaW10LDS49,24/06/2024 14:44,24/06/2024 14:39,kwl10,24/06/2024 17:31,N/A
3ae1c9dc-79a2-4559-8336-ee81d41afbdb,Single,FCT,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kwa2JSR8M07,24/06/2024 14:49,24/06/2024 14:44,kwl10,24/06/2024 17:31,N/A
f6f5c134-415d-4685-bc63-11f17d90e30c,Single,FCT,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaBSYWGP22,24/06/2024 14:58,24/06/2024 14:50,kwl10,24/06/2024 17:31,N/A
720a654d-341b-467a-a13b-e82ad79fe9b6,Single,FCT,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaQDVNPS40,24/06/2024 15:14,24/06/2024 14:58,kwl10,24/06/2024 17:31,N/A
37dbe623-9717-4bab-8474-c58cc3343361,Single,FCT,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaINRYMR24,24/06/2024 15:21,24/06/2024 15:14,kwl10,24/06/2024 17:31,N/A
ee5149da-bcb4-404f-b62c-9a340327bf04,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah9RJN2L39,24/06/2024 17:31,24/06/2024 17:27,jah52,24/06/2024 17:31,N/A
ca0bf667-0904-4d02-9a34-2a00f4f94515,Single,FCT,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaFBF5LX42,24/06/2024 15:29,24/06/2024 15:21,kwl10,24/06/2024 17:31,N/A
cdd91b47-53c7-4a09-a0a5-154c16d312da,Single,FCT,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaLWFVSE33,24/06/2024 15:36,24/06/2024 15:29,kwl10,24/06/2024 17:31,N/A
39dbc795-d691-4d7a-b06c-fe17383e6d89,Single,FCT,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kwa7DGCL357,24/06/2024 15:42,24/06/2024 15:36,kwl10,24/06/2024 17:31,N/A
3c95eda3-828c-4cdc-ae39-32be2403abe2,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TafAX610P04,24/06/2024 17:31,24/06/2024 17:26,taf05,24/06/2024 17:31,N/A
4425b8a9-fe44-4545-b1c1-fef78cb1d2df,Single,FCT,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaJ5AEHR50,24/06/2024 15:55,24/06/2024 15:42,kwl10,24/06/2024 17:31,N/A
d4743de1-2d51-4b14-99fa-d6ae02e2489f,Single,FCT,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaJ6XUGJ03,24/06/2024 16:11,24/06/2024 15:55,kwl10,24/06/2024 17:31,N/A
fab1298c-c8e5-4138-8c08-43950795ddc7,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kwa2R53X525,24/06/2024 16:17,24/06/2024 16:11,kwl10,24/06/2024 17:31,N/A
cd1e1a5d-54d2-4929-9bf5-800fb1fc5ffa,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Kwa0DOCCP44,24/06/2024 16:21,24/06/2024 16:17,kwl10,24/06/2024 17:31,N/A
147db38a-1ac5-4fb3-b2be-386ea5d94e0c,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaD0DZUN01,24/06/2024 16:25,24/06/2024 16:22,kwl10,24/06/2024 17:31,N/A
61152e1f-993b-4757-ade7-8a1b3b06b342,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaAHLG3435,24/06/2024 16:31,24/06/2024 16:25,kwl10,24/06/2024 17:31,N/A
501e3543-cba7-44d2-8a32-86eca4d81fa4,Single,FCT,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaREFDWX37,24/06/2024 16:37,24/06/2024 16:32,kwl10,24/06/2024 17:31,N/A
0234ec5f-c1bc-42bc-9243-3f90848db68e,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaV7WVI603,24/06/2024 16:42,24/06/2024 16:37,kwl10,24/06/2024 17:31,N/A
67d35bbe-7e81-43fa-a9d7-6948dacca383,Single,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahY672AB39,24/06/2024 17:31,24/06/2024 17:28,jah43,24/06/2024 17:31,N/A
ec274f8d-ccdf-4d52-9c9e-3c793c7eedf3,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaZHWXUS17,24/06/2024 16:55,24/06/2024 16:52,kwl10,24/06/2024 17:31,N/A
1d718d8e-ee80-4f83-8009-e24090455241,Single,FCT,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,KwaF2PHL031,24/06/2024 17:06,24/06/2024 17:03,kwl10,24/06/2024 17:31,N/A
b355e2df-9d5b-4ce0-b925-80a79963ad9b,Married,FCT,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Gwa3Y0CHW01,24/06/2024 17:31,24/06/2024 17:26,gwa24,24/06/2024 17:31,N/A
2716ee3a-804c-4342-8a3f-26a8d41ebd96,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TafYNZE9W17,24/06/2024 17:31,24/06/2024 17:21,taf05,24/06/2024 17:31,N/A
3937b6b0-3f4a-48b2-843e-bac84d089e1f,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahZHRQ7112,24/06/2024 17:32,24/06/2024 17:30,jah39,24/06/2024 17:32,N/A
e859c9ae-e72d-4e83-b11f-0ad991c154d5,Single,Jigawa,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah75VXPC05,24/06/2024 17:32,24/06/2024 17:30,jah66,24/06/2024 17:32,N/A
6249fb7f-6d88-4f9c-a6ef-f8244b478a58,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahDJYZ4159,24/06/2024 17:11,24/06/2024 17:01,jah59,24/06/2024 17:32,N/A
38586ada-f366-4cb8-9905-d9c49e570ecf,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahULUBAY44,24/06/2024 17:14,24/06/2024 17:12,jah59,24/06/2024 17:32,N/A
40a53946-f70a-4fc6-b2d7-1a42c735c287,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahAD6TQF53,24/06/2024 17:17,24/06/2024 17:14,jah59,24/06/2024 17:32,N/A
eb43da2e-c9b8-4351-8aeb-50001a0dcd7d,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RinHX4NUP52,24/06/2024 17:32,24/06/2024 17:29,rin14,24/06/2024 17:32,N/A
67d50b2d-5f08-430e-bd6d-22120d7e2d9c,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahSWT0C449,24/06/2024 17:24,24/06/2024 17:17,jah59,24/06/2024 17:32,N/A
7c9cc9de-f72c-4002-8b5b-971595dec44b,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahVMYZ3621,24/06/2024 17:27,24/06/2024 17:25,jah59,24/06/2024 17:32,N/A
542dc12e-acf0-4bd8-b073-a39410d126d7,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah0SD9UC17,24/06/2024 17:32,24/06/2024 17:28,jah59,24/06/2024 17:32,N/A
4fc58a75-3ce0-4ab5-8141-b35113a4a486,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TudRCJJ1L43,24/06/2024 16:56,24/06/2024 16:44,tun19,24/06/2024 17:32,N/A
0109de59-ca18-4814-8f14-7aa08b5dff1b,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TudHQON8I26,24/06/2024 17:01,24/06/2024 16:57,tun19,24/06/2024 17:32,N/A
b9a2d819-5cf8-433e-b5bb-01f552f3b246,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TudLJAA6X07,24/06/2024 17:06,24/06/2024 17:02,tun19,24/06/2024 17:32,N/A
6bfe5ebf-4aaf-48f3-9054-030fcc8c8a9c,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TudU8F5XW59,24/06/2024 17:15,24/06/2024 17:10,tun19,24/06/2024 17:32,N/A
1af83043-1e27-4bd0-aaed-d793bfccc641,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TudG4EPXX12,24/06/2024 17:19,24/06/2024 17:15,tun19,24/06/2024 17:32,N/A
b3d58663-8146-4288-ad3b-58fe737471e4,Married,FCT,Household_head,,IDP,WOFAN,Youth,Male Youth,No disability,Gwa719J7Q46,24/06/2024 17:32,24/06/2024 17:25,gwa26,24/06/2024 17:32,N/A
d3ae6e79-7b5b-4608-8710-fc220b0c32d1,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RimVMLVIL43,24/06/2024 17:32,24/06/2024 17:28,rig06,24/06/2024 17:32,N/A
7a257f0d-b221-49e0-b6fc-50d11ef0d672,Single,Kano,Other_member_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tud4GK3VI17,24/06/2024 17:26,24/06/2024 17:19,tun19,24/06/2024 17:32,N/A
5b3f5a97-70e6-4054-b998-b5ba22330a76,Married,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TudPPMGGX01,24/06/2024 17:29,24/06/2024 17:27,tun19,24/06/2024 17:32,N/A
0312a6dc-2caf-4eae-a808-f554039d2b81,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,RinV1O4C521,24/06/2024 17:32,24/06/2024 17:26,rin19,24/06/2024 17:32,N/A
8f80621f-3d60-4ad4-9c06-3c627d422d8c,Single,Jigawa,Relative_to_household_head_or_spouse,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah7YVTJK49,24/06/2024 17:33,24/06/2024 17:32,jah66,24/06/2024 17:33,N/A
1dabb565-873b-4d8b-8df9-c5007a6442d3,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah8X7W0743,24/06/2024 17:34,24/06/2024 17:32,jah39,24/06/2024 17:34,N/A
fae02061-b5fb-4fd8-a62c-b4d7da70caf0,Single,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah0QVQ9V31,24/06/2024 17:34,24/06/2024 17:31,jah43,24/06/2024 17:34,N/A
406ef1cb-49af-4d14-abc9-874451a1f03e,Married,Jigawa,Relative_to_household_head_or_spouse,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahXU2W5X18,24/06/2024 17:35,24/06/2024 17:33,jah66,24/06/2024 17:35,N/A
8c5292a9-d2b1-46cd-97a9-dfc5a8c56fc6,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah10N4X758,24/06/2024 17:35,24/06/2024 17:32,jah59,24/06/2024 17:35,N/A
cadaf611-97ee-441a-88de-72d983c2996a,Single,Jigawa,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Rin527XFV57,24/06/2024 17:35,24/06/2024 17:32,rin14,24/06/2024 17:35,N/A
6f2b4db3-1e5f-467f-aa07-f1ad3cd28371,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Rim78UC7207,24/06/2024 17:35,24/06/2024 17:33,rig06,24/06/2024 17:35,N/A
fab4ecc7-53e5-4db8-8610-1e06a9bc5083,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahZZQ7JJ22,24/06/2024 17:36,24/06/2024 17:34,jah39,24/06/2024 17:36,N/A
6ade6c1c-3de9-4feb-aaf1-2e793421e6e1,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TafRELXKK15,24/06/2024 17:36,24/06/2024 17:31,taf05,24/06/2024 17:36,N/A
ddd17979-a7d4-444b-b353-a6fa398243ec,Single,Kano,Spouse_to_household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tof1OTEB557,24/06/2024 12:43,24/06/2024 12:35,tof71,24/06/2024 17:37,N/A
013395df-bb59-473a-83de-09c90027c0e3,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofK8SU1221,24/06/2024 12:51,24/06/2024 12:44,tof71,24/06/2024 17:37,N/A
408f215e-2f2a-413e-bc57-bf9d8e283a94,Married,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tof2B6A7B53,24/06/2024 12:56,24/06/2024 12:51,tof71,24/06/2024 17:37,N/A
a86beda6-12c8-4811-af3a-815fe9cb89bd,Single,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofPN2VI812,24/06/2024 13:07,24/06/2024 12:58,tof71,24/06/2024 17:37,N/A
96d50669-a249-4424-881a-77a1f55cb034,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofC9TS8545,24/06/2024 13:16,24/06/2024 13:07,tof71,24/06/2024 17:37,N/A
81adfb22-1140-4912-9216-36b1b1772b75,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofQ560BU00,24/06/2024 13:42,24/06/2024 13:34,tof71,24/06/2024 17:37,N/A
75021a89-6925-42ff-a8d1-3e9d21786560,Married,FCT,Household_head,,IDP,WOFAN,Youth,Male Youth,No disability,GwaM7HZDV17,24/06/2024 17:36,24/06/2024 17:33,gwa26,24/06/2024 17:37,N/A
b29440bb-4b59-4ed3-9037-7138b7626532,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofL5C63X21,24/06/2024 13:46,24/06/2024 13:42,tof71,24/06/2024 17:37,N/A
c121f464-5c07-4bcf-ba28-d2b86e3d536a,Married,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tof5RWDXR10,24/06/2024 13:53,24/06/2024 13:47,tof71,24/06/2024 17:37,N/A
b5d453cc-4714-4c53-ae9e-d1279bf07165,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofWOB66W20,24/06/2024 13:57,24/06/2024 13:54,tof71,24/06/2024 17:37,N/A
1bd17326-70e4-409c-89ac-e93cde38c3cb,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Tof78JKBU07,24/06/2024 14:06,24/06/2024 13:57,tof71,24/06/2024 17:37,N/A
21a3a906-4078-406d-ba05-b0b72efc713f,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofM19N8B17,24/06/2024 14:30,24/06/2024 14:07,tof71,24/06/2024 17:37,N/A
9ec6194e-ee77-4073-93fe-ec971072047e,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahQCCGHR42,24/06/2024 15:59,24/06/2024 15:55,jah42,24/06/2024 17:37,N/A
26a1035f-f97d-46dd-aae0-c2e5aa12f41f,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofT1G29838,24/06/2024 14:35,24/06/2024 14:30,tof71,24/06/2024 17:37,N/A
50fc76bb-e10e-4e5c-8022-127333d6a65b,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah11QVHG12,24/06/2024 16:04,24/06/2024 16:00,jah42,24/06/2024 17:37,N/A
62161b4b-2642-4bc6-891b-0289fd20321b,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofX3DTN443,24/06/2024 14:42,24/06/2024 14:36,tof71,24/06/2024 17:37,N/A
a61dc098-f0ca-4199-8a6f-d86a37868fc3,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah84APJ432,24/06/2024 16:07,24/06/2024 16:04,jah42,24/06/2024 17:37,N/A
9fac5478-7e92-433f-9d71-f0c8a5e91683,Married,Kano,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofBO3HNW10,24/06/2024 14:48,24/06/2024 14:42,tof71,24/06/2024 17:37,N/A
00584adc-f601-4a93-8ffe-b259131e0451,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah0VQEOE29,24/06/2024 16:11,24/06/2024 16:08,jah42,24/06/2024 17:37,N/A
47bc072f-c342-4b9c-b358-04e4fe93585a,Married,Bauchi,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TafZIR36506,24/06/2024 17:37,24/06/2024 17:32,taf05,24/06/2024 17:37,N/A
8fb23d8b-2664-4d3c-a630-8b58c508e153,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofJDNKCZ23,24/06/2024 15:03,24/06/2024 14:59,tof71,24/06/2024 17:37,N/A
1f81f149-e686-404e-9ddd-be324391a3c0,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahL0WNAG02,24/06/2024 16:15,24/06/2024 16:12,jah42,24/06/2024 17:37,N/A
8a2f95e4-e646-46e9-aab4-fa9f2f2bb181,Single,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,JahLJHHTR03,24/06/2024 16:20,24/06/2024 16:16,jah42,24/06/2024 17:37,N/A
3819a4aa-5b49-4fbf-ab74-c1ece33fdda4,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofDOBXAQ57,24/06/2024 15:10,24/06/2024 15:04,tof71,24/06/2024 17:37,N/A
18e0483a-1223-44c4-8d0c-16b863273798,Single,Kano,Child_to_head_of_household,,Non-IDP,WOFAN,Youth,Male Youth,No disability,TofXKID5S39,24/06/2024 15:36,24/06/2024 15:24,tof71,24/06/2024 17:37,N/A
bc60a3a7-5d7a-4198-b9da-9c8332752dcd,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah7CJ15P17,24/06/2024 16:23,24/06/2024 16:20,jah42,24/06/2024 17:37,N/A
fb4c9335-841c-4b90-927f-a697c083f6f4,Married,Jigawa,Household_head,,Non-IDP,WOFAN,Youth,Male Youth,No disability,Jah7TVA8554,24/06/2024 16:28,24/06/2024 16:24,jah42,24/06/2024 17:37,N/A
