formid,Type of Financial Product/Service Accessed,Please Specify the  financial Product/Service,Date,4  Has your cooperative ever given you access to the following business development support services? | None,4  Has your cooperative ever given you access to the following business development support services? | Training_in_microenterprise_management,4  Has your cooperative ever given you access to the following business development support services? | Preparing_bankable_business_plans,4  Has your cooperative ever given you access to the following business development support services? | Business_planning_and_strategy,4  Has your cooperative ever given you access to the following business development support services? | Export_assistance,4  Has your cooperative ever given you access to the following business development support services? | Financial_management,4  Has your cooperative ever given you access to the following business development support services? | Marketing_and_advertising,4  Has your cooperative ever given you access to the following business development support services? | Personnel_administration,4  Has your cooperative ever given you access to the following business development support services? | Sales_and_customer_service,4  Has your cooperative ever given you access to the following business development support services? | Others,4  Has your cooperative ever given you access to the following business development support services? | extra,5  Has your cooperative ever facilitated access to market opportunities for its members?,6  Are you satisfied with the product/service?,Comm_Partner_ID,Disability_Status_class,State,Cooperative_ID,username
8baf8c12-9332-4875-8bef-43ffa68892f1,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahT7V3FI37,Persons with disability,Jigawa,JahWPZF55,jah41
800eca43-87f7-4ddf-a2c3-6021f3847c7b,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,RinA0I26T07,Persons with disability,Jigawa,Rin97MA30,rin21
3e373e32-53c2-4427-a963-66b3582e1758,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,IkaUS6P6N27,Persons with disability,Kaduna,IkaOGFY14,ika34
a1df17ed-c74f-48f5-964a-f775d3f4ef7a,Deposit_Account,---,2024-06-19,,1,1,1,,,1,,1,,,Yes,Yes,Jah0DRN9Z23,Persons with disability,Jigawa,JahNHGQ46,jah66
3c553365-bbf9-461e-9cc2-93991da12647,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahF2JFUQ40,Persons with disability,Jigawa,JahI6U125,jah78
36c73e87-d65a-4208-9f98-9c73b729d4bd,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,Ika56U2ZK22,Persons with disability,Kaduna,IkaOGFY14,ika34
cfffc468-967d-4fe1-815d-f918cf6b18bc,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,1,1,,,Yes,Yes,RinCI5B6623,Persons with disability,Jigawa,Rin97MA30,rin21
23806320-2d3b-45a6-a250-a71c48ff7b93,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,Beb94TAOA32,Persons with disability,Kano,BebAKA049,tun08
d9c105ac-00fa-4556-9263-fd9e67d3f555,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,IkaYC192R19,Persons with disability,Kaduna,IkaOGFY14,ika34
424ada99-6ffa-4f1a-ab67-d87e6b8c84f2,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahZXDJK707,Persons with disability,Jigawa,Jah6O1F58,jah49
b25ce81b-6d83-4196-96bf-61bea006c7e3,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,,1,,,Yes,Yes,Jah0VXYIS00,Persons with disability,Jigawa,JahGWH225,jah54
d38f1acc-e298-4ee8-84f0-d28ee8fca231,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,,1,,,Yes,Yes,Jah77ZELC12,Persons with disability,Jigawa,JahNHGQ46,jah66
d2b7aa57-cdf6-43fa-ac16-d53061b10c6b,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,IkaKTGPEN57,Persons with disability,Kaduna,IkaOGFY14,ika34
c484c9c1-e523-4b4a-8cb0-103c53dfb50e,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahKVCDDG10,Persons with disability,Jigawa,Jah6O1F58,jah49
1f0254eb-bbdc-4d3a-9d17-e89b901e6a85,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanRW5WPR42,Persons with disability,Kano,RanIU0I01,ran04
5707573e-e7a4-4655-a764-af65ed611772,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,,1,,,Yes,Yes,JahK6F0M009,Persons with disability,Jigawa,JahI6U125,jah78
ad3d70d6-efc2-4833-aefc-46f7830935a0,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahCSPHA811,Persons with disability,Jigawa,JahWPZF55,jah41
3fa208a5-f726-4b32-b4a4-16da0bf60d63,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahB6T7K826,Persons with disability,Jigawa,Jah6O1F58,jah49
3f0c9824-e031-49dd-9441-ddb7709f6396,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanFVIQ4409,Persons with disability,Kano,RanIU0I01,ran04
efa37a41-5130-4632-b8e7-bae86ed4f33f,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahSA177726,Persons with disability,Jigawa,Jah8BUG11,jah84
318127a4-4596-4463-9eb0-a0a949e54fda,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,BebG9JHF630,Persons with disability,Kano,BebAKA049,tun08
74f17688-23d6-4851-9e02-d0765044cd1b,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahGQPGKA41,Persons with disability,Jigawa,Jah6O1F58,jah49
b50c1aed-bbc2-4d4c-8e50-0d92877ac3ab,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanSJ3R2T18,Persons with disability,Kano,RanIU0I01,ran04
484a421e-1fda-4676-99cd-b6116d1ed4d6,Deposit_Account,---,2024-06-20,,1,1,1,,1,1,,1,,,Yes,Yes,JahB6B3FJ42,Persons with disability,Jigawa,JahNHGQ46,jah66
d8ef9342-8073-4d67-be85-c21e2ecfedb8,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahB5PBYG36,Persons with disability,Jigawa,Jah6O1F58,jah49
be50561d-09f8-4bb8-b007-e35328324f99,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanX3E5HA04,Persons with disability,Kano,RanIU0I01,ran04
1b6c6c47-2254-4f24-bfda-35d53780f95c,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,Jah12T58F12,Persons with disability,Jigawa,JahPXSH15,jah84
dd260eae-0eef-45ad-b09c-b6c678d9a20e,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahN3GQH404,Persons with disability,Jigawa,JahI6U125,jah78
c47fff0d-27b7-48cb-86d2-68016a2ded00,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Ran48V38E56,Persons with disability,Kano,RanIU0I01,ran04
933941c7-2987-4dc2-9fe9-53924f3d4c26,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahTDFYT005,Persons with disability,Jigawa,JahNHGQ46,jah66
ee9c3582-e6b4-4c55-8cca-8d9ab304a638,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanEJ976H28,Persons with disability,Kano,RanIU0I01,ran04
d23900bb-acfe-4428-a09e-829e40e0b100,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,BebKNQHVI08,Persons with disability,Kano,BebAKA049,tun08
5af6b2ab-caec-4f9d-9260-00294a29dd07,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanC8BXS454,Persons with disability,Kano,RanIU0I01,ran04
66c8f5d9-7b85-404d-8143-3151321251b1,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanKMMPC403,Persons with disability,Kano,RanIU0I01,ran04
9906eb91-6a7a-478a-b08e-0bdd3942054e,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah0NP9R410,Persons with disability,Jigawa,JahI6U125,jah78
d39e28ab-23b8-4925-a149-1772fbed5552,Deposit_Account,---,2024-06-26,,1,1,1,,1,1,,1,,,Yes,Yes,Jah3ZG33Z36,Persons with disability,Jigawa,JahGWH225,jah54
0c4802bd-263a-498e-98d1-e44a95434afe,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahZPVXV907,Persons with disability,Jigawa,JahNHGQ46,jah66
a274c411-b7cd-494d-89bd-347fedc667f9,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Ran4JQBNH53,Persons with disability,Kano,RanIU0I01,ran04
cc8e1f2a-a25d-43a2-8eca-9d571e6ca84f,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,Jah5BS4ED38,Persons with disability,Jigawa,Jah8BUG11,jah84
08bb0b7b-aafd-4cca-bfa6-1c2bdb955c58,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahNPPEXN44,Persons with disability,Jigawa,JahNHGQ46,jah66
e0deca5d-95b6-4d08-87de-87c0308ac378,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah3IMLER28,Persons with disability,Jigawa,JahI6U125,jah78
b82fe53c-9b0c-4049-aed3-3e2599b81e0b,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahLT7LL652,Persons with disability,Jigawa,JahGWH225,jah54
17d3302f-9faa-4b2b-b0ee-ed55a9d7cd39,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanBDSVSR04,Persons with disability,Kano,RanM7PL23,ran05
2f0aec7d-0463-4d1c-9431-134d3a315d98,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanRYZG0A49,Persons with disability,Kano,RanM7PL23,ran05
b8d575ad-945f-4681-b4ba-fa6afa14c8e3,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahD5DM1G28,Persons with disability,Jigawa,JahNHGQ46,jah66
12c06764-d2f7-4dc4-a16d-0d7148c2495d,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanLYCTFG49,Persons with disability,Kano,RanM7PL23,ran05
8a604b3f-19b7-4f41-8297-85d83426d4fe,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahZMZYKP13,Persons with disability,Jigawa,JahI6U125,jah78
55b5bb77-6f76-42c6-a464-8be27f16f178,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahXQUA0659,Persons with disability,Jigawa,Jah8BUG11,jah84
9c8f8590-7d43-4225-b740-9efa85f7862f,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Ran4TJVXS15,Persons with disability,Kano,RanM7PL23,ran05
4ef09a50-801d-42e4-9a8a-40e80605645c,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanAR8YP110,Persons with disability,Kano,RanM7PL23,ran05
4b079c54-82e6-46ac-9444-995a31f42918,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahMYIIVM53,Persons with disability,Jigawa,JahNHGQ46,jah66
68bd31e2-8a84-4acb-90c0-fdc8d2089083,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Ran0YTA2W13,Persons with disability,Kano,RanM7PL23,ran05
9dc551f5-10dd-4fcc-9479-82c506922e40,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahFQDCEW09,Persons with disability,Jigawa,JahI6U125,jah78
dde9db74-9ae0-4de0-beea-fdc4d317fa71,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,1,1,,,Yes,Yes,IkaTYK2HV14,Persons with disability,Kaduna,Ika1VW931,ika25
fef26703-46eb-4c0d-90b1-cbbbf152c0e4,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Ran5BM5P643,Persons with disability,Kano,RanM7PL23,ran05
f1d783c4-3679-4604-8169-e00bc6a6beef,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahMJOWMI10,Persons with disability,Jigawa,JahNHGQ46,jah66
909f4655-fb32-4568-b834-86ffaae73f86,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanMXPYYF27,Persons with disability,Kano,RanM7PL23,ran05
cc10b0cf-86b6-450c-acac-e5c5cdf6d3ea,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,IkaXLFVXM30,Persons with disability,Kaduna,Ika1VW931,ika25
b43ee763-2f96-4663-a2c3-9aaf69e1f102,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanUGVB1A01,Persons with disability,Kano,RanM7PL23,ran05
ea83e0ee-b659-4d7a-9dca-453c55f9fa05,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanOWMAUU15,Persons with disability,Kano,RanM7PL23,ran05
01a63002-1a11-4aa8-9955-abcc31b828cc,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,IkaQRTME107,Persons with disability,Kaduna,Ika1VW931,ika25
ac1fc634-e07a-4c46-b63e-cea44e190cee,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahE1DAON16,Persons with disability,Jigawa,JahI6U125,jah78
51d0e3ef-face-40a9-9bd0-8c2b53159456,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahBKOPS759,Persons with disability,Jigawa,JahNHGQ46,jah66
a8c2591a-867e-4f5a-ae9b-f325c9308122,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Ran8T733C39,Persons with disability,Kano,RanM7PL23,ran05
f61888b4-fc12-4889-a548-c0c041b6b247,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,IkaIJDU6U02,Persons with disability,Kaduna,Ika1VW931,ika25
92ff7c56-0a97-42e5-b8aa-496803f994f4,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanGND7YC30,Persons with disability,Kano,RanM7PL23,ran05
7ac5b0fd-83af-49f2-8cc5-210595fa0292,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Ran1EUB5044,Persons with disability,Kano,RanM7PL23,ran05
124d6c01-c4b8-4457-8dca-b9e067fd34c9,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,IkaRHX91447,Persons with disability,Kaduna,Ika1VW931,ika25
ec725335-ea7a-48da-94fa-3c0869d6e70a,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Ran4X949X28,Persons with disability,Kano,RanM7PL23,ran05
3c78d99c-283e-4d3e-b6b3-c5b94bc82891,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahZHEOXD15,Persons with disability,Jigawa,JahI6U125,jah78
528bbcec-66fd-4075-a463-6c5372947bc6,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,Ika49VP0M09,Persons with disability,Kaduna,Ika1VW931,ika25
d4dc3835-3367-4338-915b-8331a6eee5c8,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Ran0806N137,Persons with disability,Kano,RanM7PL23,ran05
52f43a51-26af-4073-a790-54b4768eae20,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanZO7G2P06,Persons with disability,Kano,RanM7PL23,ran05
97f6bdc9-84bc-4012-bd28-b009ffe6f3c7,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,IkaCDE42451,Persons with disability,Kaduna,Ika1VW931,ika25
5e00d410-3176-4b15-af3b-426ef7eeeacd,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanJPK5N057,Persons with disability,Kano,RanM7PL23,ran05
187e6446-5417-475d-b52b-2c355ff314d5,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Ran5CITS607,Persons with disability,Kano,RanM7PL23,ran05
43b59175-0501-4ea6-8f2e-744465bd5e2b,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,Ika29SP1Q09,Persons with disability,Kaduna,Ika1VW931,ika25
97486907-d7fc-470a-9521-995a3dd8f010,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah10N71S03,Persons with disability,Jigawa,JahI6U125,jah78
20ac235d-9028-4b9b-8cc3-3ade27c1dee6,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Ran48550945,Persons with disability,Kano,RanM7PL23,ran05
e4163a05-9026-49cf-8fe2-cf17ffe37c98,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,IkaH2G63S05,Persons with disability,Kaduna,Ika1VW931,ika25
5c46293b-f077-49be-b5d6-73857f9160eb,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Ran2B7NJ658,Persons with disability,Kano,RanM7PL23,ran05
727b80b5-76fe-465d-9a12-43beb2262e18,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanT8GCSB09,Persons with disability,Kano,RanM7PL23,ran05
06cca064-f27c-435c-bcdc-f1e1947d68f9,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,IkaXBLIR651,Persons with disability,Kaduna,Ika1VW931,ika25
6fe42c6b-a368-416b-88cf-05905ca2ddb4,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanLPIY9953,Persons with disability,Kano,RanM7PL23,ran05
0716af65-e34d-4d57-b843-27ae421852f3,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahXRP92718,Persons with disability,Jigawa,JahI6U125,jah78
89354892-636f-4fa3-9855-3acf599fbf7a,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,IkaWG9JC806,Persons with disability,Kaduna,Ika1VW931,ika25
ca88a27b-e994-45fb-a11a-cea68bd43c34,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,RanS351YM04,Persons with disability,Kano,RanM7PL23,ran05
3245b5e7-69aa-4c36-857a-1792fd94dfd4,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,Ika1JD21X27,Persons with disability,Kaduna,Ika28GP07,ika25
cf82a7b1-881a-4a19-8d4c-87851b5131ae,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,IkaOA9XZZ40,Persons with disability,Kaduna,Ika28GP07,ika25
a42ae9a1-8c44-4e74-91ec-eab033acc4af,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah6MF52B08,Persons with disability,Jigawa,JahQZCV33,jah78
f65fad7a-be4f-434c-a404-81f01664804d,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,IkaWLBIRJ56,Persons with disability,Kaduna,Ika28GP07,ika25
89ee6af9-7023-4877-ac77-6d9712f656b0,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,IkaR6O7E555,Persons with disability,Kaduna,Ika28GP07,ika25
21f01cda-cc4c-4884-a293-763dc53b2742,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahE13CB621,Persons with disability,Jigawa,JahQZCV33,jah78
454a43ed-f6ff-4172-8e9b-a47d4ecfff0b,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,IkaJKJBPN55,Persons with disability,Kaduna,Ika28GP07,ika25
4a316aa8-e17e-4fca-bfa6-d2ed520edf86,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,IkaR9W9M913,Persons with disability,Kaduna,Ika28GP07,ika25
bfa62333-9a15-4259-92de-1efdd8312329,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahRLJSDK13,Persons with disability,Jigawa,JahQZCV33,jah78
7d807495-7532-4c3c-b825-701c621ff24f,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,Ika75VNVZ54,Persons with disability,Kaduna,Ika28GP07,ika25
ee2977b6-ce1a-4695-8cb5-4ffd8e722926,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahD6PJK806,Persons with disability,Jigawa,Jah8BUG11,jah84
f4d5216b-19fd-409b-a955-4d58d54b3e39,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,,1,,,Yes,Yes,Jah6O5VUE18,Persons with disability,Jigawa,JahGWH225,jah54
be9b2ce8-b8d5-40b8-85e7-413f97795b0c,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,IkaNJU6YD31,Persons with disability,Kaduna,Ika28GP07,ika25
a2bf4762-6c23-4a4d-aab1-527db2aeea75,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahY3VHN241,Persons with disability,Jigawa,Jah8BUG11,jah84
7904aa03-dd7c-48b0-92c2-d77aa6686773,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,IkaLQRLXN50,Persons with disability,Kaduna,Ika28GP07,ika25
cd33f1f2-e151-4704-a92a-b3838e2c4d7b,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahS08AVC22,Persons with disability,Jigawa,JahQZCV33,jah78
38f67995-bf84-42aa-b550-a83315ef7752,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,IkaJ2YEH118,Persons with disability,Kaduna,Ika28GP07,ika25
cd4bd7d5-a020-4051-9a18-b2e6da075708,Deposit_Account,---,2024-06-15,,1,1,1,,1,1,,1,,,Yes,Yes,IkaZ1HYC639,Persons with disability,Kaduna,Ika28GP07,ika25
abf6c488-d733-46ed-878a-9e025c44e9be,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,,1,,,Yes,Yes,Jah5N587X33,Persons with disability,Jigawa,JahNHGQ46,jah66
33af4d9c-efde-4fea-9d71-dc2e909457fb,Deposit_Account,---,2024-06-16,,1,1,1,,1,1,,1,,,Yes,Yes,JahM39GKK53,Persons with disability,Jigawa,JahQZCV33,jah78
fdfb3ba8-b9a2-449e-81fd-34f6840c9177,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Gom89NKF610,Persons with disability,Gombe,GomFRWO17,gom28
5416b68e-b315-4978-86c5-44fe3042855a,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahKIOGGQ07,Persons with disability,Jigawa,JahQZCV33,jah78
47912cc6-c78d-40ef-9456-33e6df648255,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Gom865J1Y25,Persons with disability,Gombe,GomFRWO17,gom28
429953a8-da96-4d4e-adae-31d9b8af4ef1,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,,1,,,Yes,Yes,Gar9QJ61240,Persons with disability,Kano,GarUG5X40,gmm69
e1007d2c-20f4-4f79-b3ef-ef0305ff1da6,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahBMGCVJ16,Persons with disability,Jigawa,JahQZCV33,jah78
d9f01945-4365-4ed7-99f3-29ce1b8c0bb0,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahSWA2M214,Persons with disability,Jigawa,Jah0JN157,jah84
a8b54872-e4ff-46b2-8fa0-5188e884cdb3,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,Jah56IPOT21,Persons with disability,Jigawa,JahQZCV33,jah78
b4e34601-f32b-46aa-bea1-98001d569c12,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,Jah58L3QY14,Persons with disability,Jigawa,JahB2R637,jah84
6e1bb5d2-2215-4d2c-803e-61ab314a2447,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahT9R5QT17,Persons with disability,Jigawa,JahB2R637,jah84
bc553e39-e7cd-471e-90d4-e0534ea36014,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,,1,,,Yes,Yes,GarA77UXE08,Persons with disability,Kano,GarUG5X40,gmm69
1fe79a28-87a8-4f80-9990-462ece41e6c5,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,,1,,,Yes,Yes,JahYWZLMW45,Persons with disability,Jigawa,Jah8BUG11,jah84
1be4b7ee-56ae-4153-802f-40b1674b0f73,Deposit_Account,---,2024-06-17,,1,1,1,,1,1,,1,,,Yes,Yes,JahNSFM4E02,Persons with disability,Jigawa,JahQZCV33,jah78
408e34a6-9be6-42c8-b3e2-faf4ac409bbe,Deposit_Account,---,2024-07-19,,1,1,1,,1,1,,1,,,Yes,Yes,GarEJ11K711,Persons with disability,Kano,GarUG5X40,gmm69
15e1a8df-e90f-4b0c-be5c-ad57b36cce8f,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahHF5LWW18,Persons with disability,Jigawa,JahB2R637,jah84
6d296e35-96c1-40b1-bd73-046afbc12738,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahADC0D207,Persons with disability,Jigawa,JahB2R637,jah84
9601c6e5-91a8-40ae-a055-5de9f7b2047f,Deposit_Account,---,2024-06-19,,1,1,1,,1,1,1,1,,,Yes,Yes,GomKXGDQM29,Persons with disability,Gombe,GomFRWO17,gom28
4ed167d1-d6c5-4f73-8e98-4d4185329647,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahQEYFCU00,Persons with disability,Jigawa,JahB2R637,jah84
3f97a70a-6184-4238-91c7-9df9cdaaab0e,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahE7QVMD59,Persons with disability,Jigawa,JahB2R637,jah84
1560fee8-c855-4e88-b4a0-f2efad62d908,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahRSES7G50,Persons with disability,Jigawa,JahB2R637,jah84
e07d2481-f97c-4a1e-a316-ba8d9585a130,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahY5HKOH15,Persons with disability,Jigawa,JahB2R637,jah84
fbdc2182-f853-4d34-8bf6-6814043a06e2,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahE83RGX24,Persons with disability,Jigawa,JahB2R637,jah84
0515f4dc-c81e-42b5-a9e0-b5488d5eb204,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,,,,Yes,Yes,Jah4WDW9P30,Persons with disability,Jigawa,JahB2R637,jah84
1748bbfc-b239-4883-b059-9b82b5dad680,Deposit_Account,---,2024-08-19,,1,1,1,,1,1,1,1,,,Yes,Yes,JahFMPKKR34,Persons with disability,Jigawa,JahB2R637,jah84
