formid,1  Training Date (Ranar horo),2  Name of Training or Title (Taken horo),form/Case_Data/Comm_Partner_ID,form/Case_Data/Gender,form/Case_Data/Gender_and_Age,form/Case_Data/Disability_Status_class,form/Case_Data/State,form/Case_Data/LGA,form/Case_Data/IDP_Classification,username
a650884a-d62f-40cf-bcfd-cd0c60144b32,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RimZ8128029,Male,Male Youth,No disability,Kano,Rimi_Gado,Non-IDP,rig15
c0d8bbee-4bcd-4dc1-8fe1-a08a562b57f7,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Rim4MTP8F52,Male,Male Youth,No disability,Kano,Rimi_Gado,Non-IDP,rig15
b06d3fbc-3646-4718-b25f-1ce541e73db7,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RimJAYZML29,Male,Male Youth,No disability,Kano,Rimi_Gado,Non-IDP,rig15
d78b12af-10b9-440e-934b-e658243aa133,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RimDPUTM031,Male,Male Youth,No disability,Kano,Rimi_Gado,Non-IDP,rig15
e103b680-d1c8-4e79-b27d-b272e1473cfd,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RimTU7SOF48,Male,Male Youth,No disability,Kano,Rimi_Gado,Non-IDP,rig15
a023f903-dfad-4fbd-941e-a668be28bce0,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RimULQPFE27,Male,Male Youth,No disability,Kano,Rimi_Gado,Non-IDP,rig15
b7dae42c-a4f8-43fc-8f60-da49b0952226,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RimR7R51111,Male,Male Youth,No disability,Kano,Rimi_Gado,Non-IDP,rig15
7dc016c9-3f44-40a4-b06b-84556d4d8883,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",RimGZAEPN37,Male,Male Youth,No disability,Kano,Rimi_Gado,Non-IDP,rig15
1f3eff00-3421-4088-945b-3788362c0a54,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa9VCYFD03,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa22
acf09932-c3d2-450b-b47f-676344a96e24,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaU12BCS44,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa22
438b5632-7890-4ff3-bb7a-20525b54b77b,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaLKSJCD34,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa22
2f42b1e6-d029-4a0d-afb2-656c6923c617,2024-07-23,"Group_Formation,_Dynamics_and_financial_literary",GwaS9IFS238,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa22
a2b672ce-593c-4777-b411-84fd4c5eded4,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaECN4UD39,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa22
a70c2a81-8d17-4e76-b41c-deedeb0e215e,2024-07-19,"Group_Formation,_Dynamics_and_financial_literary",GwaP7GQJ736,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa22
f8cd387a-43e6-4fe0-8475-a3eb3a5219b7,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaY60OCI13,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa22
7a3caa38-94c0-4b99-8b4f-ca3d6581ce2d,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaX8RSGF18,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa22
f9c249b3-41d4-4ba6-9de5-6ad09a2cf2b1,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaZWNUN247,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa22
a1335e24-8404-427e-8f7b-fd9e7e5155d9,2024-07-19,"Group_Formation,_Dynamics_and_financial_literary",GwaJ59JLP16,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa22
292458ed-eddb-41a1-942d-7f0bc8f2cc49,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaDEQVI744,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa22
b0ec247a-ca39-4b57-858c-f88b1a4ca870,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaMNV40E27,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa22
3dc1e97c-5a65-42f8-8d36-cdf55a5594e8,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa7WPXJ910,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa22
18983487-1f1f-44a3-be8d-f72959c3bd88,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaI7WNTH17,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa22
ff68b78f-6f05-4bbf-9fe1-ab5b0df056bf,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaFK1NFV01,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa22
02ecbfd2-788d-4d08-8ee1-ccdd36fbe2b7,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaM5HQK237,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa22
de6feb0f-faf6-4acf-9cfe-8c20a69fda4a,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaH9DL0T38,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa22
8f0f6f9a-3b17-493f-90a6-74902b3a1f89,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa78PS5M01,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa22
8bf6e05f-18e1-4fbb-8cda-516c57489328,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaULPVVG46,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
c5e36c5e-db21-41ff-9811-693b1b86106b,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofGM2EGD16,Male,Male Youth,No disability,Kano,Tofa,Non-IDP,rig16
b3b07288-72dd-4703-bc45-5015590d0ee6,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofO89S6Z14,Male,Male Youth,No disability,Kano,Tofa,Non-IDP,rig16
4649e7e3-6980-494e-8b62-d3e38d3dda23,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofT31JDM17,Male,Male Youth,No disability,Kano,Tofa,Non-IDP,rig16
88773cee-668c-4d25-8f81-93a433d99b7d,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Tof3AS01933,Female,Female Youth,No disability,Kano,Tofa,Non-IDP,rig16
6cc1ccd9-5118-4d84-b4f3-9a1d2b24511c,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofVUZTNF39,Female,Female Youth,No disability,Kano,Tofa,Non-IDP,rig16
0d25f7a0-b314-4a20-b0dd-0ded23920169,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofAEXOYB54,Female,Female Youth,No disability,Kano,Tofa,Non-IDP,rig16
7c50e160-1151-4d86-82e6-54242475411a,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Tof3AUYYP57,Female,Female Youth,No disability,Kano,Tofa,Non-IDP,rig16
6bfaa98e-5157-4e64-b250-896f507cad40,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Tof9TKDVZ33,Female,Female Youth,No disability,Kano,Tofa,Non-IDP,rig16
2765701c-7522-4c55-9740-ceff1adfc615,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofJBZXJN51,Female,Female Youth,No disability,Kano,Tofa,Non-IDP,rig16
60005e80-b632-4d91-bde0-2e8a99bab6b5,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofG3H7Y410,Female,Female Youth,No disability,Kano,Tofa,Non-IDP,rig16
49e6cb91-583c-4507-a51f-d1189670e597,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofPK6LCD20,Female,Female Youth,No disability,Kano,Tofa,Non-IDP,rig16
4921cb9e-4622-4586-92df-5dd2e23af8d5,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Tof9OJOU844,Female,Female Youth,No disability,Kano,Tofa,Non-IDP,rig16
6bb56428-6c9a-4414-a009-e1ce0acc4819,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofZYR3HA52,Female,Female Youth,No disability,Kano,Tofa,Non-IDP,rig16
e63f3b90-7037-4480-bcba-3d7cbad73aa0,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Tof1CT4FS12,Female,Female Youth,No disability,Kano,Tofa,Non-IDP,rig16
906ae924-070d-4a57-9dc9-c8a1a1da61d5,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Tof2MEAUI54,Male,Male Youth,No disability,Kano,Tofa,Non-IDP,rig16
f84abb86-6f03-4729-8b9c-ab019023820c,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofW6LCD204,Male,Male Youth,No disability,Kano,Tofa,Non-IDP,rig16
a46fdba0-bd82-4be7-8045-b0c3a328efb0,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofLIGDTE04,Male,Male Youth,No disability,Kano,Tofa,Non-IDP,rig16
9289d12f-0ffd-426a-b2bc-e6c0b124b4f0,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofRYG1VK37,Male,Male Youth,No disability,Kano,Tofa,Non-IDP,rig16
94afcedd-cfa5-4a81-9bf4-88f9b326853e,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofSAJRRO05,Male,Male Youth,No disability,Kano,Tofa,Non-IDP,rig16
25bc3c55-b952-4e57-bb0f-557bbec681ab,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Tof4FESLO24,Male,Male Youth,No disability,Kano,Tofa,Non-IDP,rig16
2727bdb6-840e-49c0-9812-c5e53049466c,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Tof4PH71Y44,Male,Male Youth,No disability,Kano,Tofa,Non-IDP,rig16
218eb937-a2e3-4878-b537-1dbc330d088d,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofYHUH6R08,Male,Male Youth,No disability,Kano,Tofa,Non-IDP,rig16
1aa89ce0-3612-4e9e-a95f-64a2b5c81ee0,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofF8E4J544,Male,Male Youth,No disability,Kano,Tofa,Non-IDP,rig16
63a3e715-a57a-42e9-b407-35094c357045,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofSZVZAD19,Male,Male Youth,No disability,Kano,Tofa,Non-IDP,rig16
ae367b90-0962-494a-b02e-8b5f6ecf9ab9,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofT3OGQE37,Female,Female Youth,No disability,Kano,Tofa,Non-IDP,rig16
e28a7ee7-34d9-4af8-88b4-aa58778e3b72,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofZZNFF049,Female,Female Youth,No disability,Kano,Tofa,Non-IDP,rig16
f6278015-a3db-40a1-ac11-d74e63b00924,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Tof20IZ7X01,Female,Female Youth,No disability,Kano,Tofa,Non-IDP,rig16
416545f8-8077-4e54-96e6-7569c1120553,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofWSDKG634,Female,Female Youth,No disability,Kano,Tofa,Non-IDP,rig16
7206acbe-0893-4f03-b74f-9699730a49cb,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",TofIZO6XD20,Female,Female Youth,No disability,Kano,Tofa,Non-IDP,rig16
daeef3d8-e21e-427c-8edf-aae5864a3e4d,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Tof3CC0ZF09,Female,Female Youth,No disability,Kano,Tofa,Non-IDP,rig16
8350730f-2680-410d-bbdc-c93f6d75817d,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaU5GV0V48,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
68cb545e-bc4f-47c2-8ac4-ca23061b6d04,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaOM6WR046,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
122cadc3-1e05-45be-a7c0-d83c28a41de6,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaSKJLVU00,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
69bca959-edd6-4a53-b436-a61f12142339,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaQHW33M40,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
5a81b0e8-d921-473a-a3bf-3af4f6f28d4a,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaKYBZJC35,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
211a3ea3-6973-4b81-9a28-1d7936768559,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaNJX44T55,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
cc1a1bf6-5094-4937-ad2b-57b21a33d6f7,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa629TZV42,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
c2aeb848-1869-4e04-92c8-251060d68118,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa5AMO2O02,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
8d16badc-8273-4d72-8616-eb48438f199f,2024-07-18,"Group_Formation,_Dynamics_and_financial_literary",GwaEUS1EI43,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
b5219801-98ed-4e95-a9a5-571cc1a7e0ee,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa3JM0R842,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
ffc8af25-e401-4fc1-babc-97dbcc6f526f,2024-07-14,"Group_Formation,_Dynamics_and_financial_literary",GwaNQ79JM48,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
d458e03d-1e91-474d-9ff8-e0242d43994e,2024-07-18,"Group_Formation,_Dynamics_and_financial_literary",GwaJVJDA335,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
124225b3-4edc-43b0-9180-74a691f4c058,2024-07-16,"Group_Formation,_Dynamics_and_financial_literary",GwaTE1L5Q32,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
d56dbcc2-66d3-4b3c-806b-331684c39486,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa0PE0EJ04,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
232b67b3-e306-4457-b3e2-50c5b85b4058,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa6FKTU211,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
e2d66c88-c424-454d-8695-39cb8838b182,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaLZJIRU40,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
2181b195-72d4-4655-90f5-67a4cda2f372,2024-07-19,"Group_Formation,_Dynamics_and_financial_literary",GwaFF3RXS12,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
3784ff93-038c-4cd2-b8a2-fa9a858428df,2024-07-20,"Group_Formation,_Dynamics_and_financial_literary",GwaKNJV4E27,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa23
1685b174-9841-4826-9b38-a7a0529c7c6e,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa3PZCPM22,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa23
2628d20c-3b58-44b5-8abc-798f6fe814a2,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaU4PUZ820,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa23
a17d1a5f-5e79-416a-8cdf-43d3a34c811c,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa9E01OB20,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa23
3ff171d2-a315-48f4-8d91-b41be5725147,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa2XJ1TZ48,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa23
342dbf01-7ec4-4723-9452-99b92fd2b0be,2024-07-18,"Group_Formation,_Dynamics_and_financial_literary",Gwa7YQDLB31,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa23
07318579-fa49-4c7c-b034-b8df51c8d3fe,2024-07-18,"Group_Formation,_Dynamics_and_financial_literary",GwaPKT7VL03,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa23
12b7d1b5-5b89-441a-ac56-698ad1a29786,2024-07-19,"Group_Formation,_Dynamics_and_financial_literary",GwaMBLUNH29,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa23
bac0b01c-1aff-451d-865f-a2c7e97bc7ef,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa2RQC7A25,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa23
cb02fa10-c956-4d7a-b860-58d4f45d9da9,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaCZY6KR54,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa23
4b738da4-ae4d-421f-afa1-c2c507797063,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaH86IGD37,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa23
61832a37-139b-402a-b272-8c23f89a31fa,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa73HVEO29,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa23
d7b02e75-864c-403f-8b71-286c9420a311,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaQV3Y3Q01,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa23
f9033151-1c8d-40a8-ad44-c3fbe1d7e85a,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaJAO8F330,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa23
4d1e7f15-4f98-47f0-a28d-73655b34a042,2024-07-18,"Group_Formation,_Dynamics_and_financial_literary",Gwa4Z4MKV03,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa23
bdae007d-cd23-4a71-a591-700d64ff6be1,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaHYI5A415,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa23
a24be7f7-bec9-4d7d-9b21-6279425d1570,2024-07-19,"Group_Formation,_Dynamics_and_financial_literary",GwaRBT3WE57,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa23
5e2e204b-e63d-4d10-abde-c77b3ab5abe2,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa4575W710,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa23
6c0b06a4-dd5c-49b3-b169-8081210033bf,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaIX0X2D37,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa24
ad393d3a-4664-415b-874a-bc78e5024a94,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaAEYI8916,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa24
5337e10e-107e-4a03-bc5f-c623e239d361,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaL44L7320,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa24
167c94d6-3a49-4b4a-a8c5-956589bb9e6a,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaDLXOOM04,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa24
9de7077e-95f5-44e7-8dd5-f97edd26f818,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaKX743323,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa24
a502b55c-8e50-4dce-8fd1-1d94639e3517,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaRKD1WC27,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa24
9808278f-28d9-4232-aece-04c734779591,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaDP80I744,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa24
ffdcd3b7-25cb-4249-94fd-77af0302bb0e,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaMYQDSM01,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa24
ac0088b1-7e85-4fb0-b537-c84e277aa32e,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaK9QHGZ56,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa24
5ffe0478-d460-4832-b522-7327e84649c2,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaB2P3GI04,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa24
9d61fd1b-e265-488e-9406-34e381622bca,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa9ZSIM535,Female,Female Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa24
7633f359-5c19-4931-9dc1-02435d3b8fed,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaKJB4GG03,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa24
68481897-c237-44ae-84d1-8967e80be8a5,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa7RY3JJ10,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa24
c5b90a64-a783-4ab9-b51b-3da3b288ee1f,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaNN8E4848,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa24
9b4aa759-c03b-4a7c-868f-438755d06671,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaQ6P1MB34,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa24
3ae51198-9a05-466d-9fd6-c3efeadbd4a0,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaQ7JMQ438,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa24
9b1672eb-ee08-4680-8cbd-f949bcc0619c,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa037VF555,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa25
2cc914d6-8084-42bd-a356-d4a47f2a535a,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaH26TLQ50,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa25
07c31ed6-ce0a-48cd-be1a-afd4f1b5ea65,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaLSQXGR29,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa25
884681ab-ad5c-4de9-844b-eaa4c791ecb2,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa08XRL352,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa25
2a49800b-ebcf-4361-98b6-6f2ab0540547,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaCLATZP40,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa25
23fb0a0b-6322-4f73-984a-a2daf0b7cfa2,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaF4JI3103,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa25
c9648b03-62ae-4874-86ce-9a2f98332897,2024-07-19,"Group_Formation,_Dynamics_and_financial_literary",Gwa2FYBP441,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa25
6dcf26d3-e908-4f59-96d5-95c8788cc555,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaAXRF0D37,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa25
0071e8ed-3473-40c1-b4b3-44526931a73d,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa9KF7XP46,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa25
94d35d1b-6f24-4ee3-9971-f0c4f4955d40,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaW71ENW09,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,Non-IDP,gwa25
f38178d4-6958-4061-beed-80b1aa2cde28,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaM8GTR532,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa25
9389e060-363b-4853-b1db-55ea85c0ed3d,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",Gwa38ICGN36,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa25
b3fc666b-f68c-4953-af0a-611ef073e8c2,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaB3YMFB41,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa25
7a940898-e5cb-4191-a1e3-4e325830567f,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaV38CHG29,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa25
3b1d3a77-7331-4bf1-88e7-33d276eadba4,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaXTK06M21,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa25
f38a0cc1-a0a8-4abc-97bf-8c143816b6e7,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaEUDTSA35,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa25
1a21c186-9391-4386-a7e6-9ce9ec9306c5,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaL4ZJA831,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa25
8ed2e631-2bc2-4be8-8ddb-7549b65c7c9e,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaKLMEI647,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa25
c5ec2f16-4508-4f39-8373-4179d1e7f7a6,2024-07-24,"Group_Formation,_Dynamics_and_financial_literary",GwaV7LIAS21,Male,Male Youth,No disability,FCT,Gwagwalada_Area_Council,IDP,gwa25
