formid,State,6  Ongoing farm activity at the time of visit | None,6  Ongoing farm activity at the time of visit | Site_Selection,6  Ongoing farm activity at the time of visit | Land_Measurement,6  Ongoing farm activity at the time of visit | Land_Clearing,6  Ongoing farm activity at the time of visit | First_herbicide_application,6  Ongoing farm activity at the time of visit | Ploughing_Harrowing_Tilling,6  Ongoing farm activity at the time of visit | Preparation_of_Nursery_,6  Ongoing farm activity at the time of visit | Planting,6  Ongoing farm activity at the time of visit | Transplanting,6  Ongoing farm activity at the time of visit | Gap_control_(Replacement_of_un-germinated_plants),6  Ongoing farm activity at the time of visit | Mulching,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_1,6  Ongoing farm activity at the time of visit | NPK_Application,6  Ongoing farm activity at the time of visit | Application_of_Aflasafe,6  Ongoing farm activity at the time of visit | Application_of_Pesticide,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_2,6  Ongoing farm activity at the time of visit | Urea_Application,6  Ongoing farm activity at the time of visit | SSP_Application,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_3,6  Ongoing farm activity at the time of visit | Harvesting,6  Ongoing farm activity at the time of visit | Drying_(To_eradicate_moisture),6  Ongoing farm activity at the time of visit | Winnowing,6  Ongoing farm activity at the time of visit | Bagging,6  Ongoing farm activity at the time of visit | Storage,6  Ongoing farm activity at the time of visit | extra,7  Crop(s) planted | None,7  Crop(s) planted | Groundnut,7  Crop(s) planted | Maize,7  Crop(s) planted | Rice,7  Crop(s) planted | Sorghum,7  Crop(s) planted | extra,form/Implementing_partner,Cooperative_Unique_ID,Gender_of_cooperative_members,Age_of_cooperative_members,Nature_of_Cooperative_members,username,received_on
9c248812-db37-4ff4-8d70-43fed88af68c,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,WOFAN,C-TauHNTCW22,Female,Youth,Production,tau300,24/10/2025 18:30
94c20f1f-c70f-4eb8-b29a-45fc878b4d5e,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-TauUYSCV54,Female,Youth,Production,tau300,24/10/2025 18:30
91dc3765-7785-4b1c-a733-02405eb8109c,Jigawa,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,1,,,WOFAN,C-TauUYSCV54,Female,Youth,Production,tau300,24/10/2025 18:30
1c58b341-c12c-4f42-a506-27ab7d4bb1c7,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,WOFAN,C-TauUYSCV54,Female,Youth,Production,tau300,24/10/2025 18:30
d8a3a04b-8dd7-4664-9803-d1727bafa689,Jigawa,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,1,,,WOFAN,C-TauUYSCV54,Female,Youth,Production,tau300,24/10/2025 18:30
d22989e5-cfd2-44a8-8591-743d1655a1c0,Jigawa,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,1,,,WOFAN,C-TauUYSCV54,Female,Youth,Production,tau300,24/10/2025 18:30
27ddd749-3a52-495b-999a-394ea58cb6a3,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,WOFAN,C-TauUYSCV54,Female,Youth,Production,tau300,24/10/2025 18:30
3c7cc9d8-c8d0-4915-893d-eb0ca43e5bf0,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,WOFAN,C-TauUYSCV54,Female,Youth,Production,tau300,24/10/2025 18:30
1ae25340-020d-4a80-8367-6f89bfe72b45,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,WOFAN,C-TauZ3VMX41,Female,Youth,Production/Processing,tau300,24/10/2025 18:30
4366bc65-0908-443c-93e1-b34bf3647d5b,Jigawa,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,1,,,WOFAN,C-TauZ3VMX41,Female,Youth,Production/Processing,tau300,24/10/2025 18:30
6dd20f15-78c3-4c62-b7ef-939a9f3670b5,Jigawa,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,WOFAN,C-TauZ3VMX41,Female,Youth,Production/Processing,tau300,24/10/2025 18:30
5d704b60-5f2c-46cc-a34c-421b852d5559,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,WOFAN,C-TauZ3VMX41,Female,Youth,Production/Processing,tau300,24/10/2025 18:30
58ab119e-e504-4192-a3a3-a04affd53615,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,WOFAN,C-TudHVTWN44,Female,Youth,Production/Processing,tun312,24/10/2025 18:30
1f4f97b5-7e37-40e1-a9df-966e3a46b47a,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,WOFAN,C-TauZ3VMX41,Female,Youth,Production/Processing,tau300,24/10/2025 18:30
7d9ebdbd-5920-4992-899c-44bf8ae7a50a,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,WOFAN,C-TauZ3VMX41,Female,Youth,Production/Processing,tau300,24/10/2025 18:30
4957dbb7-a9b5-4004-a50f-4e5a5843db25,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,WOFAN,C-TauZ3VMX41,Female,Youth,Production/Processing,tau300,24/10/2025 18:30
d0732c57-4cfd-4c6f-820d-fb516b97f624,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,WOFAN,C-TauVNM4C14,Female,Youth,Production,tau300,24/10/2025 18:30
6fb8b26c-1466-457c-b7ff-64544dae25e2,Jigawa,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,1,,,WOFAN,C-TauVNM4C14,Female,Youth,Production,tau300,24/10/2025 18:30
c40657c7-9ee8-4fb7-a88f-57bfa5323a0a,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,WOFAN,C-TauVNM4C14,Female,Youth,Production,tau300,24/10/2025 18:31
04dd8c80-e0cc-47a3-82da-7890d2c9d0f9,Jigawa,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,1,,,WOFAN,C-TauVNM4C14,Female,Youth,Production,tau300,24/10/2025 18:31
bb7d28b1-3344-4c53-b321-7803cf160e6e,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,WOFAN,C-TauVNM4C14,Female,Youth,Production,tau300,24/10/2025 18:31
dee91580-cdb8-4ccf-9e03-f6f1a66ae3ef,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,WOFAN,C-TauVNM4C14,Female,Youth,Production,tau300,24/10/2025 18:31
e208b6c9-8e3d-48a7-b2cb-7b2930dbc00a,Kaduna,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,WOFAN,C-IkaXJF5D15,Female,Youth,Production/Processing,ika307,24/10/2025 18:31
3e1335f7-21fb-4e83-b017-97bf4e9d1902,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,WOFAN,C-TauVNM4C14,Female,Youth,Production,tau300,24/10/2025 18:31
48fd6204-6804-4d99-96f8-d68be1aa6714,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,WOFAN,C-TauVLZ2R47,Female,Youth,Production/Processing,tau300,24/10/2025 18:31
df64244c-d966-470b-9488-5ab2881cbec2,Jigawa,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,1,,,WOFAN,C-TauVLZ2R47,Female,Youth,Production/Processing,tau300,24/10/2025 18:31
bb439764-4732-48e5-8b28-1d3941bc1fa1,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,WOFAN,C-TauVLZ2R47,Female,Youth,Production/Processing,tau300,24/10/2025 18:31
a0cf5262-dd42-45d7-887c-b8edda650cd4,Jigawa,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,1,,,WOFAN,C-TauVLZ2R47,Female,Youth,Production/Processing,tau300,24/10/2025 18:31
0e6d0ba3-3d11-4e0f-9550-32e44a92ee3a,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,WOFAN,C-TauVLZ2R47,Female,Youth,Production/Processing,tau300,24/10/2025 18:31
3015e39c-ff68-4037-aa17-13ab4199d89e,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,WOFAN,C-TauVLZ2R47,Female,Youth,Production/Processing,tau300,24/10/2025 18:31
89fae8cc-fcd0-4fc2-8fb4-3978a8679826,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,WOFAN,C-TauVLZ2R47,Female,Youth,Production/Processing,tau300,24/10/2025 18:31
c62a2fa0-d254-47ae-859b-4699dd798145,Kano,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,WOFAN,C-TudHVTWN44,Female,Youth,Production/Processing,tun312,24/10/2025 18:32
014f00df-861a-4578-801c-aeef7683ce05,Gombe,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,WOFAN,C-BalC13I138,Female,Youth,Production/Processing,bal300,24/10/2025 18:32
a90bc0fb-9124-4d98-b419-95a0fe347f45,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,WOFAN,C-TudHVTWN44,Female,Youth,Production/Processing,tun312,24/10/2025 18:33
6cea37c0-7ac3-4319-8257-67382a045b05,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
d478197c-e090-465a-882a-5f6947de3a6f,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
046f680e-5e5b-4e89-8b49-de5b077c3103,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
fb1ec4b6-6d46-400a-a5e0-f7c80aeb40b3,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
8ed301d6-c595-4cac-9857-91dae458deec,Jigawa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
8494252c-e50a-474f-ad9f-f9073ec969bd,Jigawa,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
777af649-82fa-4c7e-8eb5-840220cebab5,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
d48d777f-62e3-4fd0-b4ce-f953e85e7518,Jigawa,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
7ffdf43b-d9f1-481b-af92-c4788db943cf,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
0b786c9f-c069-4407-ac1f-7ac1e9e2063e,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
726997db-2570-4f4c-bc8e-5197b6d21ac0,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
9597f887-d968-49a2-81c9-180653e40842,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
e71a456d-06b9-4cbd-8bc0-7cbb0b21e782,Kano,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-KirETKT023,Female,Youth,Production,kir306,24/10/2025 18:34
262963be-9a54-4141-95f9-bd84ddc30100,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
ad9ea234-7fda-4ce2-b533-fc9257d9a4ea,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
43a44f8e-a683-4543-9f06-8db7713774cd,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
d617707e-00e8-4097-9d9e-97dcfa771715,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
48f0738d-7df2-4b5b-ab64-13ceb757d22f,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
0300d54b-c179-41fc-b616-7f2a6408d246,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
6e3eb7ab-238c-418a-aaf3-236d8587fbf8,Jigawa,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:34
66b8b2d3-297d-4259-a62a-95b3fc09a39e,Jigawa,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:35
1c354c38-a54c-4325-9d17-d289ee20d206,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,WOFAN,C-Tud6GVO904,Female,Youth,Production/Processing,tun312,24/10/2025 18:35
47b5051f-3e99-4715-8c21-0c040be81ee2,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,WOFAN,C-Jah15HR655,Female,Youth,Production,jah320,24/10/2025 18:35
47c91ad3-6907-44ec-b71b-c32af07cfcf1,Jigawa,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
ae315b35-cc50-4a91-bb61-49f2fd51b1b4,Jigawa,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
4d12f7e0-b638-4d11-8496-449298cf2f39,Jigawa,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
31dd1c58-8342-4989-ba53-afef3c933190,Jigawa,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
7fbd57a1-34b6-48fb-9666-0b9e06f83672,Jigawa,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
8c05a1cd-961a-47e1-90d4-439c6732d7a9,Jigawa,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
c6d74381-9e8c-4df3-973b-ac00c51b87ed,Jigawa,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
9cc265d3-6350-4548-bb6c-c06351a0f9eb,Jigawa,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
31e798aa-d498-429e-9f41-d2b29f46646d,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
31a1f62c-258d-4061-a80b-c7b07e17fd7b,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
68ace005-0b31-442c-b3ee-9f008c7fb0fc,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
475d5690-d8d8-4e7d-a426-e07178af2f59,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
791b3e4b-f8af-4e24-bc6f-ab589ab71d59,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
72f3736c-6139-442a-b9fb-3f7a3f3eab64,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
10a4410a-d345-4594-a040-89780ee05ae2,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
3750b1ee-5251-4fde-a211-7250431a489f,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
b640ea1d-b4ba-40b4-a25a-11b16186fa08,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
0009c901-2b48-4646-bb0b-e4163524915c,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
c5b9f4a8-8870-4243-acab-d2c0ba6311cd,Jigawa,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
40c57138-fc6c-426a-9761-3de14b9e8728,Jigawa,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
8c2c15ef-164f-43fc-8e86-a7c1efd88b9a,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,WOFAN,C-JahZG75S29,Female,Youth,Production,jah320,24/10/2025 18:35
a7d8c4e0-ce11-41ae-9eab-1e57a6adba02,Kaduna,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,WOFAN,C-IkaXJF5D15,Female,Youth,Production/Processing,ika307,24/10/2025 18:35
e071541e-0811-4d05-b308-a5f8d4b69fe3,Bauchi,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,WOFAN,C-AlkA70NH36,Female,Youth,Production/Processing,alk300,24/10/2025 18:36
5b052e52-3459-4e9b-ac9f-6d6be64461fd,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,WOFAN,C-Tud6GVO904,Female,Youth,Production/Processing,tun312,24/10/2025 18:36
83ace7ae-3231-45a0-b31c-0efce430a5ff,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,WOFAN,C-KirETKT023,Female,Youth,Production,kir306,24/10/2025 18:36
ae15039e-bc03-424c-8270-3c6a9791cbac,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,WOFAN,C-Tud6GVO904,Female,Youth,Production/Processing,tun312,24/10/2025 18:37
d4c637ac-0426-4c09-8153-8f55f20e4718,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,WOFAN,C-Tud6GVO904,Female,Youth,Production/Processing,tun312,24/10/2025 18:38
a0eb2291-cbc3-4df2-a08a-adcf5d53734d,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,WOFAN,C-TudT60KA16,Female,Youth,Production/Processing,tun312,24/10/2025 18:39
34b64105-6e60-466f-beba-2e013290342f,Gombe,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,WOFAN,C-BalC13I138,Female,Youth,Production/Processing,bal300,24/10/2025 18:40
65b4ac62-9718-4bb3-9221-6c22078e3536,Kaduna,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,WOFAN,C-IkaXJF5D15,Female,Youth,Production/Processing,ika307,24/10/2025 18:40
296eea1b-f0d2-4ed1-9b14-b1e9f89cd465,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,WOFAN,C-TudT60KA16,Female,Youth,Production/Processing,tun312,24/10/2025 18:41
bd273c40-3bb6-4d5a-b5f3-7d0b9fa72213,Bauchi,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,WOFAN,C-AlkA70NH36,Female,Youth,Production/Processing,alk300,24/10/2025 18:41
37cc7985-6cc3-45e0-ae8e-45698cc04370,Kano,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,WOFAN,C-TudT60KA16,Female,Youth,Production/Processing,tun312,24/10/2025 18:42
5dc81a5a-02f1-4e6a-a3bf-64a014a299ef,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,WOFAN,C-TudT60KA16,Female,Youth,Production/Processing,tun312,24/10/2025 18:43
df67756c-4cdb-4997-b9a7-801eda420e1e,Kaduna,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-IkaIJ6YM39,Female,Youth,Production/Processing,ika305,24/10/2025 18:43
c40b548e-0786-4644-89a4-77943b97c6cd,Kaduna,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,WOFAN,C-IkaXJF5D15,Female,Youth,Production/Processing,ika307,24/10/2025 18:44
85d7fe0a-3d92-4d37-8256-df4c3775fb73,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,WOFAN,C-TudDL1YG22,Female,Youth,Production/Processing,tun312,24/10/2025 18:45
d80fd696-2020-4da6-882f-bbc130a23af0,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahPFEMO13,Female,Youth,Production/Processing,jah337,24/10/2025 18:45
48dd3946-c7be-4e31-a9ea-e36a802ffb18,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,WOFAN,C-TudDL1YG22,Female,Youth,Production/Processing,tun312,24/10/2025 18:46
77c3b920-c226-41b1-96ae-4404de312948,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahPFEMO13,Female,Youth,Production/Processing,jah337,24/10/2025 18:46
45086afb-fe01-4e44-8998-570acdc252fb,Kano,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,WOFAN,C-TudDL1YG22,Female,Youth,Production/Processing,tun312,24/10/2025 18:47
cd99c5dc-7d25-4732-9513-15c537e76b5a,Bauchi,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,WOFAN,C-AlkA70NH36,Female,Youth,Production/Processing,alk300,24/10/2025 18:48
c430b271-f2b0-49c4-9fd0-e5fe635545ff,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahPFEMO13,Female,Youth,Production/Processing,jah337,24/10/2025 18:48
6c730aa1-be46-463d-8135-32f87d98a7a2,Bauchi,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-War5YU2L20,Female,Youth,Production/Processing,war300,24/10/2025 18:48
c00b8560-aeae-4aa7-bfdb-196f521e4ec7,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,WOFAN,C-TudDL1YG22,Female,Youth,Production/Processing,tun312,24/10/2025 18:49
40140589-0d0f-4cd3-9b86-8486bdd68669,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,WOFAN,C-RinMMJHA46,Female,Youth,Production/Processing,rin307,24/10/2025 18:49
7a474116-3b29-4b4c-8ce9-b718b20bae16,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,WOFAN,C-JahPFEMO13,Female,Youth,Production/Processing,jah337,24/10/2025 18:49
873e835f-2668-46fa-9363-482c465c98ed,Kaduna,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,WOFAN,C-IkaIJ6YM39,Female,Youth,Production/Processing,ika305,24/10/2025 18:49
6862954b-6bee-4be3-97f0-352bb8b7027e,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,WOFAN,C-RinMMJHA46,Female,Youth,Production/Processing,rin307,24/10/2025 18:49
ee6190ab-614b-41ae-8edf-517659c70005,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,WOFAN,C-RinMMJHA46,Female,Youth,Production/Processing,rin307,24/10/2025 18:49
99ea7e57-50e6-4de7-b0ee-c23ac8678640,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,WOFAN,C-RinMMJHA46,Female,Youth,Production/Processing,rin307,24/10/2025 18:49
ce2a4a9a-318b-4c50-a3c8-8582c9e3936a,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,WOFAN,C-RinMMJHA46,Female,Youth,Production/Processing,rin307,24/10/2025 18:49
3fc9dffe-b546-42d9-ba58-3109f38228b5,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,WOFAN,C-RinMMJHA46,Female,Youth,Production/Processing,rin307,24/10/2025 18:49
084a5e86-6749-41f5-9ec0-34c274b82a63,Jigawa,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,WOFAN,C-RinMMJHA46,Female,Youth,Production/Processing,rin307,24/10/2025 18:49
28d9021f-1925-4ea9-a77c-ec205b73501b,Jigawa,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,WOFAN,C-RinMMJHA46,Female,Youth,Production/Processing,rin307,24/10/2025 18:49
239cde35-16bb-4af0-852e-0c841c5a9e45,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,WOFAN,C-RinMMJHA46,Female,Youth,Production/Processing,rin307,24/10/2025 18:49
7e7816b0-6e22-4bad-88f7-7ea52023e532,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-RinJREFJ49,Female,Youth,Production/Processing,rin307,24/10/2025 18:49
c0d880ab-2a81-4d5a-ba94-b03f1ff88a54,Kaduna,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,Kaduna 1-PVNL,C-ChiWC3Q718,Female,Youth,Production/Processing,chk300,24/10/2025 18:50
5fd57238-e101-4449-bd23-30058aed95c6,Gombe,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,WOFAN,C-BalDS0Q500,Female,Youth,Production/Processing,bal300,24/10/2025 18:50
f69e1c41-a528-4a60-b546-f26ad8840f96,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,WOFAN,C-Tud5LFI907,Male,Youth,Production/Processing,tun312,24/10/2025 18:50
dbaac489-b27e-4767-900a-80225041d1e4,Kaduna,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,WOFAN,C-Ika4FIMF08,Female,Youth,Production/Processing,ika323,24/10/2025 18:50
7ff3a5ed-e456-4104-82ec-81e0e8572123,Kaduna,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,WOFAN,C-Ika4FIMF08,Female,Youth,Production/Processing,ika323,24/10/2025 18:50
