formid,coopgender,coopagegroup,coopstate,cooplocationtype,havejointbiz,majorcropsgrown,majorcropsprocessed,majorcropsmarketed,haveelectedexco,freqmeeting,haveactivebankacct,State-IP,coopID,received_on,natureofmembersenterprise,membersendeavors,username,form case case_id
17d2af7e-4a45-49f4-9be1-e91cc88aaff0,Female,Youth,Jigawa,Rural,Yes,Maize,Groundnut,---,Yes,Monthly,No,Jigawa-WOFAN,JahLC8Z41,15/01/2025 15:56,Persons_with_Disability,Production/Processing,jah73,3f9d1582-dd98-4412-8060-5a91dd017cf2
03c56818-1bad-43b4-90f7-0901e84a38e9,Female,Youth,Jigawa,Rural,Yes,Sorghum,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,JahJU8Q54,15/01/2025 16:00,Persons_with_Disability,Production,jah50,eac6d010-3300-4ee0-8271-64bcf854e394
c735e78d-6697-46b3-a492-9d87b02b24b1,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,GarWJWV14,15/01/2025 16:02,Micro_produce_marketers,Grain_and_Cereal_Traders,bun06,c15680be-7347-4e30-af50-4caef4ea599c
1bbd8005-e240-4b74-a544-255c9de614ab,Female,Youth,Jigawa,Rural,Yes,---,Rice,---,Yes,Monthly,Yes,Jigawa-WOFAN,RinQBO300,15/01/2025 16:04,Persons_with_Disability,Processing,rin25,fbdca6e1-5daa-4363-be37-9bf34c096259
d67dd0f9-e29d-4ecf-b594-2fe982becba0,Female,Youth,Kano,Rural,Yes,Rice,Rice,---,Yes,Monthly,No,Kano-WOFAN,Kir1HK819,15/01/2025 16:04,Persons_with_Disability,Production/Processing,kir20,98d00442-fe55-4d1d-8751-82a8d66fd149
bba279fc-227a-4256-a91e-46136f5408e0,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,Rin86P650,15/01/2025 16:05,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,rin25,f71f41eb-adcc-4ecc-8a4e-78138d63f870
9f13ff69-56f9-4fa5-8775-6ab9a9ad8035,Female,Youth,Kano,Rural,Yes,---,Maize,---,Yes,Weekly,Yes,Kano-WOFAN,TudDCSN22,15/01/2025 16:07,Persons_with_Disability,Processing,beb04,619a20a3-2b9a-4bb6-aeb9-9e7fb5b43bb0
72f4c1fe-52dc-464a-af7f-0115015b2550,Male,Youth,Bauchi,Urban,No,---,---,---,Yes,Quarterly,No,Bauchi-WOFAN,BauNSLJ38,15/01/2025 16:11,Logistics_Service_Providers,Transportion,bau06,2fde7183-e177-47dc-bb03-f593718b0002
4f4fd39f-36dd-4604-bc37-2d20a45cedc2,Female,Youth,Bauchi,Urban,No,---,---,---,No,Weekly,No,Bauchi-WOFAN,Das9OP759,15/01/2025 16:12,Micro_produce_marketers,Fresh_Produce_Sellers,das09,14c8f095-4bb0-47ac-83fd-696a701a624e
1a29865d-28f1-4888-a5a0-98ac55249aaa,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Weekly,Yes,Jigawa-WOFAN,RinLFQV56,15/01/2025 16:14,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,jah32,4ceed7e3-9a8f-44ba-964b-44b984eeb044
13a9f383-09c5-4295-9c26-8352d364b143,Female,Youth,Kano,Rural,No,---,---,---,No,Weekly,No,Kano-WOFAN,Tud8UDS57,15/01/2025 16:14,Persons_with_Disability,Processing,beb04,252f68b9-8c83-41c0-8b27-66dcbf90af61
20f526bf-8df3-4938-b2e0-a4954794cbcc,Female,Youth,Jigawa,Rural,No,---,---,---,No,Monthly,No,Jigawa-WOFAN,Tau3LW534,15/01/2025 16:16,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,tau20,88ce99e0-1ad8-4d6b-9971-cc0ff8f42b71
264b1900-3740-46c6-a151-21b9acb012c0,Female,Youth,FCT,Rural,Yes,---,---,---,Yes,Weekly,No,FCT-WOFAN,Kwa9B8O03,15/01/2025 16:16,Micro_produce_marketers,Grain_and_Cereal_Traders,kwl13,e2b4b4cf-e5c1-445a-b280-5e85dcd59a19
52336b53-34fb-4e0f-a522-5a0f7a73b050,Male,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,Kur9O9U39,15/01/2025 16:17,Logistics_Service_Providers,Loading/Off-loading_of_goods,kur05,95a70c9f-690e-4480-ad37-60d8b06703f3
29baaf48-19cd-4111-8f2a-cd005c1ef724,Male,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,No,Kaduna-WOFAN,IkaE4S156,15/01/2025 16:18,Logistics_Service_Providers,Loading/Off-loading_of_goods,ika32,7b1c9e89-f326-44cc-acc7-3ff7f70b2a73
d0554644-f447-443a-8fad-36267767b688,Female,Youth,Jigawa,Rural,Yes,---,---,---,No,Quarterly,No,Jigawa-WOFAN,Jah098R50,15/01/2025 16:19,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,jah75,8c96ed8a-a313-44a8-82d7-e65b189153e1
15b76e62-1b30-443d-9f28-5e546102f5c9,Female,Youth,Kaduna,Rural,Yes,Maize,Rice,---,Yes,Monthly,No,Kaduna-WOFAN,IkaUHI046,15/01/2025 16:21,Persons_with_Disability,Production/Processing,ika32,3b879dd7-2bb5-414c-9f83-7a3b56399140
6f430a7a-729c-4c5e-acaa-eac0362a251c,Female,Youth,Kaduna,Rural,Yes,Rice,Groundnut,---,Yes,Monthly,No,Kaduna-WOFAN,Ika0P9X56,15/01/2025 16:21,Persons_with_Disability,Production/Processing,ika32,c1198d4e-1e79-42be-b79e-fc0fa6dc14b0
b49a08db-27a4-4a1d-81d8-de7537fbedab,Female,Youth,Bauchi,Urban,No,---,---,---,No,Quarterly,No,Bauchi-WOFAN,BauQAF833,15/01/2025 16:23,Persons_with_Disability,Production/Processing,bau13,f142fb86-d08a-4fb1-962e-faebf5e0231f
9515006f-5987-4f8b-b9cc-a383687539c5,Female,Youth,Jigawa,Rural,No,---,---,---,Yes,Monthly,No,Jigawa-WOFAN,Tau20R008,15/01/2025 16:23,Persons_with_Disability,Others,tau29,986949ba-2831-48d4-9534-0c082f33aa43
3df0baa7-7ca9-4de4-8875-ab568eac1ad9,Female,Youth,Jigawa,Rural,No,---,---,---,Yes,Monthly,No,Jigawa-WOFAN,TauM48456,15/01/2025 16:23,Persons_with_Disability,Others,tau29,609fc106-e03f-4a0e-a2b6-c1f91a593d94
6312fe0e-f98b-4ee9-8c08-e7b77bc476b5,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,Beb56OI11,15/01/2025 16:23,Micro_produce_marketers,Fresh_Produce_Sellers,kir07,a9fe7924-b9f1-4833-83e6-ce89a3a920ae
9f6e0869-b332-40b2-9787-b2e6eaeda22f,Female,Youth,Jigawa,Rural,Yes,---,Rice,---,Yes,Weekly,Yes,Jigawa-WOFAN,Jah52Y454,15/01/2025 16:24,Persons_with_Disability,Processing,jah51,1f4665a3-32cb-4635-b37f-96164a194190
5906d4f7-4b8b-4855-bac2-0be2cb7d795e,Male,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,No,Kaduna-WOFAN,Ika8IJC53,15/01/2025 16:25,Logistics_Service_Providers,Transportation_Agent,ika34,9422ce3c-6cf8-4561-9d5d-b5eaa4dfa23b
f06de677-bfdf-4ee5-b317-7eebc96397f7,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Weekly,Yes,Jigawa-WOFAN,RinCF9857,15/01/2025 16:26,Persons_with_Disability,Others,jah32,8597266d-6e30-48e6-bf35-692bf1987425
1bc4cedc-d377-4a79-bda5-e26f011f2b85,Female,Youth,Jigawa,Urban,Yes,---,---,---,No,Weekly,No,Jigawa-WOFAN,JahF0UV15,15/01/2025 16:26,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,jah51,66bf05d7-62e5-4fd3-9007-316292ba758a
9483afe2-7f1f-4e80-8851-7d37e0a9c658,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,RinB78Y19,15/01/2025 16:31,Micro_produce_marketers,Fresh_Produce_Sellers,rin24,4c70f676-e7f0-45ac-8791-07c6f706ab47
6c366585-1da4-4f54-aa5d-8c90523ebf51,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Weekly,Yes,Kano-WOFAN,BebML3X40,15/01/2025 16:31,Micro_produce_marketers,Aquatic_Product_Sellers,tun24,c5fbc63f-4165-482b-984d-7bae53e03791
23001501-967c-4365-b471-f38d48ab1322,Female,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,No,Kaduna-WOFAN,IkaLR3P10,15/01/2025 16:32,Micro_produce_marketers,Snack_and_Food_Hawkers,ika34,870b684f-da07-4848-9d40-2e297aa8e84a
28cf85a6-e701-4282-a142-568d1822ee23,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,RinOV1047,15/01/2025 16:33,Micro_produce_marketers,Livestock_and_Animal_Product_Sellers,rin11,2abbd206-aa6a-4fc5-9f99-72ba53945018
4596303c-d2ba-4d7e-ba62-df697e8c4477,Female,Youth,Jigawa,Peri_urban,Yes,---,---,---,Yes,Quarterly,No,Jigawa-WOFAN,Jah3GW358,15/01/2025 16:34,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,jah07,2ae1af89-fa2f-4f6d-9977-00998e07ddb4
5065cbad-655a-42c8-bb8a-862138b9b958,Female,Youth,Jigawa,Rural,Yes,Rice,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,RinNTBW20,15/01/2025 16:34,Persons_with_Disability,Production,rin11,d6b3ee7d-6ad9-4fc6-a942-18aa126ab1fd
74a31f7f-9a31-4d4e-880f-d499ef2b8099,Male,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,RimLKE049,15/01/2025 16:34,Logistics_Service_Providers,Loading/Off-loading_of_goods,rig02,839b3545-d14f-4a01-89ea-38c87816151f
72758d08-a33f-46c1-ab35-08f263c2e2df,Female,Youth,FCT,Rural,No,---,---,---,Yes,Weekly,Yes,FCT-WOFAN,Gwa9BF822,15/01/2025 16:34,Micro_produce_marketers,Grain_and_Cereal_Traders,gwa17,83e1a436-660d-44fb-92d9-9e32187f6793
0c07ad97-9b2b-4de3-a054-50fcc5af5c69,Female,Youth,Kano,Rural,No,---,---,---,Yes,Monthly,No,Kano-WOFAN,TudT0KK07,15/01/2025 16:35,Persons_with_Disability,Production/Processing,tun22,9c42dc70-5656-4afa-8118-c083b2da55e3
dfc7c513-dc32-466c-88cf-dbb460d9b5b8,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Weekly,No,Jigawa-WOFAN,Rin0HSA33,15/01/2025 16:36,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,jah32,6dbf6553-009c-4dc7-a91e-a306f759d939
02559a8f-4255-4c00-bf17-cbb1ec630950,Female,Youth,Kano,Rural,No,---,---,---,No,Quarterly,No,Kano-WOFAN,Tud0O6358,15/01/2025 16:37,Persons_with_Disability,Production/Processing,tun22,11367144-c1e6-4880-b5c9-e494979d6cfd
f5c7b07b-74d5-4686-873f-79ab75774047,Female,Youth,Gombe,Peri_urban,No,---,---,---,Yes,Weekly,No,Gombe-WOFAN,YamKUY059,15/01/2025 16:38,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,bill04,606dbf1b-43d5-4497-a6ad-74375f39797e
b1657b89-a9e9-4bb7-97de-4b81fa3cc471,Female,Youth,Bauchi,Urban,Yes,---,---,---,Yes,Monthly,Yes,Bauchi-WOFAN,BauSTCU13,15/01/2025 16:39,Micro_produce_marketers,Grain_and_Cereal_Traders,bau11,f52e57ad-492d-4c48-8321-cae1d3904cad
8b7c0aae-66f9-4a40-bc17-63f88ea4c6bd,Male,Youth,Kaduna,Rural,No,---,---,---,Yes,Monthly,No,Kaduna-WOFAN,Ika3RIS15,15/01/2025 16:39,Logistics_Service_Providers,Transportion,ika31,6d138501-3050-4b0a-83b7-2d1823d0f728
43b65e58-5751-47ea-99be-5b5b0a1e46ea,Female,Youth,Kaduna,Rural,No,---,---,---,Yes,Weekly,No,Kaduna-WOFAN,IkaUC2341,15/01/2025 16:39,Micro_produce_marketers,Grain_and_Cereal_Traders,ika31,3d3058c0-0aec-4075-8494-a50ebde4dd19
3e84d2f0-0745-485e-a795-22cdbc6cf876,Female,Youth,Bauchi,Rural,Yes,Rice,Groundnut,---,Yes,Monthly,Yes,Bauchi-WOFAN,Taf99UZ59,15/01/2025 16:40,Persons_with_Disability,Production/Processing,taf03,53bc6a98-86d1-4322-b01b-99e16ff2a043
bdcf10d8-9a22-47dd-91c3-1a852798717f,Female,Youth,Kano,Rural,Yes,---,Rice,---,Yes,Weekly,Yes,Kano-WOFAN,Beb2M1H14,15/01/2025 16:42,Persons_with_Disability,Processing,tun08,adf8097a-deaf-4018-bc05-08771d7be7a6
ad2f25eb-8850-44e6-94bb-0f97d90c1e4c,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Weekly,Yes,Kano-WOFAN,BebZFMX25,15/01/2025 16:43,Micro_produce_marketers,Spices_and_Condiment_Sellers,tun23,35926f2a-3aca-4d03-aa66-6b8e162bcae4
b7cc48d3-5f4f-4043-9140-67ded03afe23,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,KurHWWT46,15/01/2025 16:44,Micro_produce_marketers,Grain_and_Cereal_Traders,gmm03,b335e336-243d-45aa-87c1-3325608ff5ee
3dfc0525-3fd9-4e7e-b9d7-06badaf2ef98,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,RimYUK441,15/01/2025 16:45,Persons_with_Disability,Others,rig07,ee37560b-94aa-4d48-9351-fb1758ac9685
f1d56568-7e51-4ed7-8310-f57e8656ce0f,Male,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,Kur2ZVJ01,15/01/2025 16:47,Logistics_Service_Providers,Transportion,kur01,dd293462-510a-4927-ac8b-16597b5caf23
3222914a-59eb-41b7-91bb-71d06feeb1af,Male,Youth,Kano,Rural,No,---,---,---,No,Monthly,No,Kano-WOFAN,GarRFOQ50,15/01/2025 16:48,Logistics_Service_Providers,Loading/Off-loading_of_goods,bun20,a6c3d60c-48d3-4e10-8631-4299a3d96a30
85d55f75-ddcf-4b05-bdea-03f623930977,Female,Youth,Kano,Rural,Yes,Rice,Rice,---,Yes,Monthly,No,Kano-WOFAN,KurNHLM41,15/01/2025 16:49,Persons_with_Disability,Production/Processing,kur01,8c03761b-7d48-44f2-a233-68fdf7e8cb02
4f043cd4-39c8-432d-89d9-2aa45cee566b,Male,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,KurNQF745,15/01/2025 16:50,Logistics_Service_Providers,Transportion,kur07,54d16a4d-ae4b-4055-9725-e0d35f553f93
ee231bf0-9677-4a92-a884-8d19700cdfc7,Female,Youth,Gombe,Rural,Yes,---,---,---,Yes,Weekly,No,Gombe-WOFAN,AkkFQVV22,15/01/2025 16:51,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,bal05,496f9b53-49ab-41cd-b36d-8fc983d5bd1a
19582518-01bf-4381-ad78-b1dac8c30400,Female,Youth,FCT,Rural,No,---,---,---,No,Weekly,No,FCT-WOFAN,AbaJARV23,15/01/2025 16:53,Micro_produce_marketers,Grain_and_Cereal_Traders,aba03,c604da95-5de5-492e-af8c-7efbad054179
48f555c7-e623-40df-87e0-e616f21315ce,Female,Youth,Jigawa,Rural,Yes,Rice,Rice,---,Yes,Monthly,Yes,Jigawa-WOFAN,RinHOQP34,15/01/2025 16:54,Persons_with_Disability,Production/Processing,rin05,e4088498-a135-494d-8fb0-c88c92fcb532
181a56da-e205-4a44-835c-5a0782fb9ae2,Female,Youth,Kaduna,Rural,Yes,---,Maize,---,Yes,Monthly,Yes,Kaduna-WOFAN,Ika0UON14,15/01/2025 16:55,Persons_with_Disability,Processing,ika25,3826a664-fb5a-4fd2-9163-29a7d88152d0
cd3d7291-fbd1-42fc-930b-e04d31666398,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Weekly,Yes,Jigawa-WOFAN,Jah0BJK34,15/01/2025 16:55,Micro_produce_marketers,Grain_and_Cereal_Traders,jah20,2aa63cb7-e98e-4974-9198-ef3d53ff5957
dc346b48-5ac9-42fd-bd81-9f67bd755bc0,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,RimBZZ022,15/01/2025 16:57,Persons_with_Disability,Others,rig07,049f8979-733b-4845-b32e-2320f29958a6
73d818e3-dcd1-4b8d-a0e9-9c5b61cf3e45,Male,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,KirZ1XW33,15/01/2025 16:59,Logistics_Service_Providers,Transportion,beb34,d8a5cb2e-81fc-4c60-bd12-2696efcbdbab
80de198e-f672-4faa-8d68-676f758e5fdb,Female,Youth,Bauchi,Urban,Yes,---,---,---,Yes,Monthly,Yes,Bauchi-WOFAN,BauB2O713,15/01/2025 17:01,Micro_produce_marketers,Fresh_Produce_Sellers,bau05,c991cf5f-b766-4934-8ae7-939ae1b8c1e2
164e60bf-85ae-48a9-a5cc-ae523e39ea03,Female,Youth,Gombe,Rural,Yes,---,---,---,Yes,Weekly,No,Gombe-WOFAN,AkkD57312,15/01/2025 17:01,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,bal05,0093da3b-9c85-4b2e-bf00-fe14ee870cd4
69cfd908-9637-4c35-944f-bd701ce13e95,Female,Youth,Bauchi,Urban,Yes,---,---,---,Yes,Monthly,Yes,Bauchi-WOFAN,BauUJFA51,15/01/2025 17:01,Micro_produce_marketers,Fresh_Produce_Sellers,bau05,478b1187-ff2d-4f0a-a217-661dd4dedd86
86c8583c-d3a0-42c3-ac8f-4e32556a9220,Female,Youth,Bauchi,Urban,Yes,---,---,---,Yes,Monthly,Yes,Bauchi-WOFAN,BauQQ6B54,15/01/2025 17:02,Micro_produce_marketers,Grain_and_Cereal_Traders,bau05,262e20e4-ced5-4349-aa07-fdc77b01c258
4ab7696e-fe48-421c-9b05-7c8e7e002737,Male,Youth,Bauchi,Rural,Yes,---,---,---,Yes,Weekly,No,Bauchi-WOFAN,GanYKF749,15/01/2025 17:03,Logistics_Service_Providers,Transportion,gan09,e9d94845-b00c-47a1-bc8f-b624a255fba2
29ed114c-0db3-447b-b35c-5e5172735785,Male,Youth,Kano,Urban,No,---,---,---,Yes,Monthly,No,Kano-WOFAN,KurWU8X44,15/01/2025 17:04,Logistics_Service_Providers,Loading/Off-loading_of_goods,gmm02,0019f781-c712-4e1e-8832-8f885d54c631
2fc53e75-7274-4847-adf4-7cdddb8c2d38,Male,Youth,Kano,Peri_urban,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,KirKM8711,15/01/2025 17:05,Logistics_Service_Providers,Transportion,kir21,e8834abe-ed08-40c4-8282-a61ef1b7b16e
2525423d-9aa9-464b-aa0a-78fa7c1280c3,Female,Youth,Kano,Rural,No,---,---,---,No,Quarterly,No,Kano-WOFAN,Kur3IE344,15/01/2025 17:07,Micro_produce_marketers,Livestock_and_Animal_Product_Sellers,kur09,ff8bf487-792a-4405-ac34-fb645f6515e0
54f49973-8218-43e4-aa72-2663dafe524e,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Quarterly,No,Jigawa-WOFAN,JahPZ4H31,15/01/2025 17:07,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,jah03,84a1f672-d203-4bce-b70d-4b7138ed6b7b
30e66ffc-af09-428d-96a4-3ae1a9d35dfa,Female,Youth,Kano,Peri_urban,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,RimNSAQ24,15/01/2025 17:08,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,rig09,f493e4f1-abd3-4ca0-af04-a968b8513b8a
ce402b50-3197-4187-9884-9ff85133434f,Female,Youth,Kano,Peri_urban,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,RimX89G59,15/01/2025 17:08,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,rig09,0543540e-7745-491e-a15f-901d04fc8ff1
8833d84b-a001-404a-b6c8-7a979a4aaa08,Male,Youth,Kano,Urban,No,---,---,---,Yes,Weekly,Yes,Kano-WOFAN,Kir218813,15/01/2025 17:11,Logistics_Service_Providers,Loading/Off-loading_of_goods,beb34,4e727664-9172-4674-875d-942903ab7f4a
20368658-1e33-4ad1-84aa-b46c2269702b,Female,Youth,Bauchi,Rural,No,---,---,---,Yes,Monthly,No,Bauchi-WOFAN,TafQBUQ00,15/01/2025 17:11,Micro_produce_marketers,Legume_and_Nut_Marketers,taf02,3f0cca0e-6536-4ee2-b6a7-e4b23463df72
059b3cac-f174-40b8-808a-27266694a66e,Female,Youth,Kano,Rural,Yes,Maize,---,---,Yes,Quarterly,No,Kano-WOFAN,KirV0D902,15/01/2025 17:11,Persons_with_Disability,Production,kir02,8f515e71-72ec-4615-b837-25317ea82f25
345791e5-0379-4c99-916c-2265064c7a7e,Female,Youth,Jigawa,Rural,No,---,---,---,No,Monthly,No,Jigawa-WOFAN,TauIM1Y48,15/01/2025 17:14,Persons_with_Disability,Others,tau23,7e8dd7aa-76ba-40d7-af3a-4fb0b9d58399
8277a837-3ab3-4854-a3b1-a1f3f147b8c9,Female,Youth,Kaduna,Rural,No,---,---,---,No,Monthly,No,Kaduna-WOFAN,IkaR3WK37,15/01/2025 17:14,Persons_with_Disability,Production/Processing,ika20,52ffe882-1402-4a61-aa54-5e1b1a9eae78
68f9197e-2163-4f54-9713-57f455c89af6,Male,Youth,Kano,Peri_urban,Yes,---,---,---,No,Monthly,Yes,Kano-WOFAN,TofYHLF08,15/01/2025 17:17,Logistics_Service_Providers,Transportion,bag01,24917e67-cbac-44e6-9af2-502466d9a346
decbfd4f-3c4c-404d-ad68-864939ca8141,Female,Youth,Kano,Peri_urban,No,---,---,---,No,Monthly,No,Kano-WOFAN,TofYETY45,15/01/2025 17:17,Micro_produce_marketers,Grain_and_Cereal_Traders,bag01,083233ec-4a80-4e71-ab59-961b94ba1c73
c6ebfb57-21a1-4610-9e41-eb6c6c068eed,Female,Youth,FCT,Rural,No,---,---,---,Yes,Weekly,No,FCT-WOFAN,GwaA45514,15/01/2025 17:18,Micro_produce_marketers,Grain_and_Cereal_Traders,gwa23,b54deb50-1c0d-4682-962e-0190abb55340
a44d9fa1-e214-43fc-96c2-d263873360ae,Female,Youth,Jigawa,Rural,No,---,---,---,Yes,Monthly,No,Jigawa-WOFAN,JahHQUL07,15/01/2025 17:18,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,jah44,624cf594-0705-42ef-8a13-b43c2e54a1c7
053359cd-9fab-4ffc-9dd8-e8011a25d10a,Female,Youth,Jigawa,Rural,Yes,---,---,---,Yes,Monthly,Yes,Jigawa-WOFAN,JahYBLW50,15/01/2025 17:18,Micro_produce_marketers,Fresh_Produce_Sellers,jah44,e5b56781-55cb-4752-a864-5a21433b4097
811bf7ca-096a-47f3-808a-b153dc85f0ca,Male,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,Kir5EA711,15/01/2025 17:18,Logistics_Service_Providers,Transportation_Agent,beb34,73b204e9-569d-43a4-ac8f-5234189d59c3
08ec255f-91df-4466-93b5-7fca5e36f522,Female,Youth,Kaduna,Peri_urban,Yes,---,---,---,No,Weekly,Yes,Kaduna-WOFAN,Sab5XRS17,15/01/2025 17:19,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,sab03,aa4a20ad-83c5-4e73-934d-e9bc88348abf
0278d048-87ef-4cca-9e8d-ae44a2b22e30,Female,Youth,Bauchi,Rural,Yes,---,---,Maize,Yes,Monthly,Yes,Bauchi-WOFAN,DasE5XF35,15/01/2025 17:20,Persons_with_Disability,Marketing,das09,5c57b999-c691-4910-b8f3-317bdca93880
250c1c8e-970c-4341-a0d1-4b071668e122,Female,Youth,Jigawa,Rural,Yes,---,Rice,---,Yes,Weekly,Yes,Jigawa-WOFAN,RinH8KS49,15/01/2025 17:20,Persons_with_Disability,Processing,jah34,1ecf64c8-3d38-43e4-821d-514b99acac7f
d323ca55-9747-4f35-a3b0-d03ec5a34add,Female,Youth,Kaduna,Rural,Yes,---,---,---,Yes,Monthly,No,Kaduna-WOFAN,IkaMGGS51,15/01/2025 17:21,Micro_produce_marketers,Snack_and_Food_Hawkers,ika16,7d3aac6e-4e19-4d95-be34-7ea5c78fcf85
2b7689d0-e313-4ae9-a4e8-e2e99c7331bd,Female,Youth,Gombe,Urban,Yes,---,---,---,Yes,Monthly,No,Gombe-WOFAN,Gom7G6M40,15/01/2025 17:22,Micro_produce_marketers,Spices_and_Condiment_Sellers,bal03,b65a2642-2205-4077-b97c-06f203bc5ba8
30dc1030-9f06-4824-8072-6ddbb68e599e,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,BebLY7717,15/01/2025 17:23,Micro_produce_marketers,Livestock_and_Animal_Product_Sellers,kir05,94a8e2ac-06a7-4955-be65-822bd10f72b8
43ce011c-3334-4415-b881-8e03d2650a70,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,BebQ0P813,15/01/2025 17:23,Micro_produce_marketers,Livestock_and_Animal_Product_Sellers,kir05,8fc561a9-7a2e-4e5b-a1ca-96205191844b
91335500-456e-4099-80ba-e5a0760e2c50,Female,Youth,FCT,Rural,No,---,---,---,No,Weekly,No,FCT-WOFAN,GwaV07I00,15/01/2025 17:24,Micro_produce_marketers,Grain_and_Cereal_Traders,gwa20,afbfc23d-5e46-408e-9c76-0b2f2dd72efd
ffedfce8-c347-4985-b858-57908b8044e7,Female,Youth,Kaduna,Rural,Yes,Maize,Maize,---,Yes,Quarterly,No,Kaduna-WOFAN,IkaQXAR32,15/01/2025 17:24,Persons_with_Disability,Production/Processing,ika16,83fef79f-de7b-4aec-acc3-b2d3f69b5b26
f3d07cdb-2515-4856-a9c6-f3066b7e673c,Female,Youth,Kano,Rural,Yes,Rice,Rice,---,Yes,Monthly,No,Kano-WOFAN,KurBJ4S09,15/01/2025 17:24,Persons_with_Disability,Production/Processing,gmm70,6a7aeee3-00cd-4c8a-a71d-8dafedd3ae41
f808b58a-2251-427d-88f0-522ceb0b8ab3,Male,Youth,Kano,Peri_urban,No,---,---,---,No,Monthly,Yes,Kano-WOFAN,TofB6UU37,15/01/2025 17:25,Logistics_Service_Providers,Loading/Off-loading_of_goods,bag01,34529ae8-4657-4bb8-a9ca-586014186b34
4d100bf9-901a-49e3-906e-4625fa1e49a0,Female,Youth,Kano,Rural,No,---,---,---,No,Weekly,No,Kano-WOFAN,TudXOZD36,15/01/2025 17:25,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,tun13,c4e74a5a-be57-41a2-9232-9a246c36c2ec
b642125f-823a-4f94-b227-4297515f2d72,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,No,Kano-WOFAN,GarZQ6M55,15/01/2025 17:25,Micro_produce_marketers,Processed_and_Staple_Food_Sellers,gmm55,f28fb8d0-a09b-4ae7-a441-e9367928f390
1f0b54bd-d1ef-43c4-942e-f2c2a6be2e0c,Female,Youth,Kano,Rural,Yes,---,---,---,Yes,Monthly,Yes,Kano-WOFAN,RimDRZI18,15/01/2025 17:26,Micro_produce_marketers,Oil_and_Cooking_Ingredient_Sellers,rig14,0bfc6c32-91d4-4050-8662-4b359c4eadb8
