formid,Type of Financial Product/Service Accessed,Date of accessing Product/Service,Has your cooperative ever given you access to the following business development support services? | None,Has your cooperative ever given you access to the following business development support services? | Training_in_microenterprise_management,Has your cooperative ever given you access to the following business development support services? | Preparing_bankable_business_plans,Has your cooperative ever given you access to the following business development support services? | Business_planning_and_strategy,Has your cooperative ever given you access to the following business development support services? | Export_assistance,Has your cooperative ever given you access to the following business development support services? | Financial_management,Has your cooperative ever given you access to the following business development support services? | Marketing_and_advertising,Has your cooperative ever given you access to the following business development support services? | Personnel_administration,Has your cooperative ever given you access to the following business development support services? | Sales_and_customer_service,Has your cooperative ever given you access to the following business development support services? | Others,Has your cooperative ever given you access to the following business development support services? | extra,5  Has your cooperative ever facilitated access to market opportunities for its members?,Comm_Partner_ID,username,Did your cooperative facilitate access to this financial Product/Service?,Are you satisfied with the product/service?
fa243bdc-af5d-42e7-bd81-ba4ad2332d50,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BebP1HAII46,kir07,Yes,Yes
d9da2b1e-eae9-41df-8aee-60c3d7c7da77,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BebLI16SL31,kir07,Yes,Yes
58cd0cbc-3a0f-457d-b3a2-e226d986d4b7,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Beb4836AB55,kir07,Yes,Yes
f0e55e06-817c-4f0f-8a60-93ba9453f633,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,BebTSYNVT12,kir07,Yes,Yes
e26ba574-5846-448f-92f8-0909a84e5af8,Deposit_Account,2025-02-28,,1,1,1,,1,1,,1,,,Yes,Jah3F5D9K20,jah59,Yes,Yes
54de2657-68f3-4302-8c82-9ab47e3da603,Deposit_Account,2025-02-20,,1,1,1,,1,1,,1,,,Yes,Beb5TGDY503,kir07,Yes,Yes
6694bf3a-7378-4767-b5c2-186d80ec65ce,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,Bau7OZG5W29,bau12,Yes,Yes
e43c9f0d-82f5-4b0d-8062-7738151e9cd4,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauBRBTFZ46,bau12,Yes,Yes
9f37d454-0125-41ae-95df-b46cbf868721,Deposit_Account,2025-02-28,,1,1,1,,1,1,,1,,,Yes,JahM7POK710,jah59,Yes,Yes
a7d1d4c6-8dd2-49d3-9efa-0c8bbcff50ed,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauI5HO8H27,bau12,Yes,Yes
338f7932-ef56-4618-95f0-1ed8eac72a36,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauNYJTRM20,bau12,Yes,Yes
85074a94-a689-4740-9ab4-c18a32554928,Deposit_Account,2025-02-28,,1,1,1,,1,1,,1,,,Yes,JahH5R5UA36,jah59,Yes,Yes
7ee872eb-a3e3-43d8-9dc1-3b5cae547240,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,Bau67BGYN45,bau12,Yes,Yes
4196c5d4-ca76-4805-bc61-0f0bc426b00e,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,Bau4SL9MA48,bau12,Yes,Yes
eed9c558-5be1-43a9-ab32-df99c9b7977b,Deposit_Account,2025-02-28,,1,1,1,,1,1,,1,,,Yes,JahUNMZU953,jah59,Yes,Yes
ef8589dc-92eb-467d-94d0-86e17fb4018c,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauF3SWUY44,bau12,Yes,Yes
e6b529f2-809d-4d09-9546-3f0d52cfbc35,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,Bau4IRO7Q29,bau12,Yes,Yes
5f4b7432-1e7d-4034-bdf9-a22678a45728,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauUV8GID02,bau12,Yes,Yes
45f8a80f-2f98-4de7-b0de-fffaa69551a4,Deposit_Account,2025-02-28,,1,1,1,,1,1,,1,,,Yes,BebGR9G2D30,tun04,Yes,Yes
928d3dce-38c2-40c8-8641-6fd0be5d41dd,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauI6H3S714,bau12,Yes,Yes
fae4dcf8-9c8b-4dd9-afd7-70ba992e5068,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauXOOET123,bau12,Yes,Yes
e1570926-0779-4e30-a5e4-4fd96b0aa153,Deposit_Account,2025-02-28,,1,1,1,,1,1,,1,,,Yes,BebWQ06TY31,tun04,Yes,Yes
15c8c01f-cdd5-4047-b11f-d02f8ce79812,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,Bau4NWWYT47,bau12,Yes,Yes
82107048-cdff-420d-aaea-f03f03bfdbef,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauX39BRF52,bau12,Yes,Yes
7b37082c-3ffc-4822-8495-82212991fa54,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,Bau0OMB7B43,bau12,Yes,Yes
63b91e82-559d-4a44-8d43-b00f998e5ad2,Deposit_Account,2025-02-25,,1,1,1,,1,1,,1,,,Yes,BebUZPUGR37,tun04,Yes,Yes
ed707bcc-40ee-447a-945d-af7a61268b73,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauA4ALCZ53,bau12,Yes,Yes
85821270-856a-40d6-872e-a31ad758ca3d,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,Bau3KIE0Z36,bau12,Yes,Yes
5c778ffb-8874-4f6a-8624-c8459dcfb659,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauDTGRA646,bau12,Yes,Yes
fbacd99c-b268-4be0-a375-f3bd46fd5903,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauQRJCMN28,bau12,Yes,Yes
0d28846f-4af6-4ea5-afcc-6a6a57c0cba5,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,Bau4PMM5Z28,bau12,Yes,Yes
fa783923-952e-400d-948e-93df83342bf0,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauPJFPQX17,bau12,Yes,Yes
784370c0-b4e7-455c-adbf-cb8f2830ae6c,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauO9VWX427,bau12,Yes,Yes
68335b7e-aa2b-4cb8-ad76-a700a181401e,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauNCCQI459,bau12,Yes,Yes
d625ee45-5f6b-41e3-ab4b-3f59f1a3771b,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,Bau05M78134,bau12,Yes,Yes
1b218e65-d7a1-47f0-a5d2-606310266fd6,Deposit_Account,2025-02-28,,1,1,1,,1,1,,1,,,Yes,Beb5RWMHH47,tun04,Yes,Yes
8df0c475-b530-4c67-a6a7-e41d2e7d67b0,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,Rin6HDPSE16,rin13,Yes,Yes
db4633f1-2230-47f2-b368-9b2909d327dc,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,Rin8ZPPDY10,rin13,Yes,Yes
0a2d2932-6ef1-494b-accb-1aff83a3a5e3,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinXSEGJK39,rin13,Yes,Yes
5028a0b2-6967-46a2-8dc9-9212adc6792c,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,Rin1KRZYP33,rin13,Yes,Yes
34ea314a-53bf-4870-b2d6-cec77ea854ad,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,Rin3Z207Y10,rin13,Yes,Yes
48963fbf-ea70-449c-9c80-064ee3bb4016,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinP12F2A44,rin13,Yes,Yes
f49d79c6-ee5c-43b0-8822-16de163424a5,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinR7F89I20,rin13,Yes,Yes
63d8da8e-72e1-4f23-aff9-b5ac8ff6f5b7,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,Rin6BK9M725,rin13,Yes,Yes
35e6e71c-a16b-4774-9ef3-c070902c0543,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinHTZNC133,rin13,Yes,Yes
90e6b743-a494-46c9-9510-a5cb84dea15d,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinI76SXV09,rin13,Yes,Yes
dd199d80-3470-4e6d-a812-b35a391fd403,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinVBC40Z46,rin13,Yes,Yes
b4524606-dec5-4efb-94a4-ecfccc11dcb5,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinJWD4EW32,rin13,Yes,Yes
3061236d-7cfc-4e9b-b93f-2c67d213c316,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinB6Q9MB48,rin13,Yes,Yes
11ad4daa-bea2-4f7b-914a-5a572d3c6f1d,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinTHZTPK50,rin13,Yes,Yes
ec46eb3a-8a15-48ec-a6e1-68aff38c1cbf,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauFF5MNA29,bau12,Yes,Yes
1d9fd1cb-8f89-435e-a103-595331027e8e,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,Rin4D5RHX53,rin13,Yes,Yes
7e64ff52-86cf-4fe7-9c1b-bdf71062e3a3,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinV0Z4VA37,rin13,Yes,Yes
a21ec2bf-22d7-429c-8259-000525bc2cd2,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,Rin3FPDQO17,rin13,Yes,Yes
dc1ff19e-0ab6-4119-b77c-cf126e3e2926,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinNMNUCY57,rin13,Yes,Yes
22347ac9-fa7c-4470-b852-6a887ae3b2ac,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinZPEZ1O48,rin13,Yes,Yes
f3fb9b62-6a90-494b-bbf0-c0f4382dfc1d,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,Rin1XDC0L43,rin13,Yes,Yes
e40fa69e-012e-42a9-a293-0dc6ebb9cde7,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinK2Y56249,rin13,Yes,Yes
f415b1ef-5961-452e-a685-3714432967e4,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinKCB9UD33,rin13,Yes,Yes
d15c693b-af58-4255-9de2-8d3164c1b857,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinE8MZXP37,rin13,Yes,Yes
503f9069-d013-4a72-82be-a479df9ff7ed,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,Rin6ZDKNL01,rin13,Yes,Yes
5cb66c66-0941-4d44-ba10-7098177a3835,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinPJE5KH25,rin13,Yes,Yes
0707f826-293d-4584-b807-02542a997bbe,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,Rin65LSZJ06,rin13,Yes,Yes
c8a3b5a4-1832-438b-8cba-695844649d85,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinMEVDII08,rin13,Yes,Yes
8dfa9719-3f83-45fa-9085-2487e4fa646f,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,Rin5XZY9C23,rin13,Yes,Yes
f6fd8cb6-fac9-4a3a-8a89-7f65e154adb5,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinMBV7KH38,rin13,Yes,Yes
77037848-dc07-40e7-ae99-69d50fe69d8a,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinORKPRU06,rin13,Yes,Yes
4c2d61e5-824c-43b4-bb20-bbe071450a3f,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,Rin8ILIEJ43,rin13,Yes,Yes
e5376abd-9b6f-47dc-af1e-049cb4149879,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,Rin8J6IZT22,rin13,Yes,Yes
9f6a9942-048b-4dc6-9551-10fe14640a34,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinO3QVLO36,rin13,Yes,Yes
9b0d35da-4f77-4994-92ab-7731ec08fdad,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinNNH10V39,rin13,Yes,Yes
dad166ae-9230-4d34-a6e7-e8f68daac7ec,Deposit_Account,2025-02-28,,1,1,1,,1,1,1,,,,Yes,RinI8HPO317,rin13,Yes,Yes
d0f40cf6-9bde-48f7-8d12-1585aa5c7347,Deposit_Account,2025-02-28,,1,1,1,,1,1,,1,,,Yes,BebCLMN1Q05,tun04,Yes,Yes
ef9fc0b4-467f-4ef9-b954-dc198d520d06,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauPWNQAV56,bau12,Yes,Yes
355310ce-4963-475b-93a6-5be89a5c5231,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauVT9WHV34,bau12,Yes,Yes
8259f9de-f6ac-4b78-8f57-769835cbc724,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauUYBPM632,bau12,Yes,Yes
26ffb958-b6e8-4a65-bf6c-abc360533e57,Deposit_Account,2025-02-28,,1,1,1,,1,1,,1,,,Yes,BebL65N1J26,tun04,Yes,Yes
ce37622d-45c7-499a-9c47-179277e95c56,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,Bau1ZO14F12,bau12,Yes,Yes
2e79b32f-2ac8-4af9-aa74-71998bffb110,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,Bau737WEV23,bau12,Yes,Yes
fd2772f3-4f9f-4bbf-ab8e-b76dc28ca0f1,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauX94T0F25,bau12,Yes,Yes
07bab447-d987-4ace-a307-24831546d906,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,JahVTLRCY22,rin02,Yes,Yes
94623533-784c-4aff-bd19-26e5ede4a7f9,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauH86HDK30,bau12,Yes,Yes
4a162193-522c-4e38-a14d-bb7a7804adf5,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauWE8O1L00,bau12,Yes,Yes
c8a51084-dbef-4530-9831-60d00d2fa8fe,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauKFSJCS16,bau12,Yes,Yes
58ca1c2b-f823-4456-af8e-67a501b7af20,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,Bau7SP4FJ53,bau12,Yes,Yes
30d49e1b-adf2-4320-bdf5-5830ef543e4b,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauONSJTQ06,bau12,Yes,Yes
6e818c81-bb14-432f-a159-7c83e3682250,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauLMYF6610,bau12,Yes,Yes
4e4a2af9-9c4b-4384-94df-aef23b401c3b,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauEFS70P50,bau12,Yes,Yes
58bd0582-5610-42f7-a1b3-8f16bb704a2f,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauJH1NAJ33,bau12,Yes,Yes
d55c6fae-3f6a-438f-afdc-e2b799fe7d55,Deposit_Account,2025-02-28,,1,1,1,,1,1,,1,,,Yes,BebVPBV6S39,tun04,Yes,Yes
50fa073b-bc51-4f04-8440-9490f9fa629d,Deposit_Account,2025-03-23,,1,1,1,,1,1,1,,,,Yes,BauRDQG2G55,bau12,Yes,Yes
4b7396b6-4af5-4707-b4e3-76787dcc64b3,Deposit_Account,2025-02-28,,1,1,1,,1,1,,1,,,Yes,Beb47PH1323,tun04,Yes,Yes
273d46d7-1520-43c9-976e-34e9cbcfed64,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauVQRB6P44,bau12,Yes,Yes
64c87dec-5078-4b8b-82c7-01d2019b62d5,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,Bau8Z9SUZ56,bau12,Yes,Yes
e2748381-aa38-4a25-8b69-5d8b40644f44,Deposit_Account,2025-02-28,,1,1,1,,1,1,,1,,,Yes,BebIQ7AE140,tun04,Yes,Yes
92a125f8-d840-418f-8232-afece30d26a6,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudSGH6Q933,tun15,Yes,Yes
dd724532-88c9-4e10-8673-133f969ec85c,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,Tud9ZZ15M30,tun15,Yes,Yes
9ad487e4-a05d-4140-859c-9699690f193f,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudNKMBDS27,tun15,Yes,Yes
afb3c725-a157-48f1-94ee-d8c0cd4dfcb1,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,BauZLGFIV57,bau12,Yes,Yes
8e5bf55d-0bdc-4b39-beec-abc32a16eb19,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,Tud287KI901,tun15,Yes,Yes
b31fbb39-1313-4508-bc21-e95578693231,Deposit_Account,2025-03-28,,1,1,1,,,,,,,,Yes,TudI2BKVY45,tun15,Yes,Yes
628f9e31-642f-4470-b12f-c36914bec098,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudAYCTX318,tun15,Yes,Yes
d921e237-cf53-445c-bab1-ae8a9d348c27,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudXLHPXP23,tun15,Yes,Yes
210122df-e577-4f3f-bb2a-429679f7ee13,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudAEUL5X07,tun15,Yes,Yes
e0791d12-b4fd-4de5-b1e3-c9c1f23d8149,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudDG1ZB836,tun15,Yes,Yes
3a7ebb87-74d3-4108-a723-08811445e801,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudUK9PBK26,tun15,Yes,Yes
eb5e8e38-df3c-4899-bf4d-fd301bc9758b,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudR1K5WB29,tun15,Yes,Yes
71458f8d-ae86-47f4-b5b1-7f722225bbdb,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudVUKMU943,tun15,Yes,Yes
e405ce49-feb6-4f1e-9ab3-d4460fe1257c,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudXXH6ZG58,tun15,Yes,Yes
94903bbb-9ba1-4f38-9ce3-3df423097fc2,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudP44QQP15,tun15,Yes,Yes
69e63949-84eb-4b00-8500-6549880f7a85,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudAB6DDF20,tun15,Yes,Yes
70a4daa9-5a83-4562-ad8a-69a71255c8e6,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudR6L0D821,tun15,Yes,Yes
d6055273-f334-4965-a4fb-cde2b7890928,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudOUACLJ22,tun15,Yes,Yes
b2aef7bd-7396-40fa-8eb7-d1f076020877,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,Tud1QOINB16,tun15,Yes,Yes
6f117877-8296-47ae-9a11-405c8ce15610,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudYKBE7529,tun15,Yes,Yes
9c82d783-887a-4836-9d7e-2e84a1e31a24,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudVSTXKC32,tun15,Yes,Yes
aaf222ca-9baf-4a2e-999f-ce92cd41e567,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudEH3XCC38,tun15,Yes,Yes
49accf15-41ee-4bc8-8230-b79b004a72a4,Deposit_Account,2025-03-28,,,1,,,1,1,,1,,,Yes,Tud6CRPM800,tun15,Yes,Yes
5809aeb3-4467-4536-a89f-3a93ac222f15,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudBUB35604,tun15,Yes,Yes
6a1cfee8-ceaa-4df3-aef2-47934f2ab599,Deposit_Account,2025-03-28,,1,1,,,1,,1,,,,Yes,TudE1E5I227,tun15,Yes,Yes
02cec97e-35e0-4afd-962d-e28b424bdd1c,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudJREWY622,tun15,Yes,Yes
aacc8af7-88eb-498a-b13c-bc8c799b6951,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,Tud6OTYME36,tun15,Yes,Yes
8f7a55de-f2ba-4c2f-b2c7-132810eaef1d,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudT4RREK35,tun15,Yes,Yes
bdafec9e-7cb7-4fd7-ba1a-6e6e04aa1c11,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudFO4II734,tun15,Yes,Yes
c556ddb6-c187-4b56-b9f2-cbaf1948acc8,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,Tud030SJO42,tun15,Yes,Yes
4ad16570-f858-4d8a-8b06-0cbefc3d38ca,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,Tud134BZA42,tun15,Yes,Yes
80c20035-3390-433d-bf4a-31fb26d1eadb,Deposit_Account,2025-02-28,,1,1,1,,1,1,,1,,,Yes,Beb0TXH2O19,tun04,Yes,Yes
1acff50b-331f-4248-9809-9d0cba1d3ecb,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudNHETM208,tun15,Yes,Yes
b0bcf92c-b591-4a61-a55f-4f107e29ba81,Deposit_Account,2025-03-22,,1,1,1,,1,1,1,,,,Yes,Bau9D2QQQ05,bau12,Yes,Yes
3449593b-8a3e-44d9-9a72-41c727274b57,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudG0RG9Q22,tun15,Yes,Yes
47d93a16-f5a7-4ab0-8b71-16354899f0f8,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudX25XSW19,tun15,Yes,Yes
0773c91c-a530-4226-af05-4903bb80c2ad,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudJR4HR628,tun15,Yes,Yes
48ed81aa-729c-43db-a7b6-3e6e0bf09e0f,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudQOZXAD58,tun15,Yes,Yes
02efd863-a376-4b9d-b2c4-cd32438454a1,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudW1CBRL17,tun15,Yes,Yes
62a4db21-b110-454a-a741-61746eadbf84,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudFPGSMY45,tun15,Yes,Yes
cf4b3dc9-f7f0-436c-954d-9372f1d88a2f,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudEJMN2N40,tun15,Yes,Yes
93871be8-8a9f-4065-9473-da73248b33b7,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudZQ7EIR36,tun15,Yes,Yes
e368ff9a-9e68-4d9a-afb3-0f5be3debb59,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudNFNVZJ38,tun15,Yes,Yes
ae4f241a-cf4a-4075-840c-a6b7b41d3936,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudNHF0S126,tun15,Yes,Yes
ab8a9904-ecf1-459c-9059-2f9ce6f1e09d,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudF4TA1G02,tun15,Yes,Yes
f023dd6b-0615-41a3-918c-3c979f3baa2b,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,Tud962FZ722,tun15,Yes,Yes
63286b93-ce8f-47bf-850e-19135797435d,Deposit_Account,2025-03-28,,1,1,,,1,1,,1,,,Yes,TudH33A1903,tun15,Yes,Yes
113dd22b-4177-4ba9-b8a8-207ee202ddb8,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,Tud77YQ9648,tun15,Yes,Yes
b151bc34-68cd-461f-ae5e-7cfa1db228c0,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudLTHXH410,tun15,Yes,Yes
13ab17f8-cc55-4d1f-ab52-973b243005fe,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,Tud7UDZO439,tun15,Yes,Yes
baba38c7-cc86-40df-ba43-e1cf346aa85f,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudBU4USR27,tun15,Yes,Yes
7108d482-3bea-44ec-80f1-9fbc9efb37ff,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudPS4FW825,tun15,Yes,Yes
249be42b-62d3-461e-a2eb-38b20c20f5aa,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,Tud6BUNGI13,tun15,Yes,Yes
e686fde6-5f1e-41bd-8dbf-d4f64152b529,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudDGNCZD29,tun15,Yes,Yes
16c48466-3779-4509-a07b-10eb059e9320,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudXTSXPA52,tun15,Yes,Yes
66389505-76a3-4131-8fd4-047daf752fba,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,Tud7VH80R34,tun15,Yes,Yes
f2d664a2-6556-49c0-be96-de7636dbcd76,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudRIL8YD13,tun15,Yes,Yes
f776e3bc-c1ca-4279-9cab-1d13fe046f1c,Deposit_Account,2025-03-28,,1,1,,,1,1,,1,,,Yes,TudIY8K2723,tun15,Yes,Yes
8d9367d4-d85a-4ce6-9793-965f1b1db4c1,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,Tud7J9JZT43,tun15,Yes,Yes
d8bf642d-7186-4285-b8e7-ea9c28ace776,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudXEDN3M55,tun15,Yes,Yes
d5af585e-420f-4fc5-bb0a-73a20cf8cf4c,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,Tud1RBYKK09,tun15,Yes,Yes
ece7f32b-561c-4bbd-9812-739c44fd3882,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudM4WNYW58,tun15,Yes,Yes
e3b35dac-6913-48f5-8756-8fb349006589,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudDX3BWR16,tun15,Yes,Yes
92fec0d8-b5dd-4732-8db1-a0cc8dfef1a3,Deposit_Account,2025-03-28,,1,1,1,,1,1,,1,,,Yes,TudG5OLLX35,tun15,Yes,Yes
