formid,Date of visit,State,6  Ongoing farm activity at the time of visit | None,6  Ongoing farm activity at the time of visit | Site_Selection,6  Ongoing farm activity at the time of visit | Land_Measurement,6  Ongoing farm activity at the time of visit | Land_Clearing,6  Ongoing farm activity at the time of visit | First_herbicide_application,6  Ongoing farm activity at the time of visit | Ploughing_Harrowing_Tilling,6  Ongoing farm activity at the time of visit | Preparation_of_Nursery_,6  Ongoing farm activity at the time of visit | Planting,6  Ongoing farm activity at the time of visit | Transplanting,6  Ongoing farm activity at the time of visit | Gap_control_(Replacement_of_un-germinated_plants),6  Ongoing farm activity at the time of visit | Mulching,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_1,6  Ongoing farm activity at the time of visit | NPK_Application,6  Ongoing farm activity at the time of visit | Application_of_Aflasafe,6  Ongoing farm activity at the time of visit | Application_of_Pesticide,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_2,6  Ongoing farm activity at the time of visit | Urea_Application,6  Ongoing farm activity at the time of visit | SSP_Application,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_3,6  Ongoing farm activity at the time of visit | Harvesting,6  Ongoing farm activity at the time of visit | Drying_(To_eradicate_moisture),6  Ongoing farm activity at the time of visit | Winnowing,6  Ongoing farm activity at the time of visit | Bagging,6  Ongoing farm activity at the time of visit | Storage,6  Ongoing farm activity at the time of visit | extra,Farm-related problem reported by the farmer | None,Farm-related problem reported by the farmer | Disease_outbreak_(Specify),Farm-related problem reported by the farmer | Pest_Attack_(Specify),Farm-related problem reported by the farmer | Soil_degradation,Farm-related problem reported by the farmer | Water_Scarcity,Farm-related problem reported by the farmer | Weed_Infestation,Farm-related problem reported by the farmer | Others,Farm-related problem reported by the farmer | extra,Implementing_partner,Cooperative_Unique_ID,State-IP,username
c3fb7b0b-03fb-4b77-8007-7330dec15f07,2025-09-22,Jigawa,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-TauQWPOL12,Jigawa-WOFAN,tau27
c5775b69-5826-41f9-88db-b7ad9842e6c6,2025-05-20,Bauchi,,,,,,,,,,1,1,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-NinBQEI749,Bauchi-WOFAN,nin01
4bd8fc9a-efb1-490c-a8c7-73d8a9bac262,2025-07-09,Kano,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,WOFAN,CT-Gar09VZD26,Kano-WOFAN,bun18
8f839012-f2ec-4c85-bfb3-91bf241bfe80,2025-09-23,Jigawa,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-TauQWPOL12,Jigawa-WOFAN,tau27
869933f0-98e1-4d14-a37e-845cd36f9ec1,2025-07-08,Kano,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-Gar09VZD26,Kano-WOFAN,bun18
0e346aae-8925-4bd6-a2c5-d4237c90b5fe,2025-09-24,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-TauQWPOL12,Jigawa-WOFAN,tau27
b1b41a9c-2701-426d-8ae5-59df18a7dfda,2025-07-08,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Gar09VZD26,Kano-WOFAN,bun18
a418c54b-723b-4b15-aad8-eb4ae58e3de2,2025-06-15,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauL76G912,Jigawa-WOFAN,tau27
73fd5ea9-f93c-4ba9-84c3-5e6ca0b000c7,2025-06-16,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauL76G912,Jigawa-WOFAN,tau27
e0a93bec-29c7-455d-8aec-51e7ebd9d851,2025-06-17,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauL76G912,Jigawa-WOFAN,tau27
36441c17-c77a-4313-bb6e-909575165fa5,2025-07-07,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Gar09VZD26,Kano-WOFAN,bun18
e7d33131-f974-4061-b4f8-a3173fbba574,2025-06-18,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauL76G912,Jigawa-WOFAN,tau27
40b78717-5baf-4397-9b50-ecf4ae3483f1,2025-10-07,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Gar09VZD26,Kano-WOFAN,bun18
0ad783f3-9cd5-40bf-898a-fdbe1527990e,2025-06-20,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauL76G912,Jigawa-WOFAN,tau27
9bce0885-88ef-494d-b1ba-b8bfa120f219,2025-07-20,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauL76G912,Jigawa-WOFAN,tau27
d72f9337-b3ff-4d6e-8c81-5a935b2a8cc1,2025-07-07,Kano,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Gar09VZD26,Kano-WOFAN,bun18
c025b9cc-b98d-4cfa-9f34-f7688a6fe85b,2025-07-21,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-TauL76G912,Jigawa-WOFAN,tau27
34bb4ad4-b304-4851-973a-8a88a297be81,2025-09-25,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-TauL76G912,Jigawa-WOFAN,tau27
52e6ebdb-c478-4074-a45d-a87afc8d23df,2025-07-10,Kano,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-Gar7T1YJ42,Kano-WOFAN,bun18
c7bc0d72-2b8f-401c-8bd5-26713adb8f8a,2025-09-26,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-TauL76G912,Jigawa-WOFAN,tau27
ab02918e-6e93-4b3a-8f29-60592c037b55,2025-07-08,Kano,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-Gar7T1YJ42,Kano-WOFAN,bun18
1220eb23-c9ff-4630-8aa8-72f8f3bf3284,2025-09-27,Jigawa,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-TauL76G912,Jigawa-WOFAN,tau27
7d35524f-6f90-4006-b53c-f2c751fa0a79,2025-09-27,Jigawa,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-TauL76G912,Jigawa-WOFAN,tau27
6dc65342-91ea-4f0b-b82d-d593f02ef446,2025-07-08,Kano,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-Gar7T1YJ42,Kano-WOFAN,bun18
2ac9b3f6-6cc2-4014-b3f3-6c33789b48de,2025-09-27,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-TauL76G912,Jigawa-WOFAN,tau27
88b646ae-2b57-4aa2-b136-c361f9a4de06,2025-06-15,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauTUU6M17,Jigawa-WOFAN,tau27
a46c7863-4075-4b1b-88c9-b66770624a24,2025-07-09,Kano,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,WOFAN,CT-Gar7T1YJ42,Kano-WOFAN,bun18
1609a746-b607-406c-8b14-fe6824fc9fdd,2025-06-16,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauTUU6M17,Jigawa-WOFAN,tau27
4e1db36b-eb65-4e34-bcb8-df081ce5212a,2025-06-20,Bauchi,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-NinBQEI749,Bauchi-WOFAN,nin01
bac16835-719d-4271-83a7-37a2608fec9a,2025-07-08,Kano,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-Gar7T1YJ42,Kano-WOFAN,bun18
a7aa78e7-9855-46b0-88b9-3ac49b13587e,2025-06-18,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauTUU6M17,Jigawa-WOFAN,tau27
8d8e6ecc-4e35-4fe7-a292-c28d95288115,2025-07-07,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Gar7T1YJ42,Kano-WOFAN,bun18
e8b28e1c-d01f-46f4-bfdc-86a27c9c236c,2025-06-19,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauTUU6M17,Jigawa-WOFAN,tau27
882d0349-7c96-486f-b3e6-c7723e2b6d37,2025-07-07,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Gar7T1YJ42,Kano-WOFAN,bun18
93d86528-0df0-4991-a475-7e829ba81a9b,2025-06-20,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauTUU6M17,Jigawa-WOFAN,tau27
4e3eb106-4774-4c74-91ac-bd116a400fd1,2025-07-07,Kano,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Gar7T1YJ42,Kano-WOFAN,bun18
54ed7df3-642e-436f-9297-88e9cb42a608,2025-07-07,Kano,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Gar7T1YJ42,Kano-WOFAN,bun18
e2948c4a-e7ca-4035-8bf0-d3fd23935f80,2025-07-30,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauTUU6M17,Jigawa-WOFAN,tau27
ec8deb29-1285-489e-9b57-39f47adc2299,2025-08-01,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-TauTUU6M17,Jigawa-WOFAN,tau27
b922d402-aa46-432c-80a7-0d6584814efd,2025-09-28,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-TauTUU6M17,Jigawa-WOFAN,tau27
a99e814f-439d-40b9-a30b-948d7b31b880,2025-10-01,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-TauTUU6M17,Jigawa-WOFAN,tau27
a4053119-07bd-4150-89b3-6c900c064709,2025-10-01,Jigawa,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-TauTUU6M17,Jigawa-WOFAN,tau27
e1a76809-2fb2-47ac-8112-3ab48b4674ed,2025-09-02,Jigawa,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-TauTUU6M17,Jigawa-WOFAN,tau27
0dce41c5-bbf1-4071-b9d2-e66f76c98040,2025-07-05,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahHWH6K11,Jigawa-WOFAN,jah41
f2aae093-26c9-4823-b952-025b886afc40,2025-07-15,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahHWH6K11,Jigawa-WOFAN,jah41
95560cae-469d-4ca5-9d1b-d9fe0483330e,2025-07-28,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahHWH6K11,Jigawa-WOFAN,jah41
dfd3ca45-9ba7-413d-a59f-a34575399a28,2025-07-20,Bauchi,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-NinBQEI749,Bauchi-WOFAN,nin01
aae9a957-51e3-4eec-8b19-93696e928f4f,2025-08-01,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahHWH6K11,Jigawa-WOFAN,jah41
f4cd7a0a-7e63-467b-95e6-4deb1cec9425,2025-06-15,Jigawa,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauGBBT653,Jigawa-WOFAN,tau27
e241857b-3f84-450a-a5ec-fdae6d0eaf95,2025-08-08,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahHWH6K11,Jigawa-WOFAN,jah41
3e968e5a-e27d-4060-b3be-eb4621dbb2a2,2025-06-16,Jigawa,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauGBBT653,Jigawa-WOFAN,tau27
3f5dce05-554a-41da-ad91-a37d6765f189,2025-08-12,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-JahHWH6K11,Jigawa-WOFAN,jah41
449b5be9-8845-4344-89e7-92e57700d4c7,2025-06-17,Jigawa,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauGBBT653,Jigawa-WOFAN,tau27
f67430e2-052e-47ab-be5a-e9423724bbb5,2025-08-20,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-JahHWH6K11,Jigawa-WOFAN,jah41
cad09d0e-9cfb-4a64-9648-474cb5261872,2025-08-29,Jigawa,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,WOFAN,CT-JahHWH6K11,Jigawa-WOFAN,jah41
5e4f307e-75e6-485f-96f1-3d682fe36603,2025-06-18,Jigawa,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauGBBT653,Jigawa-WOFAN,tau27
c2050201-e5d1-4ada-9a8a-114e5a8f288f,2025-06-20,Jigawa,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauGBBT653,Jigawa-WOFAN,tau27
97667485-51c5-4a8f-8bd6-812a9c83276f,2025-09-05,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-JahHWH6K11,Jigawa-WOFAN,jah41
613df041-5471-4368-9214-9c330707e8ac,2025-07-15,Jigawa,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-TauGBBT653,Jigawa-WOFAN,tau27
3ef183b1-33e3-472b-bce7-940960406b4f,2025-09-08,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-JahHWH6K11,Jigawa-WOFAN,jah41
2653fc74-fc66-4ebb-8263-4eaa2afa4f2a,2025-09-15,Jigawa,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-JahHWH6K11,Jigawa-WOFAN,jah41
ae7d8ebb-44d1-4c6f-bc36-a4ba85196b64,2025-09-30,Jigawa,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-JahHWH6K11,Jigawa-WOFAN,jah41
1f767678-f855-4e5b-80f4-0756172e8dc1,2025-10-10,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-JahHWH6K11,Jigawa-WOFAN,jah41
983030bc-4e07-40be-aed3-ba0417a7848b,2025-08-02,Jigawa,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-TauGBBT653,Jigawa-WOFAN,tau27
47e00e60-b9fc-45a7-b32a-6c66ece3439f,2025-10-05,Jigawa,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-TauGBBT653,Jigawa-WOFAN,tau27
8ad11a1c-b34a-4515-b2c5-e78ce5bf4399,2025-08-25,Bauchi,,,,,,,,1,,1,1,1,1,1,1,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-NinBQEI749,Bauchi-WOFAN,nin01
25c07c47-c419-411c-bd58-6537ea0443d4,2025-10-06,Jigawa,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-TauGBBT653,Jigawa-WOFAN,tau27
f63f1d0b-d434-4bc0-9c63-fd4a3ce61dd7,2025-10-07,Jigawa,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-TauGBBT653,Jigawa-WOFAN,tau27
87ffa982-6981-4d80-8314-2e813fa8b2f0,2025-10-07,Jigawa,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-TauGBBT653,Jigawa-WOFAN,tau27
acc229d9-a5ab-496c-82a5-1522ed907016,2025-10-07,Jigawa,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-TauGBBT653,Jigawa-WOFAN,tau27
7d3cdb83-2d72-4517-8620-85fe11b28194,2025-08-28,Bauchi,,,,,,,,1,,1,1,1,1,1,1,1,1,,,,,,,,,1,,,,,,,,WOFAN,CT-NinBQEI749,Bauchi-WOFAN,nin01
9a636d14-3764-4596-9574-894ba4337f6f,2025-08-31,Bauchi,,,,,,,,1,,1,1,1,1,1,1,1,1,,1,,,,,,,1,,,,,,,,WOFAN,CT-NinBQEI749,Bauchi-WOFAN,nin01
aa848662-bccc-4023-a0ff-1ea25a98f11b,2025-10-02,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-BebB757M53,Kano-WOFAN,kir15
b291aa01-751c-4c9a-a6ea-3a0e1bc920ce,2025-09-02,Bauchi,,,,,,,,1,,1,1,1,1,1,1,1,1,,1,1,,,,,,1,,,,,,,,WOFAN,CT-NinBQEI749,Bauchi-WOFAN,nin01
6ddbf740-ab01-494c-9bac-5b1bc5ca0828,2025-09-25,Bauchi,,,,,,,,1,,1,1,1,1,1,1,1,1,,1,1,,1,,,,1,,,,,,,,WOFAN,CT-NinBQEI749,Bauchi-WOFAN,nin01
638bd34e-e762-43a9-9c58-93a6d45cb49b,2025-09-30,Bauchi,,,,,,,,1,,1,1,1,1,1,1,1,1,,1,1,,1,,1,,1,,,,,,,,WOFAN,CT-NinBQEI749,Bauchi-WOFAN,nin01
3d9ad27b-fe25-47a3-92b6-8149a791c227,2025-06-01,Bauchi,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-NinSAZH301,Bauchi-WOFAN,nin01
f207dc60-b6d4-41ac-b89e-a2cd8ae94487,2025-09-06,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-Kir3CIW929,Kano-WOFAN,kir15
fe93414a-c8f9-44a0-99b4-3afcc7358b74,2025-06-22,Kano,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarDZDXU59,Kano-WOFAN,bun07
0e46b057-0707-4d40-b67b-455b844fe745,2025-06-05,Bauchi,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-NinSAZH301,Bauchi-WOFAN,nin01
57bea28d-a67a-49ff-b10f-94c58e4eb06d,2025-09-06,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-Kir3CIW929,Kano-WOFAN,kir15
dd6a8b45-f9a6-4c5c-b016-74586fbb2a47,2025-06-13,Bauchi,,,,1,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-NinSAZH301,Bauchi-WOFAN,nin01
f63033b1-fae8-461e-9313-08d3680f762a,2025-09-06,Kano,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-Kir3CIW929,Kano-WOFAN,kir15
7c694808-6d51-44c3-9923-9e6fe1363ef0,2025-06-23,Kano,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarDZDXU59,Kano-WOFAN,bun07
1764ec42-e8c8-4b7e-8cd3-dc3f3ccfd3d6,2025-06-23,Kano,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarDZDXU59,Kano-WOFAN,bun07
2bec22b9-6399-4394-a70b-432efcaee078,2025-06-30,Bauchi,,,,1,,1,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-NinSAZH301,Bauchi-WOFAN,nin01
80bb990c-63e2-4b8c-9d8a-a8cc619a9fa9,2025-06-24,Kano,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarDZDXU59,Kano-WOFAN,bun07
14330440-acd1-429c-926a-94b5d9ddd577,2025-09-06,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-Kir3CIW929,Kano-WOFAN,kir15
a3d4b849-cc77-40e0-aa99-4d9429c386a9,2025-06-24,Kano,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarDZDXU59,Kano-WOFAN,bun07
c05394bb-5a85-47e6-bc2a-163e33cf0cba,2025-07-03,Bauchi,,,,1,,1,,1,,1,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-NinSAZH301,Bauchi-WOFAN,nin01
1c1b2c0f-a5f1-407c-959d-a7984478d814,2025-07-25,Bauchi,,,,1,,1,,1,,1,1,1,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-NinSAZH301,Bauchi-WOFAN,nin01
e9936fcd-af97-4353-bb06-3e07e98da6ea,2025-07-31,Bauchi,,,,1,,1,,1,,1,,1,1,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-NinSAZH301,Bauchi-WOFAN,nin01
708d8f48-cd41-430f-a7fa-7901a88db371,2025-08-09,Bauchi,,,,1,,1,,1,,1,,1,1,,1,1,1,,,,,,,,,1,,,,,,,,WOFAN,CT-NinSAZH301,Bauchi-WOFAN,nin01
ef98b363-858f-4e74-b2ec-077858a77d4c,2025-08-25,Bauchi,,1,,1,,1,,1,,1,,1,1,,1,1,1,,,1,,,,,,1,,,,,,,,WOFAN,CT-NinSAZH301,Bauchi-WOFAN,nin01
c8feddbe-dc22-4e13-baa9-9fb920fae58e,2025-07-10,Kano,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-GarDZDXU59,Kano-WOFAN,bun07
eb72df29-610f-4513-af47-cc28f461dc66,2025-09-25,Bauchi,,1,,1,1,1,,1,,,,1,1,,1,1,1,,,1,,,1,,,1,,,,,,,,WOFAN,CT-NinSAZH301,Bauchi-WOFAN,nin01
2a6519b6-8b52-48cb-9b16-acd53f71b5eb,2025-06-27,Kano,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Kir8TZL944,Kano-WOFAN,beb26
3497f50f-cdcc-49aa-9939-a697fce1a40d,2025-06-23,Kano,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-BebBKQ9L53,Kano-WOFAN,kir15
23ed9ce0-5daa-43c7-8f50-53607388c885,2025-07-10,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Kir8TZL944,Kano-WOFAN,beb26
2ba77310-bbe6-480e-937e-2a27e1f40fad,2025-07-10,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Kir8TZL944,Kano-WOFAN,beb26
a3eee9cd-44ec-440d-b3cb-0ff130432814,2025-07-20,Kano,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Kir8TZL944,Kano-WOFAN,beb26
d70fa2f5-4a06-4460-8d5b-fd456d66e4b3,2025-08-08,Kano,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-Kir8TZL944,Kano-WOFAN,beb26
ae4077d4-00cd-4d2f-a18d-921233cff0de,2025-08-08,Kano,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,WOFAN,CT-Kir8TZL944,Kano-WOFAN,beb26
4c298e94-2b06-490e-98e7-10cfeef8af47,2025-09-30,Kano,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,WOFAN,CT-Kir8TZL944,Kano-WOFAN,beb26
8ce3004f-bc1f-4ecb-a18f-250747b01dc2,2025-10-02,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-BebJZKQY44,Kano-WOFAN,beb26
5f248139-8b79-42dc-8f41-cba6b6f6035b,2025-10-02,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-BebJZKQY44,Kano-WOFAN,beb26
b5e65754-6557-43e2-85c3-4acd7633475e,2025-10-04,Kano,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-BebJZKQY44,Kano-WOFAN,beb26
ea79bcdd-3fc9-443c-9928-276602a6ac6b,2025-10-04,Kano,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,WOFAN,CT-BebJZKQY44,Kano-WOFAN,beb26
31241781-0d69-4b73-97c9-29349b48c048,2025-10-02,Kano,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,WOFAN,CT-BebL7Q8S17,Kano-WOFAN,beb26
4d370de7-bd93-46c9-a7a9-56586d2b0394,2025-10-04,Kano,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,WOFAN,CT-BebL7Q8S17,Kano-WOFAN,beb26
8ab88b1d-f421-4eb9-b89a-2b488f857adc,2025-07-20,Kano,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Beb4YMA317,Kano-WOFAN,beb16
bf0e7756-bd46-4685-bc96-198eb54f5948,2025-07-30,Kano,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Beb4YMA317,Kano-WOFAN,beb16
5d62b956-d87b-4a9c-a75a-ca6fd8ccc7b9,2025-07-30,Kano,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Beb4YMA317,Kano-WOFAN,beb16
f8a53407-bac1-4b0f-9ac4-c4f37d133f72,2025-08-05,Kano,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Beb4YMA317,Kano-WOFAN,beb16
ffd49251-1eba-4e77-93e1-bd2b115ea961,2025-09-10,Kano,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Beb4YMA317,Kano-WOFAN,beb16
f0acd86d-5091-4253-b2a1-7844c9151f84,2025-08-30,Kano,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Beb4YMA317,Kano-WOFAN,beb16
8863fbbd-10a1-4a25-ab94-45b6d8b93af3,2025-10-05,Kano,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Beb4YMA317,Kano-WOFAN,beb16
f2bf37d7-8bb8-442b-a4dd-a92f97bb5900,2025-09-10,Kano,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,WOFAN,CT-Beb4YMA317,Kano-WOFAN,beb16
941bf029-ca34-4914-b8d7-d3ba55e086a7,2025-09-20,Kano,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,WOFAN,CT-Beb4YMA317,Kano-WOFAN,beb16
b270a7b9-cb7b-4450-ac0b-165ae2ac7711,2025-10-06,Kano,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,WOFAN,CT-BebL7Q8S17,Kano-WOFAN,beb26
