formid,1  Which of these products did the Community Partner receive?,3  How many bags of ____ did the Community Partner receive?,4  Which other item did they receive? | Food_Flasks,4  Which other item did they receive? | Plastic_containers_for_food,4  Which other item did they receive? | Mobile_work_station,4  Which other item did they receive? | Umbrella,4  Which other item did they receive? | None,4  Which other item did they receive? | extra,5 1  What Quantity of Food flask (Thermocool) did the community Partner Receive?,5 2  What Quantity of Plastic containers did the community Partner Receive?,5 3  What Quantity of Mobile work station did the community Partner Receive?,5 4  What Quantity of Umbrella did the community Partner Receive?,form/Case_Data/Coop_ID,form/Case_Data/State,received_on,form case case_id
518bc2cf-652e-467b-a399-fda146474f21,Rice,3.0,1,,,1,,,5,---,---,5,SabEGTD16,Kaduna,19/04/2025 07:04,7c5ad224-3250-41d1-b57a-458ffd340d4d
15a64c52-727f-45cf-9329-be84fb81a31b,Rice,3.0,1,,,1,,,5,---,---,5,SabEGTD16,Kaduna,19/04/2025 07:04,7c5ad224-3250-41d1-b57a-458ffd340d4d
0b1038b6-da79-420d-9a0e-759b1eb6cbdf,Rice,3.0,1,,,1,,,5,---,---,5,SabEGTD16,Kaduna,19/04/2025 07:04,7c5ad224-3250-41d1-b57a-458ffd340d4d
edc962e2-0f53-469f-9139-faca44fd9d93,Rice,3.0,1,,,1,,,5,---,---,5,SabEGTD16,Kaduna,19/04/2025 07:04,7c5ad224-3250-41d1-b57a-458ffd340d4d
de09a41e-b230-44cf-b1d5-1bf370923491,Rice,3.0,1,,,1,,,10,---,---,10,SabEGTD16,Kaduna,19/04/2025 07:04,7c5ad224-3250-41d1-b57a-458ffd340d4d
6ff96368-f329-410e-8d0f-782245d728af,Rice,3.0,1,,,1,,,5,---,---,5,SabEGTD16,Kaduna,19/04/2025 07:04,7c5ad224-3250-41d1-b57a-458ffd340d4d
a26d1bb8-bac7-4321-b203-fb3ff612ef08,Rice,3.0,1,,,1,,,5,---,---,5,SabEGTD16,Kaduna,19/04/2025 07:04,7c5ad224-3250-41d1-b57a-458ffd340d4d
73e710d9-e85c-42cb-aa64-395b19733e74,Rice,3.0,1,,,1,,,5,---,---,5,SabEGTD16,Kaduna,19/04/2025 07:04,7c5ad224-3250-41d1-b57a-458ffd340d4d
1017c8a7-1689-4f3f-a1ec-de401646b474,Rice,3.0,1,,,1,,,5,---,---,5,SabEGTD16,Kaduna,19/04/2025 07:04,7c5ad224-3250-41d1-b57a-458ffd340d4d
0a4b2c76-3f19-4d28-8be7-ea3cad70a4a1,Rice,3.0,1,,,1,,,5,---,---,5,SabEGTD16,Kaduna,19/04/2025 07:04,7c5ad224-3250-41d1-b57a-458ffd340d4d
63d71c2f-4e85-4d4f-bb2d-780feccc3b04,Rice,3.0,1,,,1,,,5,---,---,5,SabEGTD16,Kaduna,19/04/2025 07:04,7c5ad224-3250-41d1-b57a-458ffd340d4d
00ad294b-e61c-44ca-9873-ebe980455e46,Rice,3.0,1,,,1,,,5,---,---,5,SabEGTD16,Kaduna,19/04/2025 07:04,7c5ad224-3250-41d1-b57a-458ffd340d4d
3aa10ea9-ad93-4445-9bbc-8fa208bb0d3a,Rice,3.0,1,,,1,,,5,---,---,5,SabEGTD16,Kaduna,19/04/2025 07:04,7c5ad224-3250-41d1-b57a-458ffd340d4d
dcf3ce26-2330-4d8a-b292-81494dadc61f,Rice,3.0,1,,,1,,,5,---,---,5,SabEGTD16,Kaduna,19/04/2025 07:04,7c5ad224-3250-41d1-b57a-458ffd340d4d
302a5c00-8f5a-41e5-ab08-ae15760a3fec,Rice,3.0,1,,,1,,,5,---,---,10,SabEGTD16,Kaduna,19/04/2025 07:04,7c5ad224-3250-41d1-b57a-458ffd340d4d
15f4deb5-4beb-4d3b-bc9a-0db16e280990,Rice,3.0,1,,,1,,,5,---,---,10,SabEGTD16,Kaduna,19/04/2025 07:04,7c5ad224-3250-41d1-b57a-458ffd340d4d
9bc7457a-f352-42d7-87c0-7c5b4dcf67af,Rice,3.0,1,,,1,,,10,---,---,5,SabEGTD16,Kaduna,19/04/2025 07:04,7c5ad224-3250-41d1-b57a-458ffd340d4d
f719da80-902e-4aee-8cc1-f06fca4459e1,Rice,6.0,1,,,1,,,1,---,---,1,Akk3YHI02,Gombe,19/04/2025 07:04,33cf0eaf-099c-4f1f-bf3e-cdae859b1f39
3b9933ea-1073-4894-bb68-8d837784295c,Rice,13.0,1,1,1,1,,,1,1,1,1,Beb1G2Q31,Kano,19/04/2025 07:05,3881ea86-d9cd-4fdb-9cc1-ed86f7a1ac5a
75a3f349-14a3-4226-bced-bac92f70d3e1,Rice,13.0,1,1,1,1,,,1,1,1,1,BebZI8218,Kano,19/04/2025 07:06,a1f08ca9-88ec-4445-9764-0c1088f90e99
e519b172-4690-4b8c-a95b-5aad469830ec,Rice,10.0,1,1,,,,,---,---,---,---,JahUG3I58,Jigawa,19/04/2025 07:07,379fc1ee-34ea-45f3-a2ae-ebb1031cf7e0
253c60dc-21be-45be-8476-92606e8d374a,Rice,6.0,1,1,,1,,,6,6,---,6,Gar0FOI00,Kano,19/04/2025 07:07,60464153-f136-48e1-92c8-fa249d86a698
a5708c71-b041-46f8-a6a4-245cce7d8703,Rice,6.0,1,1,,1,,,6,6,---,6,GarO2U048,Kano,19/04/2025 07:07,fac4578f-4e24-4849-a087-185fb1b83939
de1cbc70-d050-44e9-ae1c-e69971399ae2,Rice,6.0,1,1,,1,,,6,6,---,6,GarOWB600,Kano,19/04/2025 07:07,82f20fcd-bf68-4447-95d3-840f8b962147
ecf2da13-92f7-4e2d-b555-ef600c613ecb,Rice,6.0,1,1,,1,,,6,6,---,6,GarD5BJ29,Kano,19/04/2025 07:07,68ce36fe-1c69-4fc2-bf53-9e7349c66217
556846e5-e9ce-416c-9dae-dfd3e234efe8,Rice,6.0,1,,1,1,,,6,---,6,6,Gar69Q244,Kano,19/04/2025 07:07,5b57442f-7498-43fc-8c57-7c515f8cf536
94fd3719-0575-4df9-bb5c-d963eeaf6e28,Rice,13.0,1,1,1,1,,,1,1,1,1,BebDCAV15,Kano,19/04/2025 07:07,9119755d-289a-46d4-89b6-8a70cfd20219
a3a280e8-2ae0-4429-878e-62ba456719f1,Rice,13.0,1,1,1,1,,,1,1,1,1,Beb0PY805,Kano,19/04/2025 07:09,e878d083-3362-4099-9a02-05f09fd26c27
d88ce798-9075-4b43-be18-75f2c5f803fd,Rice,6.0,1,,,1,,,1,---,---,1,AkkJYR755,Gombe,19/04/2025 07:10,6f96102d-bdfd-4661-8f62-d52a886458f4
c17aa756-efe2-4452-886c-f0992c79f561,Rice,6.0,1,1,,,,,1,6,---,---,JahJY1P23,Jigawa,19/04/2025 07:10,44830781-1722-4909-9ba0-4dca91f7d8fa
f9f27e06-73db-427f-88bf-fd4b21b26061,Rice,10.0,1,1,,,,,10,6,---,---,JahQ50019,Jigawa,19/04/2025 07:10,ecb81998-77bd-457a-8c8d-e02f8b9eeaa4
4781de90-7ac7-407a-a5c7-6d304cf3c5d2,Rice,10.0,1,1,,,,,6,10,---,---,JahIDBU15,Jigawa,19/04/2025 07:10,7a0f4b81-aac4-4970-89f5-15708bdce9b9
55a4347a-9f8e-4cf5-90ed-6155c9ef1f3a,Rice,10.0,1,1,,,,,6,10,---,---,Jah8EKU55,Jigawa,19/04/2025 07:10,82d8cdaf-79ea-444f-a6ed-f3bb943fa47f
306c888c-b660-4fbd-b39a-28161591771a,Rice,10.0,1,1,,,,,6,6,---,---,Jah0G7B58,Jigawa,19/04/2025 07:10,88d0ea9a-7606-40b2-99ec-53f020344391
b3d3dbde-3c98-4608-b5a4-4ae9b9857cfa,Rice,10.0,1,1,,,,,6,6,---,---,Jah3L8734,Jigawa,19/04/2025 07:10,a77b3b9b-b57f-456b-9503-705a5d5798dd
82a9e2bd-d185-42b6-80df-83511dfbfd47,Rice,10.0,1,1,,,,,6,6,---,---,Jah2IRM08,Jigawa,19/04/2025 07:10,ca68b28f-b1c4-44bc-bf1b-34c779d3bb4e
babf817c-a5d9-4b53-9f9a-c670a1cc4f2a,Rice,11.0,1,1,,,,,6,6,---,---,JahF9YN32,Jigawa,19/04/2025 07:11,d25f8242-5d73-4257-9113-ada6b06a48a8
72e6d683-43f6-4b93-aa91-8d8d973d8722,Rice,10.0,1,1,,,,,2,10,---,---,Jah8EKU55,Jigawa,19/04/2025 07:11,82d8cdaf-79ea-444f-a6ed-f3bb943fa47f
58fa98c9-1f5b-4817-a9d3-ccb191e4af85,Rice,18.0,1,1,,,,,10,10,---,---,Jah9U5U00,Jigawa,19/04/2025 07:11,81b6adaa-2d69-4c65-bcfb-003699fe0166
ce0e2d23-e35b-426f-a630-155046f60d86,Rice,18.0,1,1,,,,,11,10,---,---,Jah2IRM08,Jigawa,19/04/2025 07:11,ca68b28f-b1c4-44bc-bf1b-34c779d3bb4e
de233590-2916-4401-aa75-d782ad329113,Rice,10.0,1,1,,,,,6,10,---,---,JahCUQL50,Jigawa,19/04/2025 07:11,ccac6a48-5b4f-4b4c-8348-6e7e3eef81e4
2a814992-bc6a-46f6-9741-d02c55b20ba8,Rice,10.0,1,,,,,,6,---,---,---,JahIDBU15,Jigawa,19/04/2025 07:11,7a0f4b81-aac4-4970-89f5-15708bdce9b9
2e6c2231-b40b-4d71-bfe8-927a7bdccf3a,Rice,6.0,1,1,,,,,10,2,---,---,Jah9U5U00,Jigawa,19/04/2025 07:11,81b6adaa-2d69-4c65-bcfb-003699fe0166
e9873bb3-80e0-40b6-a377-bef4f361beaf,Rice,10.0,1,1,,,,,6,6,---,---,Jah0G7B58,Jigawa,19/04/2025 07:11,88d0ea9a-7606-40b2-99ec-53f020344391
2a390556-7322-4d3e-bab4-26063244e4c5,Rice,10.0,1,1,,,,,10,6,---,---,JahMLAN13,Jigawa,19/04/2025 07:11,e7f849dd-d0fe-47fa-85d5-0c5f8e24741b
8a344ae4-466f-4b8f-9722-1a9bbed8b57f,Rice,10.0,1,1,,,,,6,10,---,---,JahROEH13,Jigawa,19/04/2025 07:11,1656bca2-8cab-42bb-b074-14271c4203b3
5b9682c2-2d49-4e72-8938-1fe4d31f0f76,Rice,10.0,1,1,,,,,10,6,---,---,JahYGTY58,Jigawa,19/04/2025 07:11,aeb06ac4-711f-42b1-9c80-8bb92bfebf6d
fa8714d3-2e57-4f6d-9872-bfb70696f523,Rice,10.0,1,1,,,,,6,10,---,---,JahYOJU54,Jigawa,19/04/2025 07:11,4d5ed395-d293-4cbe-a74d-e3bea5bbf048
a3aea83f-32cb-48d4-9ecf-893af3c08235,Rice,10.0,1,1,,,,,11,9,---,---,JahROEH13,Jigawa,19/04/2025 07:11,1656bca2-8cab-42bb-b074-14271c4203b3
2332ed81-7ab0-41d3-9a9d-9abb0c723198,Rice,10.0,1,1,,,,,10,5,---,---,JahMLAN13,Jigawa,19/04/2025 07:11,e7f849dd-d0fe-47fa-85d5-0c5f8e24741b
f5f34c9f-d7e4-430e-b078-e1f11a3be825,Rice,10.0,1,1,,,,,5,10,---,---,Jah0G7B58,Jigawa,19/04/2025 07:11,88d0ea9a-7606-40b2-99ec-53f020344391
a602ba20-bc16-4718-aa37-91d652235809,Rice,10.0,1,1,,,,,10,8,---,---,JahROEH13,Jigawa,19/04/2025 07:11,1656bca2-8cab-42bb-b074-14271c4203b3
1b96cea4-7fa6-49f8-b5bc-fb71d9866275,Rice,10.0,1,1,,,,,10,11,---,---,JahQ50019,Jigawa,19/04/2025 07:11,ecb81998-77bd-457a-8c8d-e02f8b9eeaa4
517b63c4-82f5-441b-8c12-cc3944850433,Rice,10.0,1,1,,,,,10,10,---,---,JahF9YN32,Jigawa,19/04/2025 07:11,d25f8242-5d73-4257-9113-ada6b06a48a8
5ed1c988-1b57-4e86-aee7-5b1ccb81cb28,Rice,10.0,1,1,,,,,8,7,---,---,Jah9U5U00,Jigawa,19/04/2025 07:11,81b6adaa-2d69-4c65-bcfb-003699fe0166
3543a1e4-54e6-4e2c-b1d6-67fba9771ce3,Rice,10.0,1,1,,,,,10,10,---,---,JahF9YN32,Jigawa,19/04/2025 07:11,d25f8242-5d73-4257-9113-ada6b06a48a8
aabf40cc-4d9d-4c9a-9875-129de7197fc0,Rice,10.0,1,1,,,,,10,11,---,---,JahPRCT50,Jigawa,19/04/2025 07:11,df6e2ce8-874e-48d8-8bcc-88bcbc60b413
e8d23886-92e9-4f91-8157-bdb790f79685,Rice,10.0,1,1,,,,,6,6,---,---,JahVJ0I57,Jigawa,19/04/2025 07:11,62dcf824-5c08-4184-8f80-8d2c4dcf3b8e
0d755a77-108e-4e35-9935-ea93c92da4d9,Rice,10.0,1,1,,,,,6,6,---,---,JahYOJU54,Jigawa,19/04/2025 07:11,4d5ed395-d293-4cbe-a74d-e3bea5bbf048
71d0d0b8-aa87-4860-91d4-0279212e1e37,Rice,10.0,1,1,,,,,10,11,---,---,Jah0G7B58,Jigawa,19/04/2025 07:11,88d0ea9a-7606-40b2-99ec-53f020344391
8791bbe6-f73a-46bd-a5a1-44bce97cfe19,Rice,10.0,1,1,,,,,10,8,---,---,JahQ50019,Jigawa,19/04/2025 07:11,ecb81998-77bd-457a-8c8d-e02f8b9eeaa4
94341372-6b9c-4e2a-afe3-ec1939dcd3c5,Rice,6.0,1,1,,,,,1,6,---,---,JahJY1P23,Jigawa,19/04/2025 07:11,44830781-1722-4909-9ba0-4dca91f7d8fa
77714eff-d771-46e9-85b5-efcd2a63da32,Rice,13.0,1,1,1,1,,,1,1,1,1,BebZI8218,Kano,19/04/2025 07:12,a1f08ca9-88ec-4445-9764-0c1088f90e99
751d990f-3676-4b36-b6ac-bf12c1785480,Rice,6.0,1,,,,,,1,---,---,---,AkkNVPK30,Gombe,19/04/2025 07:13,c1432cc1-81d6-4f29-8552-24446ceeb630
a57738ff-af59-4959-96bf-5b9b666e80b0,Rice,10.0,1,1,,,,,1,6,---,---,JahSAYM45,Jigawa,19/04/2025 07:14,ad015beb-90fa-4b0e-9bca-1b7500c7f3d0
7fb95e47-1b18-4e07-a3fa-b8c1f2ed4f4e,Rice,6.0,1,,,,,,1,---,---,---,AkkVQAD17,Gombe,19/04/2025 07:14,5e555542-6a56-4cc7-9a83-72fff83dbe70
f4572b08-4f90-4cde-97cd-c3d1323121b2,Rice,6.0,1,1,,,,,1,6,---,---,JahBA5Q18,Jigawa,19/04/2025 07:16,ccd56987-947d-425b-9c1f-a774bdea60e2
eb80bd85-63e7-481a-9a90-d35031993964,Rice,6.0,1,,,,,,1,---,---,---,KwaQQXB42,Gombe,19/04/2025 07:16,acd8c5d4-b89f-416d-acb1-e9029894923d
8fb0bb77-36a5-4405-9dd8-ce253b5d769e,Rice,13.0,1,1,1,1,,,1,1,1,1,Beb17SN30,Kano,19/04/2025 07:17,feb213ec-5ec1-4abd-a7a6-9fcdac00f603
0cab4be5-df33-440c-9608-0e5c012e0a6d,Rice,6.0,1,,,,,,1,---,---,---,KwaJ1N051,Gombe,19/04/2025 07:18,57d802e1-8666-44fe-ab09-7a3ae4b1149c
21ad2ec1-7d70-4431-84a4-156297210a84,Rice,6.0,1,,,,,,1,---,---,---,Kwa8TVT45,Gombe,19/04/2025 07:19,6db5c937-9089-4961-ac5f-ad45ae1b23aa
11018416-aec8-4455-9d2e-bedd568e6ce5,Rice,6.0,1,1,,,,,1,6,---,---,Jah9JAL39,Jigawa,19/04/2025 07:19,973ff4e1-b203-43a7-a148-48562fc382bf
b6d3dca6-8a8d-4139-ac22-c3fc595348ab,Rice,6.0,1,,,,,,1,---,---,---,KwaKBPJ17,Gombe,19/04/2025 07:21,d217a7be-abbc-4d5e-a878-e66bea1ac654
57448317-d5ba-495b-9186-fed2f692ac97,Rice,6.0,1,,,,,,1,---,---,---,ShoTEOS12,Gombe,19/04/2025 07:23,415b6f3b-d89f-4362-ab87-7680600bde26
9c519218-6af2-4f61-9098-147cabac7da7,Rice,6.0,1,1,1,,,,6,3,3,---,Jah6FQS10,Jigawa,19/04/2025 07:24,6e68449c-2211-4bd6-95ac-17585a72371c
7a34620d-6afb-492e-a838-4fdc875e7971,Rice,6.0,1,1,1,1,,,6,3,6,3,Jah6FQS10,Jigawa,19/04/2025 07:24,6e68449c-2211-4bd6-95ac-17585a72371c
d2ce8b77-863f-4143-bf3d-447941add613,Rice,6.0,1,1,1,,,,3,3,3,---,JahMB0O49,Jigawa,19/04/2025 07:24,18f494c3-8ee4-4fc4-b0bd-b5430e9af654
4f1da028-9adf-4ccb-8465-b5164eae476c,Rice,6.0,1,1,1,,,,3,3,3,---,JahPYNK23,Jigawa,19/04/2025 07:24,7cc862f8-72ff-4f8e-9ef8-6ee35a69f3c1
a39211d0-f972-45f0-a584-994edcd420d6,Rice,6.0,1,1,1,1,,,6,3,3,6,JahWHK730,Jigawa,19/04/2025 07:24,3c3046be-6496-4faf-91d1-b30d0280c9ee
4fc6b208-fc93-4cf8-93ad-661bb5eb4c1a,Rice,6.0,1,,,,,,1,---,---,---,ShoDN3P03,Gombe,19/04/2025 07:24,e93ac35e-25ef-47f5-823f-c18197996034
6dde09eb-b90a-4fbd-8940-b0f956c49769,Rice,6.0,1,,,,,,1,---,---,---,Kwa6LR705,Gombe,19/04/2025 07:25,9725ab12-ed7e-4198-8490-190be1433bba
00699160-f6fa-4700-82bd-a4e5138f4deb,Rice,6.0,1,,,,,,1,---,---,---,KwaHN6T01,Gombe,19/04/2025 07:25,3063ad06-8eb2-4082-9383-6e698c8f0fa6
a674fd6a-787a-44ed-bf17-727c182c0d16,Rice,10.0,1,1,1,1,,,1,2,1,1,JahXDRA35,Jigawa,19/04/2025 07:26,79c0451f-0781-4908-90c8-3f893f255964
09310673-35bb-436a-a2c0-5dc4ad5a3976,Rice,6.0,1,,,,,,1,---,---,---,KwaED4R38,Gombe,19/04/2025 07:27,bdd00139-048e-4732-a7df-5714e805b5a0
3027d459-e98c-457e-bd80-eec468fa1d9a,Rice,6.0,1,,,,,,1,---,---,---,KwaHIKX41,Gombe,19/04/2025 07:27,0cc90efb-f69a-4284-85b7-3f3cc0850060
f6ed4141-d525-4bb5-be77-51a9ace7fea8,Rice,6.0,1,,,,,,1,---,---,---,KwaHN6T01,Gombe,19/04/2025 07:28,3063ad06-8eb2-4082-9383-6e698c8f0fa6
0e2048e6-60b7-464d-972e-46dbf2e4b789,Rice,6.0,,,1,,,,---,---,3,---,Gar1ME355,Kano,19/04/2025 07:30,bb429ce3-1090-40da-9e8c-cd986aa1e63c
4c0eca26-11df-4181-b9ce-7be251698a92,Rice,6.0,1,1,,1,,,3,3,---,6,GarXZ7C23,Kano,19/04/2025 07:30,675e5677-3011-45fc-8d06-d78fc9d9f6c9
c4fd0b78-144c-4990-93c8-b46d116e9623,Rice,6.0,,,,1,,,---,---,---,3,Gar4D0C55,Kano,19/04/2025 07:30,2d1762a1-1f06-40c1-83ae-2ac8ba4ffac5
cdaed160-0b8c-49e7-8fd0-c81abf77fa5a,Rice,6.0,,,,1,,,---,---,---,3,Gar99RU49,Kano,19/04/2025 07:30,7093b68e-08ae-4cd9-a158-052b61cc7787
27a89ee3-def6-4c3b-8308-42f01a802369,Rice,6.0,,,,1,,,---,---,---,3,GarD4F359,Kano,19/04/2025 07:30,ce8ec67a-8b7c-4654-ae50-bc9d7dcb9626
338eee86-16ae-4951-9d6d-d24046a6abc6,Rice,6.0,1,,,,,,1,---,---,---,ShoPP1654,Gombe,19/04/2025 07:32,39e77ff5-70db-46e3-99ee-d84b74c01984
482634c8-9293-423f-904d-fb6de616b90b,Rice,7.0,1,1,,1,,,2,20,---,1,Beb79GK23,Kano,19/04/2025 07:32,caa764bd-0cc1-4190-87d7-577b7716062b
92bd0ab1-11c6-4fe6-ac74-d7f9b1c9501d,Beans,8.0,,1,,1,,,---,10,---,1,Beb22QM57,Kano,19/04/2025 07:32,bafff049-d94d-4abd-93c4-f6eaa3cfe0d1
71e6fa00-8143-4e8e-8ed2-3d67b04c50e8,Soya_Bean,8.0,,,,1,,,---,---,---,1,Beb2TUL47,Kano,19/04/2025 07:32,d3975e58-2231-4891-bc52-1f16342b4d22
14d8628b-590d-4185-befe-3a75e6fd0dfb,Rice,7.0,1,1,,1,,,7,10,---,1,BebUC8720,Kano,19/04/2025 07:32,f4b4ebfb-e209-4db3-ad3d-50dc503736f2
d2e08e6a-9be0-4881-a0dd-0a5b8bbc8f03,Rice,7.0,1,1,,1,,,2,10,---,1,BebYI7O53,Kano,19/04/2025 07:32,9598b47a-6395-40bb-954e-86d6256bb64b
478361cb-c4ec-4aa4-b45b-1de5f78236e0,Rice,8.0,1,1,,1,,,2,10,---,1,BebQVML03,Kano,19/04/2025 07:32,98612b8c-41b3-4783-b0eb-e6f6b81ee746
e2737cd9-50d7-4370-97d0-7314d252d422,Soya_Bean,8.0,,,1,1,,,---,---,1,1,BebTT4R19,Kano,19/04/2025 07:32,6da777c7-6512-45b4-b166-6280da018ea9
27c27d68-b1a0-409b-8884-0203c7ab4c87,Rice,6.0,1,1,,,,,1,6,---,---,Jah1LPI27,Jigawa,19/04/2025 07:32,59e2b97b-7dd5-448a-9291-882b0d68a36d
706d8673-00ab-42bb-9803-37a956321f78,Rice,36.0,,,,,1,,---,---,---,---,Gom0BWR58,Adamawa,19/04/2025 07:32,2f36a222-4fff-4c03-94e5-67701231d58d
e42465fc-164b-4cb3-9306-c8c3ed9123bf,Rice,6.0,1,,,,,,1,---,---,---,ShoNXRP34,Gombe,19/04/2025 07:33,d177add9-f588-4134-ab90-b5dae3fc2ef6
9a94c82d-7d84-4ae3-a3f9-1b6f7deefe23,Rice,50.0,1,1,1,1,,,10,10,10,30,RinYTPQ50,Jigawa,19/04/2025 07:35,58cb590c-6ac2-4876-a3f4-d7f11ff45b55
32c39f03-2929-4882-b5f6-395268a5b273,Rice,10.0,1,,,,,,10,---,---,---,Jah3L8734,Jigawa,19/04/2025 07:37,a77b3b9b-b57f-456b-9503-705a5d5798dd
67aeb551-9768-4e7a-a70b-efb0788ea19a,Rice,10.0,1,1,,,,,6,6,---,---,Jah0G7B58,Jigawa,19/04/2025 07:37,88d0ea9a-7606-40b2-99ec-53f020344391
da446801-d0b6-41f3-8dc7-3d3c2f10d8e0,Rice,10.0,1,1,,,,,10,10,---,---,JahF9YN32,Jigawa,19/04/2025 07:37,d25f8242-5d73-4257-9113-ada6b06a48a8
50accdb9-a216-4db8-961e-f737a898680d,Rice,10.0,1,1,1,1,,,10,10,10,20,Rin2UJT12,Jigawa,19/04/2025 07:37,949a9f7c-fe4d-4086-b013-e2d544a328ea
908f0585-3680-4fe4-b15e-fe111bbbb5a1,Rice,10.0,1,1,,,,,8,10,---,---,Jah2IRM08,Jigawa,19/04/2025 07:37,ca68b28f-b1c4-44bc-bf1b-34c779d3bb4e
ea99d290-db74-4eba-862c-c4b7d6d2c0dd,Rice,10.0,1,1,,,,,40,10,---,---,JahF9YN32,Jigawa,19/04/2025 07:37,d25f8242-5d73-4257-9113-ada6b06a48a8
d1aeb5e8-5551-4359-93a4-a9335997a1a1,Rice,10.0,1,1,,,,,10,20,---,---,JahPRCT50,Jigawa,19/04/2025 07:37,df6e2ce8-874e-48d8-8bcc-88bcbc60b413
d93a9d63-7c4d-4adc-8ff8-91da998782bd,Rice,10.0,1,1,,,,,10,10,---,---,JahVJ0I57,Jigawa,19/04/2025 07:37,62dcf824-5c08-4184-8f80-8d2c4dcf3b8e
fcc4962b-1fb5-4d8b-b5f0-eedd35e9750f,Rice,10.0,1,1,,,,,10,10,---,---,JahYOJU54,Jigawa,19/04/2025 07:38,4d5ed395-d293-4cbe-a74d-e3bea5bbf048
f88ca87e-b586-4f51-80cd-f6824247426c,Rice,10.0,1,1,,,,,10,10,---,---,JahF9YN32,Jigawa,19/04/2025 07:38,d25f8242-5d73-4257-9113-ada6b06a48a8
0472e75a-464c-4da2-b657-8428bbf88cb1,Rice,10.0,1,1,,,,,10,10,---,---,Jah8EKU55,Jigawa,19/04/2025 07:38,82d8cdaf-79ea-444f-a6ed-f3bb943fa47f
814c88e6-9f9a-4960-a1d0-b668a81c1ef8,Rice,10.0,1,1,,,,,10,10,---,---,JahIDBU15,Jigawa,19/04/2025 07:38,7a0f4b81-aac4-4970-89f5-15708bdce9b9
59e78d81-fa66-48cc-88a3-97ad18a1d21e,Rice,10.0,1,1,,,,,10,10,---,---,Jah2IRM08,Jigawa,19/04/2025 07:38,ca68b28f-b1c4-44bc-bf1b-34c779d3bb4e
d23c6e94-6e40-4746-b7ea-1f2d3ee194ac,Rice,10.0,1,1,,,,,10,15,---,---,Jah3L8734,Jigawa,19/04/2025 07:38,a77b3b9b-b57f-456b-9503-705a5d5798dd
0f8a061a-c3e2-451b-9d8f-7cf872393d77,Rice,10.0,1,1,,,,,10,10,---,---,Jah9U5U00,Jigawa,19/04/2025 07:38,81b6adaa-2d69-4c65-bcfb-003699fe0166
ef31f2ee-08bc-4483-8f7c-ed092ae80d12,Rice,10.0,1,1,,,,,10,10,---,---,JahYGTY58,Jigawa,19/04/2025 07:38,aeb06ac4-711f-42b1-9c80-8bb92bfebf6d
330c669c-efad-4f0e-85f8-8b7815682633,Rice,10.0,1,1,,,,,10,10,---,---,JahMLAN13,Jigawa,19/04/2025 07:38,e7f849dd-d0fe-47fa-85d5-0c5f8e24741b
f954fc80-5f61-4e10-8ac4-ee24c4bb54ea,Rice,3.0,1,,,1,,,5,---,---,5,Sab96LA23,Kaduna,19/04/2025 07:39,ff8d470c-b2bf-44c3-90c7-8e39a2112913
35062f3d-8bb4-4148-9722-cd5a7cfd84af,Rice,3.0,1,,,1,,,10,---,---,5,Sab96LA23,Kaduna,19/04/2025 07:39,ff8d470c-b2bf-44c3-90c7-8e39a2112913
a996d53b-0ddd-4a6a-9a35-7af7474031ea,Rice,3.0,1,,,1,,,5,---,---,5,Sab96LA23,Kaduna,19/04/2025 07:39,ff8d470c-b2bf-44c3-90c7-8e39a2112913
c8259b5c-2793-4db1-b0bd-21e183528b8a,Rice,3.0,1,,,1,,,5,---,---,5,Sab96LA23,Kaduna,19/04/2025 07:39,ff8d470c-b2bf-44c3-90c7-8e39a2112913
8c063585-25c8-46e1-a6e9-08425d67d83f,Rice,3.0,1,,,1,,,5,---,---,5,Sab96LA23,Kaduna,19/04/2025 07:39,ff8d470c-b2bf-44c3-90c7-8e39a2112913
897666c1-8f43-4019-a103-1b1a975c34b1,Rice,3.0,1,,,1,,,5,---,---,5,Sab96LA23,Kaduna,19/04/2025 07:39,ff8d470c-b2bf-44c3-90c7-8e39a2112913
8b21c5f6-1db3-4186-bd7d-e3dbbf239648,Rice,3.0,1,,,1,,,5,---,---,5,Sab96LA23,Kaduna,19/04/2025 07:39,ff8d470c-b2bf-44c3-90c7-8e39a2112913
7a0314ff-4a11-4833-8cfa-af21ca666acb,Rice,3.0,1,,,1,,,5,---,---,10,Sab96LA23,Kaduna,19/04/2025 07:39,ff8d470c-b2bf-44c3-90c7-8e39a2112913
a8db5be5-18a2-4faa-ad4b-2708d81fd056,Rice,3.0,1,,,1,,,10,---,---,10,Sab96LA23,Kaduna,19/04/2025 07:39,ff8d470c-b2bf-44c3-90c7-8e39a2112913
ed6f6aa5-df0b-448a-9baf-b657ef9e7926,Rice,3.0,1,,,1,,,10,---,---,10,Sab96LA23,Kaduna,19/04/2025 07:39,ff8d470c-b2bf-44c3-90c7-8e39a2112913
121748b6-9fba-4716-a298-4034dee803a9,Rice,3.0,1,,,1,,,5,---,---,5,Sab96LA23,Kaduna,19/04/2025 07:39,ff8d470c-b2bf-44c3-90c7-8e39a2112913
29be8f85-e85a-4470-9051-f4c8d0088fc3,Rice,3.0,1,,,1,,,5,---,---,5,Sab96LA23,Kaduna,19/04/2025 07:39,ff8d470c-b2bf-44c3-90c7-8e39a2112913
