formid,C1  What is the **Gender** of your cooperative members? (Menene **Jinsi** na membobin haɗin gwiwar ku?),C2  What is the **Age** of your cooperative members? (Yaya adadi shekarun membobin kungiyan haɗin gwiwar ku?),D1  Which **State** is your cooperative's main location of Operation? (Wace **Jiha** ce babban wurin aikin haɗin gwiwar ku?),E2  Which **Major** business area does your cooperative operate? (Wane **babban yanki na kasuwanci** kungiyar ku ke gudanar da hadin gwiwar ku?),F1  What is the nature of your cooperative's members enterprises? (Yaya yanayin kasuwancin membobinku yake?),F2  Of the following crops which is the major crop grown by your members? (Wanne ne daga cikin wadannan amfanin gona ne membobi suka fi nomawa?),G1  Does your cooperative have elected excos? (Shin ƙungiyar haɗin gwiwar ku ta zaɓi shugabanni?),G21  Does your cooperative **own** an **active bank account**? (Shin haɗin gwiwar ku na da **asusun banki mai aiki**?),form/Location/Implementing_partner,form/generatedCooperativeuniqueid,completed_time,E1  Do you have any Joint business venture operated by the cooperative? (Ko kungiyar ku tana aikin hadin gwiwa?),username,received_on
4b078ce8-77bd-4da5-b80c-321bf2da394a,Male,Youth,Kaduna,Agro-Exporter,Producer/Processor,Rice,Yes,Yes,WOFAN,Ika6I721,19/02/2023 10:34,Yes,ika05,31/01/2023 09:47
60860edf-b9d2-4f75-8ac5-902104baf383,Male,Youth,Kaduna,Agro-Trader,Producer/Processor,Groundnut,Yes,Yes,WOFAN,IkaP2O35,19/02/2023 16:43,Yes,ika05,31/01/2023 09:47
f553a300-db19-4049-8843-051a49014e0c,Female,Both,Kano,Processing,Processor,---,Yes,No,WOFAN,TofRV139,19/02/2023 15:30,Yes,tof05,31/01/2023 09:47
c34ae268-875a-42ce-ae9a-9f0d182a8656,Male,Adult,Benue,Production,Producer/Processor,Rice,Yes,No,PVNL,GweRHI28,20/02/2023 05:53,Yes,gwe01,05/02/2023 08:17
88c45af7-e2ce-4fe8-b4a1-e043d6c61337,Female,Youth,Kano,Processing,Processor,---,Yes,No,WOFAN,Beb7NP21,19/02/2023 11:23,Yes,beb01,05/02/2023 08:17
5ebb6603-d9b3-4ced-819e-864228c6d1f0,Female,Adult,Bauchi,---,Producer/Processor,Rice,No,No,WOFAN,Das0JC53,18/02/2023 09:32,No,das03,06/02/2023 09:00
cbc289af-4590-4b7a-8c2f-60ed5b1eb96e,Both,Both,Kano,Production,Processor,---,Yes,Yes,WOFAN,GarEBV58,19/02/2023 10:01,Yes,gmm04,07/02/2023 09:12
279b6739-743a-4740-bcd1-cfbdf13c31cb,Female,Youth,Benue,Agro-Input_Dealer,Producer/Processor,Rice,Yes,Yes,PVNL,MarA9V37,20/02/2023 06:58,Yes,mak02,08/02/2023 09:13
c2be544a-3ddc-4226-ad7a-083015e0bf4b,Female,Youth,Kaduna,Production,Producer/Processor,Rice,Yes,No,PVNL,JabWWA16,18/02/2023 08:26,Yes,jab09,09/02/2023 09:30
1ca0a30a-29e0-494e-9426-ff43095a0d86,Female,Youth,Kaduna,---,Producer/Processor,Rice,Yes,Yes,PVNL,JabGRN06,18/02/2023 10:06,No,jab09,01/02/2023 08:17
1c82c9eb-82cc-44a5-9a82-a1b53c750fd9,Female,Youth,Jigawa,Processing,Processor,---,Yes,No,WOFAN,TauNTA40,19/02/2023 10:04,Yes,tau08,02/02/2023 08:17
03c062af-94a2-408f-9fa8-bae727864e06,Both,Both,Kano,---,Producer,Maize,Yes,Yes,WOFAN,TofYAP19,20/02/2023 07:41,No,tof21,03/02/2023 08:17
925c4dca-1938-40e2-9acd-afd1ed2b5ee8,Both,Both,Kano,Production,Processor,---,Yes,Yes,WOFAN,TofB2C28,20/02/2023 07:50,Yes,tof41,04/02/2023 08:17
78a787ff-099c-40ab-8af9-7d43aa924706,Female,Both,Kaduna,Production,Producer/Processor,Rice,Yes,No,PVNL,ZanQ1J49,20/02/2023 07:48,Yes,zan05,05/02/2023 08:17
3a3dc61a-19d5-4207-a0d7-f8c680852660,Male,Both,Benue,Production,Producer,Rice,Yes,No,PVNL,GumV1L10,18/02/2023 15:40,Yes,gum02,06/02/2023 09:00
318d01ff-7d61-4ea3-9e82-b5670fad481a,Female,Both,Kaduna,---,Producer/Processor,Rice,Yes,No,PVNL,ZanRTC48,20/02/2023 08:01,No,zan10,07/02/2023 09:12
ceeec277-0dbf-413d-b436-b633c58dc676,Female,Both,Benue,---,Producer/Processor,Rice,Yes,No,PVNL,GweVW739,20/02/2023 08:01,No,gwe06,08/02/2023 09:13
f295fff1-d211-4444-b603-21edfbbd5e07,Female,Youth,Benue,Processing,Producer/Processor,Groundnut,Yes,No,PVNL,Oju6R402,20/02/2023 08:09,Yes,oju03,09/02/2023 09:30
85968e26-dd5b-41fa-9be5-0c9329d8d9b2,Male,Youth,Nasarawa,Production,Producer,Rice,Yes,No,PVNL,AweR3K15,19/02/2023 13:41,Yes,awe02,19/02/2023 09:30
ec68660b-4794-452b-bb2c-188d5e034ddb,Female,Both,Nasarawa,Production,Producer/Processor,Rice,Yes,No,PVNL,DomGD746,16/02/2023 09:35,Yes,dom03,10/02/2023 09:34
069ded6e-4929-4f76-89df-a88307a729a5,Female,Both,Jigawa,Agro-Input_Dealer,Processor,---,Yes,Yes,WOFAN,JahSOT44,20/02/2023 08:17,Yes,jah13,11/02/2023 09:34
b51aab41-5ffe-4758-adeb-17caafdaf78a,Female,Both,Kaduna,---,Producer/Processor,Rice,Yes,Yes,PVNL,JabDWT17,20/02/2023 08:17,No,jab04,13/02/2023 09:33
541e2deb-19f4-4b29-a028-41679f2b652e,Female,Youth,Kano,Production,Processor,---,Yes,No,WOFAN,GarN7831,17/02/2023 12:01,Yes,gmm41,14/02/2023 09:34
3ee6e79e-2ab5-4302-a87d-e5dd98034c73,Both,Both,Jigawa,Agro-Input_Dealer,Producer,Groundnut,Yes,Yes,WOFAN,JahBQ241,20/02/2023 08:30,Yes,jah04,15/02/2023 09:35
64ec2ae2-8482-4954-884c-080dd0a67418,Male,Youth,Nasarawa,Production,Producer,Rice,Yes,No,PVNL,DomVDL28,20/02/2023 08:37,Yes,dom04,16/02/2023 09:37
e7e6368b-3aa8-49d2-9dbb-744f67c248ce,Female,Both,Kaduna,Agro-Trader,Producer/Processor,Maize,Yes,No,PVNL,KadIBD22,20/02/2023 08:38,Yes,kds09,17/02/2023 09:26
9a26d41e-9617-46e2-adea-d62197ec5456,Female,Adult,Bauchi,Production,Producer/Processor,Rice,Yes,Yes,WOFAN,BauF0F54,19/02/2023 20:18,Yes,bau05,18/02/2023 08:56
30adace1-7923-487f-bc4d-11e923ff2ff0,Both,Both,Kano,Production,Producer/Processor,Sorghum,Yes,Yes,WOFAN,GarF0715,20/02/2023 08:50,Yes,gmm37,04/02/2023 09:41
93fb2dbb-3b99-4d45-b385-4d7d2b61e583,Male,Adult,Kano,Production,Producer,Maize,Yes,Yes,WOFAN,BagF9O37,20/02/2023 08:46,Yes,tof24,03/02/2023 09:33
a991e3f7-846d-4818-8c3b-3bc445fb4b09,Both,Youth,Jigawa,Processing,Producer/Processor,Groundnut,Yes,Yes,WOFAN,JahP3511,20/02/2023 08:52,Yes,jah01,02/02/2023 09:44
43fafa1f-f250-47a7-86c5-06f80bce43eb,Both,Both,Kano,Production,Producer,Groundnut,Yes,Yes,WOFAN,TofPFS03,20/02/2023 07:57,Yes,tof23,01/02/2023 09:45
6565a25a-c5de-459b-b74d-593fd73917c3,Male,Both,Kaduna,Production,Producer,Rice,Yes,No,PVNL,ZanKG946,20/02/2023 09:01,Yes,zan01,30/01/2023 09:47
71e3969f-e9e6-4b2e-a32f-b7bf7f46e2ca,Both,Both,Kano,Agro-Input_Dealer,Producer,Rice,Yes,No,WOFAN,BebQ9821,20/02/2023 09:01,Yes,beb34,29/01/2023 09:47
f978e13b-9110-458d-ab06-cd272c8b2cad,Female,Youth,Benue,Production,Producer/Processor,Rice,Yes,Yes,PVNL,MarRAQ03,20/02/2023 08:52,Yes,mak02,28/01/2023 09:47
d754f285-71dc-4fda-a2fa-872e8a810d6f,Female,Adult,Benue,---,Producer,Rice,Yes,No,PVNL,Gwe8X217,20/02/2023 09:21,No,gwe09,27/01/2023 09:47
061c7102-d1c1-4018-bd36-207b2545ac02,Female,Both,Jigawa,Agro-Input_Dealer,Producer,Groundnut,Yes,No,WOFAN,JahD2X39,20/02/2023 09:23,Yes,jah09,26/01/2023 09:47
b6b81e28-aed5-4d8a-8a26-674b4835b9f7,Female,Both,Kaduna,---,Producer/Processor,Maize,Yes,No,PVNL,KadI4005,20/02/2023 09:25,No,kds05,25/01/2023 09:47
fbbef3c5-b1db-4a9a-b162-dd882c23a3cd,Female,Both,Kaduna,---,Producer/Processor,Rice,Yes,No,PVNL,ZanBCK00,20/02/2023 07:10,No,zan07,24/01/2023 09:47
8c7803d8-3e5d-49d5-9dd2-e2d9525c5063,Both,Both,FCT,Processing,Producer/Processor,Maize,Yes,No,WOFAN,BwaKHB54,20/02/2023 08:45,Yes,bwa06,23/01/2023 09:47
2b77ed43-31dd-4222-ad28-16c1f1b1b249,Female,Both,Jigawa,Processing,Producer,Groundnut,Yes,Yes,WOFAN,JahXXK40,20/02/2023 09:33,Yes,jah29,22/01/2023 09:47
4908d339-2078-4e63-a157-5dc8c4556e0e,Both,Both,Kano,Production,Producer/Processor,Rice,Yes,No,WOFAN,BebVIR41,20/02/2023 09:30,Yes,beb16,21/01/2023 09:47
20b0b0a7-90e4-41cf-aa47-a25a460ee207,Female,Both,Kaduna,---,Producer/Processor,Maize,Yes,No,PVNL,ChiDUC20,20/02/2023 09:15,No,chk02,31/01/2023 09:47
2c371b45-ecb1-47c6-ad9c-085bca45b6d0,Female,Both,Kaduna,---,Producer,Rice,No,No,PVNL,JabACE27,20/02/2023 09:36,No,jab12,31/01/2023 09:47
7188136b-8c64-49ed-bf1b-a2bb60eee98b,Male,Both,Benue,Production,Processor,---,Yes,Yes,PVNL,GumVAQ45,20/02/2023 09:39,Yes,gwe03,31/01/2023 09:47
d748ee6a-35e8-4970-b224-18de9d6ec625,Male,Adult,Kaduna,---,Producer,Rice,Yes,No,PVNL,JabLBZ54,20/02/2023 08:36,No,jab10,31/01/2023 09:47
38383e8a-8fec-4334-893c-239dd67e6eb0,Male,Both,Jigawa,Production,Producer/Processor,Groundnut,No,Yes,WOFAN,JahHSG46,20/02/2023 09:41,Yes,jah22,31/01/2023 09:47
80697d6e-1530-4b33-bfd2-0eb4c8ca52b8,Both,Both,Kano,Production,Producer,Maize,Yes,Yes,WOFAN,GarHS012,20/02/2023 09:43,Yes,gmm46,05/02/2023 08:17
c56331ca-6bf8-4642-bb4f-55e0b6db5a64,Both,Both,Kano,Mechanization_service_provider,Processor,---,Yes,No,WOFAN,BebJTD16,20/02/2023 09:43,Yes,beb38,05/02/2023 08:17
0b619892-d0a1-4248-a455-01cf65655c6d,Both,Both,Kano,Production,Processor,---,Yes,No,WOFAN,Tof2E328,20/02/2023 09:56,Yes,tof39,06/02/2023 09:00
786b90a0-0d02-4d0c-8b7a-9995f4e18eb4,Both,Both,FCT,---,Producer,Maize,Yes,No,WOFAN,KujGSZ23,20/02/2023 09:46,No,gwa06,07/02/2023 09:12
f78b4e06-f4b1-43d6-9770-d68b500ad7b1,Female,Both,Jigawa,Production,Producer,Groundnut,Yes,Yes,WOFAN,JahSJA00,20/02/2023 09:58,Yes,jah29,08/02/2023 09:13
b01794ac-fa4e-46c6-83a9-9c09d02c2ad6,Male,Both,Gombe,Production,Producer,Maize,Yes,No,WOFAN,KwaLBS07,20/02/2023 10:02,Yes,kwa07,09/02/2023 09:30
65e34f3d-a201-4953-b0f4-4e6d0dd4c053,Female,Both,Nasarawa,Production,Producer/Processor,Rice,Yes,Yes,PVNL,DomS0P40,20/02/2023 09:00,Yes,dom03,01/02/2023 08:17
3b216353-ed67-4004-aade-b11a8dabf2fe,Female,Both,Jigawa,Agro-Input_Dealer,Processor,---,Yes,Yes,WOFAN,JahORK26,20/02/2023 10:05,Yes,jah09,02/02/2023 08:17
1d0d5662-29db-4988-aa0f-ffb3155fcc95,Female,Both,Kaduna,---,Producer/Processor,Maize,Yes,Yes,PVNL,KadB7S23,20/02/2023 09:14,No,kds01,03/02/2023 08:17
d170af58-a5b6-491b-afde-59b7b70d63fa,Female,Both,Jigawa,Processing,Processor,---,Yes,Yes,WOFAN,Jah2JD04,20/02/2023 10:17,Yes,tau04,04/02/2023 08:17
f333c0db-e86e-4c06-9413-09765b77da8a,Female,Both,Jigawa,Processing,Processor,---,Yes,No,WOFAN,JahXAC37,20/02/2023 10:16,Yes,jah23,05/02/2023 08:17
3bb523dd-96ff-4130-811c-1162cf52dd75,Both,Both,Jigawa,Production,Producer/Processor,Groundnut,Yes,No,WOFAN,RinOQK25,20/02/2023 10:17,Yes,rin05,06/02/2023 09:00
039deb92-165a-4b0e-bb57-4644ae4ce320,Female,Both,Kano,Agro-Input_Dealer,Processor,---,No,No,WOFAN,TofJVN30,19/02/2023 12:24,Yes,tof12,07/02/2023 09:12
a44360b3-2569-4746-8bf0-0bfb9bc2ec9f,Female,Youth,Benue,---,Producer,Rice,Yes,No,PVNL,Gwe4MP31,20/02/2023 10:19,No,gwe02,08/02/2023 09:13
462990e0-83b3-45a5-994b-09e3c461b393,Female,Both,FCT,---,Producer,Maize,Yes,No,WOFAN,KujHRW10,20/02/2023 10:20,No,gwa06,09/02/2023 09:30
91268485-3d3c-4123-a2c3-f4ad74deb386,Female,Both,Jigawa,Processing,Processor,---,Yes,Yes,WOFAN,JahC8Z19,20/02/2023 09:52,Yes,tau05,19/02/2023 09:30
7c62c75b-b5fa-4e88-8113-ffb570c3883f,Both,Both,Kano,Agro-Input_Dealer,Processor,---,Yes,Yes,WOFAN,Beb9QF26,20/02/2023 10:13,Yes,beb04,10/02/2023 09:34
af96d31f-c8a5-4e44-bafe-a2ba9ed84908,Male,Youth,Nasarawa,---,Producer,Rice,Yes,No,PVNL,ObiOAQ38,20/02/2023 10:32,No,obi09,11/02/2023 09:34
eb5fdfc7-8f50-462a-83d7-1c214af683dc,Male,Both,Kaduna,---,Producer,Maize,Yes,No,WOFAN,IkaW1453,20/02/2023 08:52,No,ika07,13/02/2023 09:33
d52397f5-2baa-4b08-b9dd-10b2fb48b0de,Female,Both,Jigawa,Processing,Processor,---,Yes,Yes,WOFAN,JahR8F37,20/02/2023 10:36,Yes,tau04,14/02/2023 09:34
1165e003-50fd-4811-bcda-cc3d01446419,Both,Both,Jigawa,Production,Producer,Groundnut,Yes,Yes,WOFAN,Jah1H325,20/02/2023 09:55,Yes,buj01,15/02/2023 09:35
0a5b4bfb-a734-4820-94e0-b2a4b9752c39,Both,Both,Benue,Agro-Trader,Producer,Rice,Yes,Yes,PVNL,OjuBZG15,20/02/2023 10:44,Yes,oju05,16/02/2023 09:37
ec09b973-9a09-4d37-b77b-9fc657f12eda,Male,Adult,Jigawa,Production,Producer,Rice,Yes,No,WOFAN,JahRJS42,20/02/2023 10:48,Yes,jah07,17/02/2023 09:26
92abfdf0-1a5d-487a-8dcc-1bc515254e9a,Female,Both,Bauchi,---,Producer/Processor,Groundnut,Yes,No,WOFAN,WarH7437,20/02/2023 10:54,No,war02,18/02/2023 08:56
07939185-df3e-43a2-b57d-7a48f55407a0,Male,Both,Kano,Aggregator/Off-taker,Processor,---,Yes,No,WOFAN,BebXJF09,20/02/2023 10:55,Yes,beb14,04/02/2023 09:41
cf91b742-d0e8-4504-844f-963ff7a6a04f,Female,Adult,Benue,Production,Producer/Processor,Rice,Yes,Yes,PVNL,OjuMDV56,20/02/2023 10:55,Yes,oju01,03/02/2023 09:33
5bd373ca-4645-4286-9e75-6a49ac0a5c86,Male,Youth,Kano,Production,Producer,Rice,Yes,No,WOFAN,GarPVF15,20/02/2023 10:48,Yes,gmm15,02/02/2023 09:44
ae44808a-fbac-41bd-ab8e-1b0c8afe3ce5,Female,Youth,Jigawa,Processing,Processor,---,Yes,No,WOFAN,TauPRO53,20/02/2023 10:55,Yes,tau09,01/02/2023 09:45
ee72584c-fa9c-4900-9248-08829f50542a,Female,Both,Gombe,Production,Producer/Processor,Maize,Yes,Yes,WOFAN,BalSND07,20/02/2023 10:57,Yes,bal09,30/01/2023 09:47
08f25ede-d927-4ff7-b73c-f8e7adca9b8d,Both,Both,Jigawa,Production,Producer,Groundnut,Yes,Yes,WOFAN,JahZ4A30,20/02/2023 10:58,Yes,jah14,29/01/2023 09:47
1d7e01ff-995e-4165-b41b-5b8a536fadf1,Female,Adult,Jigawa,Processing,Processor,---,Yes,Yes,WOFAN,Tau1WB16,20/02/2023 10:19,Yes,tau12,28/01/2023 09:47
7dcc5d1d-61b7-446c-a1b3-2069dc5f9970,Female,Both,Jigawa,Processing,Processor,---,Yes,Yes,WOFAN,Jah2LY13,20/02/2023 11:03,Yes,tau04,27/01/2023 09:47
3f7b5b7a-ab07-4f6f-bf93-098b412fb1a2,Male,Youth,Nasarawa,---,Producer,Rice,Yes,No,PVNL,ObiAD800,20/02/2023 11:04,No,obi09,26/01/2023 09:47
b4adddd4-ab46-45c5-86ac-bfbc840093a2,Male,Adult,Kano,Production,Producer,Maize,Yes,Yes,WOFAN,BagD4F33,20/02/2023 11:08,Yes,tof24,25/01/2023 09:47
95742b9c-610d-49d5-9f79-eee3d59daf05,Female,Adult,Jigawa,Agro-Input_Dealer,Processor,---,No,Yes,WOFAN,JahCW938,20/02/2023 11:06,Yes,jah12,24/01/2023 09:47
2db86a3d-1b08-42d6-a16a-d19612bfcb94,Female,Both,Kaduna,Production,Producer/Processor,Maize,Yes,No,PVNL,ChiJDU08,20/02/2023 08:48,Yes,chk09,23/01/2023 09:47
e9638d11-8f65-44ce-9263-fc7f803c905b,Female,Both,Jigawa,Agro-Input_Dealer,Producer,Rice,Yes,No,WOFAN,JahD2K42,20/02/2023 11:11,Yes,jah24,22/01/2023 09:47
68355f5a-033c-435a-b4ce-e4488c181d32,Both,Both,Kano,Production,Processor,---,Yes,Yes,WOFAN,GarLJJ22,20/02/2023 11:22,Yes,gmm04,21/01/2023 09:47
eab82eb5-428c-4b1f-9124-a1040f18e6e2,Both,Both,Kano,Processing,Processor,---,Yes,No,WOFAN,BebZ5H38,20/02/2023 11:26,Yes,beb15,31/01/2023 09:47
b0870e6e-b3de-4edd-8cf7-e0f85261510e,Female,Both,Kano,Production,Processor,---,Yes,Yes,WOFAN,TofLKX38,20/02/2023 11:31,Yes,tof41,31/01/2023 09:47
11d1b707-8d97-4012-bc85-2744ca3f9b94,Female,Adult,Kano,Agro-Input_Dealer,Producer,Rice,Yes,Yes,WOFAN,Beb5O607,20/02/2023 11:34,Yes,beb19,31/01/2023 09:47
fc736553-eb87-4fcb-b441-b758c5c86957,Female,Adult,Gombe,Processing,Processor,---,Yes,No,WOFAN,KwaO3155,20/02/2023 11:37,Yes,gom01,31/01/2023 09:47
9ee33ffb-75c1-4ab3-8436-2cb8b208052e,Female,Adult,Gombe,Processing,Producer/Processor,Groundnut,Yes,Yes,WOFAN,KwaKC649,20/02/2023 11:38,Yes,kwa02,31/01/2023 09:47
7950d3a8-015d-4ff4-84f7-336cba723e29,Both,Both,Benue,Agro-Trader,Producer,Rice,Yes,Yes,PVNL,Oju7IF37,20/02/2023 11:41,Yes,oju05,05/02/2023 08:17
bba437e5-3bd4-45f5-98f2-1d1d30d7794f,Male,Adult,Kano,Production,Producer,Maize,Yes,Yes,WOFAN,Bag23U22,20/02/2023 11:49,Yes,tof24,05/02/2023 08:17
5736e294-5734-4682-92db-45a28b459343,Female,Adult,Benue,Production,Producer/Processor,Maize,Yes,No,PVNL,GweX1G48,20/02/2023 11:51,Yes,gwe01,06/02/2023 09:00
e1e783a8-f7bc-44d5-915d-94b4ce50cdd3,Female,Youth,Kaduna,Agro-Trader,Processor,---,Yes,Yes,WOFAN,IkaOCB19,20/02/2023 11:48,Yes,ika09,07/02/2023 09:12
3f8e473c-f66e-4a4b-af1f-2d554a025171,Female,Both,FCT,Processing,Processor,---,Yes,Yes,WOFAN,KujBJ646,01/02/2023 13:01,Yes,ama01,08/02/2023 09:13
b3ed866c-67f5-493a-95df-62238c1e5587,Male,Both,Kaduna,---,Producer,Rice,Yes,No,PVNL,ZanJQ309,20/02/2023 10:17,No,zan07,09/02/2023 09:30
39b49b46-ad14-4f47-a407-ffa5575e7898,Female,Both,Kaduna,---,Producer/Processor,Rice,Yes,No,PVNL,ZanOHW51,20/02/2023 10:46,No,zan07,01/02/2023 08:17
558b0b41-17a1-4d73-a730-896d5c95a5a5,Both,Both,Kano,Agro-Input_Dealer,Producer/Processor,Maize,Yes,Yes,WOFAN,GarXPR35,20/02/2023 12:09,Yes,gmm13,02/02/2023 08:17
35242f5b-708a-405c-9e2f-55e204bd146c,Female,Both,Benue,---,Producer/Processor,Rice,Yes,No,PVNL,MarN6T12,20/02/2023 11:28,No,gum06,03/02/2023 08:17
723060fa-7ead-4f84-93d3-e07ba56f1ab6,Both,Both,FCT,---,Producer/Processor,Maize,Yes,No,WOFAN,Bwa33I56,20/02/2023 11:40,No,bwa06,04/02/2023 08:17
75271013-c8b4-4ba0-b2df-8e54aebc1a51,Female,Adult,Kano,Processing,Producer/Processor,Rice,Yes,Yes,WOFAN,GarEYS40,20/02/2023 11:11,Yes,gmm24,05/02/2023 08:17
31356bd7-a1ec-4700-a511-e5c167b88eb4,Female,Both,Kano,---,Processor,---,No,No,WOFAN,KurCWL50,20/02/2023 11:17,No,gmm28,06/02/2023 09:00
537cdf73-f3d0-424c-a404-e46d944d303a,Female,Both,Kaduna,---,Producer/Processor,---,Yes,Yes,PVNL,KadQZX40,20/02/2023 12:19,No,kds01,07/02/2023 09:12
bccb74fd-69b8-4e20-918b-c506b3ee3550,Both,Both,Kano,Agro-Input_Dealer,Processor,---,Yes,Yes,WOFAN,GarPMU07,20/02/2023 12:19,Yes,gmm13,08/02/2023 09:13
db1e2141-04ee-4477-a6a8-246c82e79915,Both,Both,FCT,Production,Producer/Processor,Maize,No,No,WOFAN,KujWG337,20/02/2023 12:22,Yes,kuj01,09/02/2023 09:30
6ccec2b7-0a05-4b0d-86ff-e1c37aacab6b,Both,Both,Nasarawa,---,Producer/Processor,Rice,Yes,Yes,PVNL,AweH8A07,20/02/2023 08:21,No,awe01,19/02/2023 09:30
7456513b-0b30-418c-a06c-a9a952d716a5,Female,Youth,Nasarawa,Production,Producer/Processor,Rice,Yes,No,PVNL,Awe2CL50,20/02/2023 10:05,Yes,awe02,10/02/2023 09:34
cc82c5a1-4859-4ef8-bbb1-371b2823ef78,Female,Adult,Bauchi,Processing,Producer/Processor,Groundnut,Yes,Yes,WOFAN,GanS8G56,20/02/2023 08:59,Yes,gan02,11/02/2023 09:34
b1d2934d-00f0-4993-9fad-42736cc5d99f,Both,Both,Kano,Agro-Input_Dealer,Producer/Processor,Maize,Yes,Yes,WOFAN,GarSJ718,20/02/2023 12:29,Yes,gmm13,13/02/2023 09:33
40fa65c8-bba4-46db-be83-da86bb775fb3,Female,Adult,Bauchi,Agro-Trader,Producer,Groundnut,Yes,No,WOFAN,TafJZE21,20/02/2023 12:36,Yes,taf01,14/02/2023 09:34
220a4e26-ea41-4830-9b0f-81b2eb2be316,Both,Both,Kano,Agro-Input_Dealer,Producer/Processor,Maize,Yes,Yes,WOFAN,GarXE027,20/02/2023 12:38,Yes,gmm13,15/02/2023 09:35
f9bca3f9-67ff-4db0-89f5-7d24f60075a8,Both,Both,Kano,Production,Producer,Rice,Yes,Yes,WOFAN,Beb1F417,20/02/2023 12:40,Yes,beb02,16/02/2023 09:37
7d4a3ddd-58c9-40b1-9db5-4d383d39235c,Female,Both,Jigawa,Production,Producer,Rice,Yes,No,WOFAN,Jah0LE35,20/02/2023 10:54,Yes,jah27,17/02/2023 09:26
7c83fa92-0428-4ffa-92a8-792f833c4f5e,Male,Adult,Jigawa,Production,Producer,Rice,Yes,No,WOFAN,JahXTN44,20/02/2023 12:47,Yes,jah07,18/02/2023 08:56
2fdf6738-7d5c-463c-ab92-55e0a587c7c1,Both,Both,Jigawa,Production,Processor,---,Yes,Yes,WOFAN,JahU5P14,20/02/2023 09:09,Yes,jah20,04/02/2023 09:41
cbb1d213-8727-4744-b86e-19241d750ee5,Female,Both,Kano,Production,Producer/Processor,Maize,Yes,Yes,WOFAN,GarUH924,20/02/2023 10:23,Yes,gmm32,03/02/2023 09:33
67b66bd5-dd1a-465d-8ba0-7bd7579df7d6,Both,Both,Benue,---,Producer,Groundnut,No,No,PVNL,GweHTH43,20/02/2023 12:56,No,gwe08,02/02/2023 09:44
eae0ecd8-7c0d-4d60-86fd-b79ce19e04e6,Female,Adult,Nasarawa,Agro-Trader,Producer/Processor,Maize,Yes,Yes,PVNL,ObiTHR46,20/02/2023 08:57,Yes,obi13,01/02/2023 09:45
fce3da24-dd62-4da3-a818-56bf3d0aeb1f,Female,Adult,Nasarawa,Processing,Producer/Processor,Rice,No,Yes,PVNL,ObiKRW49,20/02/2023 12:43,Yes,obi13,30/01/2023 09:47
77e5078c-b2a6-4048-9c53-383cd16d9ff4,Both,Both,Kano,Processing,Processor,---,Yes,Yes,WOFAN,GarKBU34,20/02/2023 12:25,Yes,gmm30,29/01/2023 09:47
4a164360-983b-4bef-b915-046dd365fafe,Female,Adult,Bauchi,Agro-Trader,Producer/Processor,Rice,Yes,No,WOFAN,DasF3X59,20/02/2023 09:07,Yes,das06,28/01/2023 09:47
2f3d6c29-fa0c-4925-ae30-c58795042b70,Female,Both,Gombe,Production,Producer,Rice,Yes,Yes,WOFAN,YamMVT59,20/02/2023 10:07,Yes,deb01,27/01/2023 09:47
cd314eb9-4bbd-4bca-8254-1701041bb887,Female,Both,Benue,---,Producer,Rice,Yes,No,PVNL,Gum7XF04,20/02/2023 09:29,No,gum02,26/01/2023 09:47
c96bdd47-2fb9-45c2-9d95-3b7dc904252d,Male,Both,Kano,Production,Producer,Maize,Yes,Yes,WOFAN,BagG0609,20/02/2023 08:10,Yes,tof47,25/01/2023 09:47
5330a684-023f-421a-8b6f-cb3f4f14b074,Both,Both,Gombe,Agro-Input_Dealer,Producer,Maize,Yes,Yes,WOFAN,Kwa3MP53,20/02/2023 13:22,Yes,kwa07,24/01/2023 09:47
d18b6d87-e667-4c8d-aa9c-2d1e419163e4,Female,Both,Kano,Processing,Processor,---,Yes,No,WOFAN,BebK4035,20/02/2023 13:24,Yes,beb01,23/01/2023 09:47
bf1018ff-708e-4697-b858-a825b1cd0e39,Female,Adult,Bauchi,Production,Producer,Rice,Yes,Yes,WOFAN,Nin0YD53,20/02/2023 09:41,Yes,nin04,22/01/2023 09:47
dabb58bc-4ec8-47d6-8597-ba1fbbd349f5,Female,Both,Kaduna,---,Producer/Processor,Maize,Yes,No,PVNL,KadXET27,20/02/2023 13:26,No,kds05,21/01/2023 09:47
ed78c499-dd82-4976-b3eb-9afdb51d60ec,Female,Both,Kaduna,Production,Producer/Processor,Rice,Yes,No,PVNL,JabXA228,20/02/2023 10:20,Yes,jab06,31/01/2023 09:47
836354ed-f5b3-4975-97ea-94f0d60ac530,Female,Adult,Bauchi,---,Processor,---,Yes,Yes,WOFAN,GanAGI00,20/02/2023 13:00,No,gan02,31/01/2023 09:47
eaf37209-eef2-44e8-aa3b-3af1c6fd6539,Female,Youth,Jigawa,Production,Producer,Rice,Yes,Yes,WOFAN,JahI6I04,20/02/2023 13:21,Yes,jah19,31/01/2023 09:47
72505fae-6f7f-4475-aa39-463465e6995c,Female,Both,Jigawa,Agro-Input_Dealer,Producer,Groundnut,Yes,Yes,WOFAN,Jah03820,20/02/2023 13:32,Yes,jah19,31/01/2023 09:47
